member_generation,training,seed,time,full_acc,majority_acc,minority_acc,tn,fp,fn,tp
True,True,0,178.49165964126587,0.5335628227194492,0.03900709219858156,1.0,299,0,271,11
True,False,0,178.49165964126587,0.5301204819277109,0.04132231404958678,0.9921875,127,1,116,5
False,True,0,468.7545471191406,0.8296041308089501,0.875886524822695,0.7859531772575251,235,64,35,247
False,False,0,468.7545471191406,0.7751004016064257,0.8181818181818182,0.734375,94,34,22,99
True,True,169,148.37600350379944,0.8003442340791739,0.925531914893617,0.6822742474916388,204,95,21,261
True,False,169,148.37600350379944,0.7831325301204819,0.8429752066115702,0.7265625,93,35,19,102
False,True,169,1602.4136383533478,0.8554216867469879,0.8900709219858156,0.822742474916388,246,53,31,251
False,False,169,1602.4136383533478,0.8273092369477911,0.8016528925619835,0.8515625,109,19,24,97
True,True,338,156.40572094917297,0.8141135972461274,0.7801418439716312,0.8461538461538461,253,46,62,220
True,False,338,156.40572094917297,0.8152610441767069,0.8347107438016529,0.796875,102,26,20,101
False,True,338,740.1415283679962,0.8244406196213425,0.851063829787234,0.7993311036789298,239,60,42,240
False,False,338,740.1415283679962,0.8473895582329317,0.9256198347107438,0.7734375,99,29,9,112
True,True,507,95.0715799331665,0.5197934595524957,0.010638297872340425,1.0,299,0,279,3
True,False,507,95.0715799331665,0.5100401606425703,0.0,0.9921875,127,1,121,0
False,True,507,468.421546459198,0.8571428571428571,0.7978723404255319,0.9130434782608695,273,26,57,225
False,False,507,468.421546459198,0.8032128514056225,0.7355371900826446,0.8671875,111,17,32,89
True,True,676,134.41927981376648,0.5283993115318416,0.028368794326241134,1.0,299,0,274,8
True,False,676,134.41927981376648,0.5100401606425703,0.0,0.9921875,127,1,121,0
False,True,676,808.1166491508484,0.8416523235800344,0.8333333333333334,0.8494983277591973,254,45,47,235
False,False,676,808.1166491508484,0.8273092369477911,0.7933884297520661,0.859375,110,18,25,96
True,True,845,203.0078616142273,0.7211703958691911,0.9645390070921985,0.4916387959866221,147,152,10,272
True,False,845,203.0078616142273,0.7108433734939759,0.9173553719008265,0.515625,66,62,10,111
False,True,845,2013.768444776535,0.8519793459552496,0.8687943262411347,0.8361204013377926,250,49,37,245
False,False,845,2013.768444776535,0.8353413654618473,0.8429752066115702,0.828125,106,22,19,102
True,True,1014,128.27752113342285,0.540447504302926,0.05319148936170213,1.0,299,0,267,15
True,False,1014,128.27752113342285,0.5261044176706827,0.04132231404958678,0.984375,126,2,116,5
False,True,1014,967.2169506549835,0.8502581755593803,0.8439716312056738,0.8561872909698997,256,43,44,238
False,False,1014,967.2169506549835,0.8554216867469879,0.8347107438016529,0.875,112,16,20,101
True,True,1183,162.89023447036743,0.846815834767642,0.8546099290780141,0.8394648829431438,251,48,41,241
True,False,1183,162.89023447036743,0.8313253012048193,0.8347107438016529,0.828125,106,22,20,101
False,True,1183,837.2159752845764,0.846815834767642,0.8617021276595744,0.8327759197324415,249,50,39,243
False,False,1183,837.2159752845764,0.8393574297188755,0.8429752066115702,0.8359375,107,21,19,102
True,True,1352,128.46215629577637,0.648881239242685,0.2978723404255319,0.979933110367893,293,6,198,84
True,False,1352,128.46215629577637,0.6546184738955824,0.3305785123966942,0.9609375,123,5,81,40
False,True,1352,1070.487048149109,0.8640275387263339,0.8829787234042553,0.8461538461538461,253,46,33,249
False,False,1352,1070.487048149109,0.8112449799196787,0.7851239669421488,0.8359375,107,21,26,95
True,True,1521,98.722412109375,0.8209982788296041,0.7021276595744681,0.9331103678929766,279,20,84,198
True,False,1521,98.722412109375,0.8433734939759037,0.7603305785123967,0.921875,118,10,29,92
False,True,1521,579.6331722736359,0.8244406196213425,0.723404255319149,0.919732441471572,275,24,78,204
False,False,1521,579.6331722736359,0.8393574297188755,0.7603305785123967,0.9140625,117,11,29,92
True,True,1690,398.23127913475037,0.7796901893287436,0.6134751773049646,0.9364548494983278,280,19,109,173
True,False,1690,398.23127913475037,0.7871485943775101,0.5867768595041323,0.9765625,125,3,50,71
False,True,1690,1566.959257364273,0.8330464716006885,0.8687943262411347,0.7993311036789298,239,60,37,245
False,False,1690,1566.959257364273,0.8554216867469879,0.8925619834710744,0.8203125,105,23,13,108
True,True,1859,202.74068880081177,0.8037865748709122,0.6418439716312057,0.9565217391304348,286,13,101,181
True,False,1859,202.74068880081177,0.7590361445783133,0.6115702479338843,0.8984375,115,13,47,74
False,True,1859,842.1218123435974,0.8450946643717728,0.8156028368794326,0.8729096989966555,261,38,52,230
False,False,1859,842.1218123435974,0.8032128514056225,0.7933884297520661,0.8125,104,24,25,96
True,True,2028,101.98369669914246,0.810671256454389,0.9290780141843972,0.6989966555183946,209,90,20,262
True,False,2028,101.98369669914246,0.7469879518072289,0.9008264462809917,0.6015625,77,51,12,109
False,True,2028,343.654643535614,0.8537005163511188,0.8617021276595744,0.8461538461538461,253,46,39,243
False,False,2028,343.654643535614,0.8112449799196787,0.8264462809917356,0.796875,102,26,21,100
True,True,2197,105.72669792175293,0.6953528399311532,0.41134751773049644,0.9632107023411371,288,11,166,116
True,False,2197,105.72669792175293,0.7028112449799196,0.4132231404958678,0.9765625,125,3,71,50
False,True,2197,554.5198848247528,0.8416523235800344,0.851063829787234,0.8327759197324415,249,50,42,240
False,False,2197,554.5198848247528,0.8634538152610441,0.8677685950413223,0.859375,110,18,16,105
True,True,2366,192.02546620368958,0.5266781411359724,0.024822695035460994,1.0,299,0,275,7
True,False,2366,192.02546620368958,0.5100401606425703,0.008264462809917356,0.984375,126,2,120,1
False,True,2366,903.4303431510925,0.8364888123924269,0.7304964539007093,0.9364548494983278,280,19,76,206
False,False,2366,903.4303431510925,0.8192771084337349,0.743801652892562,0.890625,114,14,31,90
True,True,2535,153.50284099578857,0.7900172117039587,0.6170212765957447,0.9531772575250836,285,14,108,174
True,False,2535,153.50284099578857,0.7991967871485943,0.628099173553719,0.9609375,123,5,45,76
False,True,2535,1887.4678754806519,0.8519793459552496,0.8439716312056738,0.8595317725752508,257,42,44,238
False,False,2535,1887.4678754806519,0.8473895582329317,0.8264462809917356,0.8671875,111,17,21,100
True,True,2704,100.1028139591217,0.7934595524956971,0.624113475177305,0.9531772575250836,285,14,106,176
True,False,2704,100.1028139591217,0.7791164658634538,0.6363636363636364,0.9140625,117,11,44,77
False,True,2704,661.2267153263092,0.8605851979345955,0.8652482269503546,0.8561872909698997,256,43,38,244
False,False,2704,661.2267153263092,0.8152610441767069,0.8429752066115702,0.7890625,101,27,19,102
True,True,2873,131.96961379051208,0.8244406196213425,0.7375886524822695,0.9063545150501672,271,28,74,208
True,False,2873,131.96961379051208,0.8393574297188755,0.7355371900826446,0.9375,120,8,32,89
False,True,2873,597.1695854663849,0.8244406196213425,0.7375886524822695,0.9063545150501672,271,28,74,208
False,False,2873,597.1695854663849,0.8393574297188755,0.7355371900826446,0.9375,120,8,32,89
True,True,3042,139.6561005115509,0.5335628227194492,0.03900709219858156,1.0,299,0,271,11
True,False,3042,139.6561005115509,0.5381526104417671,0.049586776859504134,1.0,128,0,115,6
False,True,3042,416.59245896339417,0.8330464716006885,0.8191489361702128,0.8461538461538461,253,46,51,231
False,False,3042,416.59245896339417,0.8393574297188755,0.8347107438016529,0.84375,108,20,20,101
True,True,3211,103.36776900291443,0.5611015490533563,0.9929078014184397,0.15384615384615385,46,253,2,280
True,False,3211,103.36776900291443,0.5542168674698795,0.9917355371900827,0.140625,18,110,1,120
False,True,3211,727.8226728439331,0.8537005163511188,0.8546099290780141,0.8528428093645485,255,44,41,241
False,False,3211,727.8226728439331,0.8433734939759037,0.859504132231405,0.828125,106,22,17,104
True,True,3380,346.9963958263397,0.810671256454389,0.9113475177304965,0.7157190635451505,214,85,25,257
True,False,3380,346.9963958263397,0.8273092369477911,0.8925619834710744,0.765625,98,30,13,108
False,True,3380,679.7580854892731,0.8450946643717728,0.8617021276595744,0.8294314381270903,248,51,39,243
False,False,3380,679.7580854892731,0.8353413654618473,0.859504132231405,0.8125,104,24,17,104
True,True,3549,374.2400772571564,0.5249569707401033,0.02127659574468085,1.0,299,0,276,6
True,False,3549,374.2400772571564,0.5140562248995983,0.0,1.0,128,0,121,0
False,True,3549,598.2804968357086,0.8244406196213425,0.8297872340425532,0.8193979933110368,245,54,48,234
False,False,3549,598.2804968357086,0.8714859437751004,0.8347107438016529,0.90625,116,12,20,101
True,True,3718,100.01591157913208,0.8416523235800344,0.7553191489361702,0.9230769230769231,276,23,69,213
True,False,3718,100.01591157913208,0.8112449799196787,0.7107438016528925,0.90625,116,12,35,86
False,True,3718,614.3650958538055,0.8588640275387264,0.8723404255319149,0.8461538461538461,253,46,36,246
False,False,3718,614.3650958538055,0.8152610441767069,0.8181818181818182,0.8125,104,24,22,99
True,True,3887,170.60647463798523,0.8296041308089501,0.8687943262411347,0.7926421404682275,237,62,37,245
True,False,3887,170.60647463798523,0.8152610441767069,0.9090909090909091,0.7265625,93,35,11,110
False,True,3887,732.8666892051697,0.8485370051635112,0.7978723404255319,0.8963210702341137,268,31,57,225
False,False,3887,732.8666892051697,0.8313253012048193,0.8429752066115702,0.8203125,105,23,19,102
True,True,4056,121.53415870666504,0.6110154905335629,0.9858156028368794,0.25752508361204013,77,222,4,278
True,False,4056,121.53415870666504,0.5863453815261044,0.9586776859504132,0.234375,30,98,5,116
False,True,4056,1015.2404370307922,0.8433734939759037,0.7730496453900709,0.9096989966555183,272,27,64,218
False,False,4056,1015.2404370307922,0.8594377510040161,0.768595041322314,0.9453125,121,7,28,93
True,True,4225,111.93336129188538,0.7504302925989673,0.9574468085106383,0.5551839464882943,166,133,12,270
True,False,4225,111.93336129188538,0.751004016064257,0.9421487603305785,0.5703125,73,55,7,114
False,True,4225,815.7807819843292,0.8416523235800344,0.851063829787234,0.8327759197324415,249,50,42,240
False,False,4225,815.7807819843292,0.8634538152610441,0.859504132231405,0.8671875,111,17,17,104
True,True,4394,204.10030841827393,0.5421686746987951,0.05673758865248227,1.0,299,0,266,16
True,False,4394,204.10030841827393,0.5261044176706827,0.024793388429752067,1.0,128,0,118,3
False,True,4394,1136.0138809680939,0.8382099827882961,0.8439716312056738,0.8327759197324415,249,50,44,238
False,False,4394,1136.0138809680939,0.8433734939759037,0.859504132231405,0.828125,106,22,17,104
True,True,4563,308.80363845825195,0.7091222030981067,0.4432624113475177,0.959866220735786,287,12,157,125
True,False,4563,308.80363845825195,0.6827309236947792,0.4049586776859504,0.9453125,121,7,72,49
False,True,4563,1044.6666283607483,0.8450946643717728,0.7801418439716312,0.9063545150501672,271,28,62,220
False,False,4563,1044.6666283607483,0.8032128514056225,0.7272727272727273,0.875,112,16,33,88
True,True,4732,240.85355162620544,0.6712564543889845,0.975177304964539,0.38461538461538464,115,184,7,275
True,False,4732,240.85355162620544,0.6626506024096386,0.9586776859504132,0.3828125,49,79,5,116
False,True,4732,1047.0498020648956,0.8485370051635112,0.8617021276595744,0.8361204013377926,250,49,39,243
False,False,4732,1047.0498020648956,0.8393574297188755,0.859504132231405,0.8203125,105,23,17,104
True,True,4901,139.70849013328552,0.6764199655765921,0.9858156028368794,0.38461538461538464,115,184,4,278
