0,1
1.134,151.8
1.144,146.4
1.1480000000000001,140.2
1.15,130.8
1.1560000000000001,120.2
1.1560000000000001,121.0
1.1560000000000001,124.2
1.158,107.6
1.16,89.8
1.16,93.4
1.16,89.0
1.166,115.0
1.166,88.8
1.166,103.0
1.172,65.2
1.174,88.4
1.174,89.6
1.174,75.0
1.176,86.8
1.176,83.0
