member_generation,training,seed,time,full_acc,majority_acc,minority_acc,tn,fp,fn,tp
True,True,0,181.39895725250244,0.7634408602150538,0.6233766233766234,0.8623853211009175,-1,-1,-1,-1
True,False,0,181.39895725250244,0.691358024691358,0.42424242424242425,0.875,-1,-1,-1,-1
False,True,0,1.430511474609375e-06,0.7634408602150538,0.6233766233766234,0.8623853211009175,-1,-1,-1,-1
False,False,0,1.430511474609375e-06,0.691358024691358,0.42424242424242425,0.875,-1,-1,-1,-1
True,True,169,176.11170434951782,0.7043010752688172,0.6883116883116883,0.7155963302752294,-1,-1,-1,-1
True,False,169,176.11170434951782,0.6049382716049383,0.45454545454545453,0.7083333333333334,-1,-1,-1,-1
False,True,169,7.152557373046875e-07,0.7043010752688172,0.6883116883116883,0.7155963302752294,-1,-1,-1,-1
False,False,169,7.152557373046875e-07,0.6049382716049383,0.45454545454545453,0.7083333333333334,-1,-1,-1,-1
True,True,338,169.28054881095886,0.7526881720430108,0.6363636363636364,0.8348623853211009,-1,-1,-1,-1
True,False,338,169.28054881095886,0.7160493827160493,0.696969696969697,0.7291666666666666,-1,-1,-1,-1
False,True,338,1.1920928955078125e-06,0.7526881720430108,0.6363636363636364,0.8348623853211009,-1,-1,-1,-1
False,False,338,1.1920928955078125e-06,0.7160493827160493,0.696969696969697,0.7291666666666666,-1,-1,-1,-1
True,True,507,193.63613510131836,0.8064516129032258,0.7272727272727273,0.8623853211009175,-1,-1,-1,-1
True,False,507,193.63613510131836,0.5925925925925926,0.5454545454545454,0.625,-1,-1,-1,-1
False,True,507,1.1920928955078125e-06,0.8064516129032258,0.7272727272727273,0.8623853211009175,-1,-1,-1,-1
False,False,507,1.1920928955078125e-06,0.5925925925925926,0.5454545454545454,0.625,-1,-1,-1,-1
True,True,676,180.62039065361023,0.8064516129032258,0.7662337662337663,0.8348623853211009,-1,-1,-1,-1
True,False,676,180.62039065361023,0.6296296296296297,0.5454545454545454,0.6875,-1,-1,-1,-1
False,True,676,1.1920928955078125e-06,0.8064516129032258,0.7662337662337663,0.8348623853211009,-1,-1,-1,-1
False,False,676,1.1920928955078125e-06,0.6296296296296297,0.5454545454545454,0.6875,-1,-1,-1,-1
True,True,845,176.8634090423584,0.7688172043010753,0.8571428571428571,0.7064220183486238,-1,-1,-1,-1
True,False,845,176.8634090423584,0.5555555555555556,0.7272727272727273,0.4375,-1,-1,-1,-1
False,True,845,7.152557373046875e-07,0.7688172043010753,0.8571428571428571,0.7064220183486238,-1,-1,-1,-1
False,False,845,7.152557373046875e-07,0.5555555555555556,0.7272727272727273,0.4375,-1,-1,-1,-1
True,True,1014,179.4983012676239,0.7741935483870968,0.7272727272727273,0.8073394495412844,-1,-1,-1,-1
True,False,1014,179.4983012676239,0.5925925925925926,0.42424242424242425,0.7083333333333334,-1,-1,-1,-1
False,True,1014,7.152557373046875e-07,0.7741935483870968,0.7272727272727273,0.8073394495412844,-1,-1,-1,-1
False,False,1014,7.152557373046875e-07,0.5925925925925926,0.42424242424242425,0.7083333333333334,-1,-1,-1,-1
True,True,1183,187.86530303955078,0.7688172043010753,0.6883116883116883,0.8256880733944955,-1,-1,-1,-1
True,False,1183,187.86530303955078,0.7037037037037037,0.696969696969697,0.7083333333333334,-1,-1,-1,-1
False,True,1183,9.5367431640625e-07,0.7688172043010753,0.6883116883116883,0.8256880733944955,-1,-1,-1,-1
False,False,1183,9.5367431640625e-07,0.7037037037037037,0.696969696969697,0.7083333333333334,-1,-1,-1,-1
True,True,1352,180.68082761764526,0.7258064516129032,0.5974025974025974,0.8165137614678899,-1,-1,-1,-1
True,False,1352,180.68082761764526,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,-1,-1
False,True,1352,9.5367431640625e-07,0.7258064516129032,0.5974025974025974,0.8165137614678899,-1,-1,-1,-1
False,False,1352,9.5367431640625e-07,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,-1,-1
True,True,1521,162.74726843833923,0.7956989247311828,0.6883116883116883,0.8715596330275229,-1,-1,-1,-1
True,False,1521,162.74726843833923,0.6172839506172839,0.48484848484848486,0.7083333333333334,-1,-1,-1,-1
False,True,1521,1.1920928955078125e-06,0.7956989247311828,0.6883116883116883,0.8715596330275229,-1,-1,-1,-1
False,False,1521,1.1920928955078125e-06,0.6172839506172839,0.48484848484848486,0.7083333333333334,-1,-1,-1,-1
True,True,1690,166.7395477294922,0.7634408602150538,0.7532467532467533,0.7706422018348624,-1,-1,-1,-1
True,False,1690,166.7395477294922,0.691358024691358,0.7575757575757576,0.6458333333333334,-1,-1,-1,-1
False,True,1690,9.5367431640625e-07,0.7634408602150538,0.7532467532467533,0.7706422018348624,-1,-1,-1,-1
False,False,1690,9.5367431640625e-07,0.691358024691358,0.7575757575757576,0.6458333333333334,-1,-1,-1,-1
True,True,1859,179.60539650917053,0.7741935483870968,0.8311688311688312,0.7339449541284404,-1,-1,-1,-1
True,False,1859,179.60539650917053,0.6790123456790124,0.7878787878787878,0.6041666666666666,-1,-1,-1,-1
False,True,1859,9.5367431640625e-07,0.7741935483870968,0.8311688311688312,0.7339449541284404,-1,-1,-1,-1
False,False,1859,9.5367431640625e-07,0.6790123456790124,0.7878787878787878,0.6041666666666666,-1,-1,-1,-1
True,True,2028,161.0071964263916,0.7795698924731183,0.8181818181818182,0.7522935779816514,-1,-1,-1,-1
True,False,2028,161.0071964263916,0.6172839506172839,0.6666666666666666,0.5833333333333334,-1,-1,-1,-1
False,True,2028,7.152557373046875e-07,0.7795698924731183,0.8181818181818182,0.7522935779816514,-1,-1,-1,-1
False,False,2028,7.152557373046875e-07,0.6172839506172839,0.6666666666666666,0.5833333333333334,-1,-1,-1,-1
True,True,2197,190.0068221092224,0.7473118279569892,0.7272727272727273,0.7614678899082569,-1,-1,-1,-1
True,False,2197,190.0068221092224,0.6666666666666666,0.696969696969697,0.6458333333333334,-1,-1,-1,-1
False,True,2197,9.5367431640625e-07,0.7473118279569892,0.7272727272727273,0.7614678899082569,-1,-1,-1,-1
False,False,2197,9.5367431640625e-07,0.6666666666666666,0.696969696969697,0.6458333333333334,-1,-1,-1,-1
True,True,2366,172.8110818862915,0.7688172043010753,0.7402597402597403,0.7889908256880734,-1,-1,-1,-1
True,False,2366,172.8110818862915,0.5679012345679012,0.6060606060606061,0.5416666666666666,-1,-1,-1,-1
False,True,2366,9.5367431640625e-07,0.7688172043010753,0.7402597402597403,0.7889908256880734,-1,-1,-1,-1
False,False,2366,9.5367431640625e-07,0.5679012345679012,0.6060606060606061,0.5416666666666666,-1,-1,-1,-1
True,True,2535,202.15094208717346,0.8387096774193549,0.7272727272727273,0.9174311926605505,-1,-1,-1,-1
True,False,2535,202.15094208717346,0.5802469135802469,0.48484848484848486,0.6458333333333334,-1,-1,-1,-1
False,True,2535,1.1920928955078125e-06,0.8387096774193549,0.7272727272727273,0.9174311926605505,-1,-1,-1,-1
False,False,2535,1.1920928955078125e-06,0.5802469135802469,0.48484848484848486,0.6458333333333334,-1,-1,-1,-1
True,True,2704,172.57920050621033,0.7150537634408602,0.7532467532467533,0.6880733944954128,-1,-1,-1,-1
True,False,2704,172.57920050621033,0.6666666666666666,0.7272727272727273,0.625,-1,-1,-1,-1
False,True,2704,9.5367431640625e-07,0.7150537634408602,0.7532467532467533,0.6880733944954128,-1,-1,-1,-1
False,False,2704,9.5367431640625e-07,0.6666666666666666,0.7272727272727273,0.625,-1,-1,-1,-1
True,True,2873,175.32925820350647,0.8064516129032258,0.6623376623376623,0.908256880733945,-1,-1,-1,-1
True,False,2873,175.32925820350647,0.6172839506172839,0.42424242424242425,0.75,-1,-1,-1,-1
False,True,2873,7.152557373046875e-07,0.8064516129032258,0.6623376623376623,0.908256880733945,-1,-1,-1,-1
False,False,2873,7.152557373046875e-07,0.6172839506172839,0.42424242424242425,0.75,-1,-1,-1,-1
True,True,3042,166.82366514205933,0.6989247311827957,0.6623376623376623,0.7247706422018348,-1,-1,-1,-1
True,False,3042,166.82366514205933,0.6666666666666666,0.5454545454545454,0.75,-1,-1,-1,-1
False,True,3042,7.152557373046875e-07,0.6989247311827957,0.6623376623376623,0.7247706422018348,-1,-1,-1,-1
False,False,3042,7.152557373046875e-07,0.6666666666666666,0.5454545454545454,0.75,-1,-1,-1,-1
True,True,3211,167.71500897407532,0.7741935483870968,0.6883116883116883,0.8348623853211009,-1,-1,-1,-1
True,False,3211,167.71500897407532,0.654320987654321,0.5454545454545454,0.7291666666666666,-1,-1,-1,-1
False,True,3211,7.152557373046875e-07,0.7741935483870968,0.6883116883116883,0.8348623853211009,-1,-1,-1,-1
False,False,3211,7.152557373046875e-07,0.654320987654321,0.5454545454545454,0.7291666666666666,-1,-1,-1,-1
True,True,3380,186.7072958946228,0.7903225806451613,0.7402597402597403,0.8256880733944955,-1,-1,-1,-1
True,False,3380,186.7072958946228,0.6666666666666666,0.5454545454545454,0.75,-1,-1,-1,-1
False,True,3380,7.152557373046875e-07,0.7903225806451613,0.7402597402597403,0.8256880733944955,-1,-1,-1,-1
False,False,3380,7.152557373046875e-07,0.6666666666666666,0.5454545454545454,0.75,-1,-1,-1,-1
