0,1
0.966,151.8
0.9800000000000001,144.0
0.9800000000000001,126.8
0.99,137.2
0.992,107.8
1.004,121.8
1.008,110.6
1.012,108.2
1.0139999999999998,91.4
1.0159999999999998,101.8
1.018,94.2
1.018,86.0
1.018,90.0
1.018,91.2
1.018,82.6
1.018,96.0
1.024,80.8
1.024,93.0
1.026,74.4
1.026,85.0
