member_generation,training,seed,time,full_acc,majority_acc,minority_acc,tn,fp,fn,tp
True,True,0,250.1630654335022,0.8405797101449275,0.8,0.875,-1,-1,-1,-1
True,False,0,250.1630654335022,0.7222222222222222,0.6428571428571429,0.7916666666666666,-1,-1,-1,-1
False,True,0,1.430511474609375e-06,0.8405797101449275,0.8,0.875,-1,-1,-1,-1
False,False,0,1.430511474609375e-06,0.7222222222222222,0.6428571428571429,0.7916666666666666,-1,-1,-1,-1
True,True,169,288.0634047985077,0.8309178743961353,0.8736842105263158,0.7946428571428571,-1,-1,-1,-1
True,False,169,288.0634047985077,0.7,0.6904761904761905,0.7083333333333334,-1,-1,-1,-1
False,True,169,1.1920928955078125e-06,0.8309178743961353,0.8736842105263158,0.7946428571428571,-1,-1,-1,-1
False,False,169,1.1920928955078125e-06,0.7,0.6904761904761905,0.7083333333333334,-1,-1,-1,-1
True,True,338,249.81272768974304,0.8985507246376812,0.8736842105263158,0.9196428571428571,-1,-1,-1,-1
True,False,338,249.81272768974304,0.7222222222222222,0.6904761904761905,0.75,-1,-1,-1,-1
False,True,338,9.5367431640625e-07,0.8985507246376812,0.8736842105263158,0.9196428571428571,-1,-1,-1,-1
False,False,338,9.5367431640625e-07,0.7222222222222222,0.6904761904761905,0.75,-1,-1,-1,-1
True,True,507,266.28382420539856,0.8695652173913043,0.9578947368421052,0.7946428571428571,-1,-1,-1,-1
True,False,507,266.28382420539856,0.7666666666666667,0.7857142857142857,0.75,-1,-1,-1,-1
False,True,507,1.430511474609375e-06,0.8695652173913043,0.9578947368421052,0.7946428571428571,-1,-1,-1,-1
False,False,507,1.430511474609375e-06,0.7666666666666667,0.7857142857142857,0.75,-1,-1,-1,-1
True,True,676,244.43941521644592,0.8502415458937198,0.8210526315789474,0.875,-1,-1,-1,-1
True,False,676,244.43941521644592,0.8555555555555555,0.9047619047619048,0.8125,-1,-1,-1,-1
False,True,676,1.1920928955078125e-06,0.8502415458937198,0.8210526315789474,0.875,-1,-1,-1,-1
False,False,676,1.1920928955078125e-06,0.8555555555555555,0.9047619047619048,0.8125,-1,-1,-1,-1
True,True,845,276.6274313926697,0.8792270531400966,0.8736842105263158,0.8839285714285714,-1,-1,-1,-1
True,False,845,276.6274313926697,0.7111111111111111,0.6428571428571429,0.7708333333333334,-1,-1,-1,-1
False,True,845,9.5367431640625e-07,0.8792270531400966,0.8736842105263158,0.8839285714285714,-1,-1,-1,-1
False,False,845,9.5367431640625e-07,0.7111111111111111,0.6428571428571429,0.7708333333333334,-1,-1,-1,-1
True,True,1014,260.20101737976074,0.8647342995169082,0.9052631578947369,0.8303571428571429,-1,-1,-1,-1
True,False,1014,260.20101737976074,0.7666666666666667,0.8095238095238095,0.7291666666666666,-1,-1,-1,-1
False,True,1014,1.1920928955078125e-06,0.8647342995169082,0.9052631578947369,0.8303571428571429,-1,-1,-1,-1
False,False,1014,1.1920928955078125e-06,0.7666666666666667,0.8095238095238095,0.7291666666666666,-1,-1,-1,-1
True,True,1183,258.56035685539246,0.8743961352657005,0.8947368421052632,0.8571428571428571,-1,-1,-1,-1
True,False,1183,258.56035685539246,0.7555555555555555,0.8809523809523809,0.6458333333333334,-1,-1,-1,-1
False,True,1183,9.5367431640625e-07,0.8743961352657005,0.8947368421052632,0.8571428571428571,-1,-1,-1,-1
False,False,1183,9.5367431640625e-07,0.7555555555555555,0.8809523809523809,0.6458333333333334,-1,-1,-1,-1
True,True,1352,252.26471519470215,0.8260869565217391,0.8842105263157894,0.7767857142857143,-1,-1,-1,-1
True,False,1352,252.26471519470215,0.7444444444444445,0.7857142857142857,0.7083333333333334,-1,-1,-1,-1
False,True,1352,9.5367431640625e-07,0.8260869565217391,0.8842105263157894,0.7767857142857143,-1,-1,-1,-1
False,False,1352,9.5367431640625e-07,0.7444444444444445,0.7857142857142857,0.7083333333333334,-1,-1,-1,-1
True,True,1521,238.64021229743958,0.855072463768116,0.8105263157894737,0.8928571428571429,-1,-1,-1,-1
True,False,1521,238.64021229743958,0.7555555555555555,0.6666666666666666,0.8333333333333334,-1,-1,-1,-1
False,True,1521,9.5367431640625e-07,0.855072463768116,0.8105263157894737,0.8928571428571429,-1,-1,-1,-1
False,False,1521,9.5367431640625e-07,0.7555555555555555,0.6666666666666666,0.8333333333333334,-1,-1,-1,-1
True,True,1690,257.7492632865906,0.8260869565217391,0.8210526315789474,0.8303571428571429,-1,-1,-1,-1
True,False,1690,257.7492632865906,0.7888888888888889,0.6904761904761905,0.875,-1,-1,-1,-1
False,True,1690,1.1920928955078125e-06,0.8260869565217391,0.8210526315789474,0.8303571428571429,-1,-1,-1,-1
False,False,1690,1.1920928955078125e-06,0.7888888888888889,0.6904761904761905,0.875,-1,-1,-1,-1
True,True,1859,281.0506942272186,0.8840579710144928,0.8421052631578947,0.9196428571428571,-1,-1,-1,-1
True,False,1859,281.0506942272186,0.7777777777777778,0.7380952380952381,0.8125,-1,-1,-1,-1
False,True,1859,1.1920928955078125e-06,0.8840579710144928,0.8421052631578947,0.9196428571428571,-1,-1,-1,-1
False,False,1859,1.1920928955078125e-06,0.7777777777777778,0.7380952380952381,0.8125,-1,-1,-1,-1
True,True,2028,252.41228532791138,0.8599033816425121,0.8105263157894737,0.9017857142857143,-1,-1,-1,-1
True,False,2028,252.41228532791138,0.8111111111111111,0.7857142857142857,0.8333333333333334,-1,-1,-1,-1
False,True,2028,1.1920928955078125e-06,0.8599033816425121,0.8105263157894737,0.9017857142857143,-1,-1,-1,-1
False,False,2028,1.1920928955078125e-06,0.8111111111111111,0.7857142857142857,0.8333333333333334,-1,-1,-1,-1
True,True,2197,255.48622059822083,0.855072463768116,0.8210526315789474,0.8839285714285714,-1,-1,-1,-1
True,False,2197,255.48622059822083,0.8111111111111111,0.7380952380952381,0.875,-1,-1,-1,-1
False,True,2197,1.1920928955078125e-06,0.855072463768116,0.8210526315789474,0.8839285714285714,-1,-1,-1,-1
False,False,2197,1.1920928955078125e-06,0.8111111111111111,0.7380952380952381,0.875,-1,-1,-1,-1
True,True,2366,272.6670653820038,0.855072463768116,0.7894736842105263,0.9107142857142857,-1,-1,-1,-1
True,False,2366,272.6670653820038,0.7888888888888889,0.7380952380952381,0.8333333333333334,-1,-1,-1,-1
False,True,2366,1.1920928955078125e-06,0.855072463768116,0.7894736842105263,0.9107142857142857,-1,-1,-1,-1
False,False,2366,1.1920928955078125e-06,0.7888888888888889,0.7380952380952381,0.8333333333333334,-1,-1,-1,-1
True,True,2535,256.30113077163696,0.8405797101449275,0.8631578947368421,0.8214285714285714,-1,-1,-1,-1
True,False,2535,256.30113077163696,0.7555555555555555,0.7619047619047619,0.75,-1,-1,-1,-1
False,True,2535,9.5367431640625e-07,0.8405797101449275,0.8631578947368421,0.8214285714285714,-1,-1,-1,-1
False,False,2535,9.5367431640625e-07,0.7555555555555555,0.7619047619047619,0.75,-1,-1,-1,-1
True,True,2704,288.8497123718262,0.8454106280193237,0.9578947368421052,0.75,-1,-1,-1,-1
True,False,2704,288.8497123718262,0.7666666666666667,0.8809523809523809,0.6666666666666666,-1,-1,-1,-1
False,True,2704,9.5367431640625e-07,0.8454106280193237,0.9578947368421052,0.75,-1,-1,-1,-1
False,False,2704,9.5367431640625e-07,0.7666666666666667,0.8809523809523809,0.6666666666666666,-1,-1,-1,-1
True,True,2873,268.2019855976105,0.8309178743961353,0.8842105263157894,0.7857142857142857,-1,-1,-1,-1
True,False,2873,268.2019855976105,0.6777777777777778,0.7142857142857143,0.6458333333333334,-1,-1,-1,-1
False,True,2873,1.430511474609375e-06,0.8309178743961353,0.8842105263157894,0.7857142857142857,-1,-1,-1,-1
False,False,2873,1.430511474609375e-06,0.6777777777777778,0.7142857142857143,0.6458333333333334,-1,-1,-1,-1
True,True,3042,265.1387355327606,0.8599033816425121,0.8210526315789474,0.8928571428571429,-1,-1,-1,-1
True,False,3042,265.1387355327606,0.8,0.7619047619047619,0.8333333333333334,-1,-1,-1,-1
False,True,3042,1.1920928955078125e-06,0.8599033816425121,0.8210526315789474,0.8928571428571429,-1,-1,-1,-1
False,False,3042,1.1920928955078125e-06,0.8,0.7619047619047619,0.8333333333333334,-1,-1,-1,-1
True,True,3211,262.57191371917725,0.8357487922705314,0.9052631578947369,0.7767857142857143,-1,-1,-1,-1
True,False,3211,262.57191371917725,0.6555555555555556,0.7142857142857143,0.6041666666666666,-1,-1,-1,-1
False,True,3211,1.1920928955078125e-06,0.8357487922705314,0.9052631578947369,0.7767857142857143,-1,-1,-1,-1
False,False,3211,1.1920928955078125e-06,0.6555555555555556,0.7142857142857143,0.6041666666666666,-1,-1,-1,-1
True,True,3380,261.21890568733215,0.8743961352657005,0.8947368421052632,0.8571428571428571,-1,-1,-1,-1
True,False,3380,261.21890568733215,0.8333333333333334,0.8333333333333334,0.8333333333333334,-1,-1,-1,-1
False,True,3380,1.1920928955078125e-06,0.8743961352657005,0.8947368421052632,0.8571428571428571,-1,-1,-1,-1
False,False,3380,1.1920928955078125e-06,0.8333333333333334,0.8333333333333334,0.8333333333333334,-1,-1,-1,-1
True,True,3549,261.8819537162781,0.8599033816425121,0.8210526315789474,0.8928571428571429,-1,-1,-1,-1
True,False,3549,261.8819537162781,0.8444444444444444,0.9047619047619048,0.7916666666666666,-1,-1,-1,-1
False,True,3549,9.5367431640625e-07,0.8599033816425121,0.8210526315789474,0.8928571428571429,-1,-1,-1,-1
False,False,3549,9.5367431640625e-07,0.8444444444444444,0.9047619047619048,0.7916666666666666,-1,-1,-1,-1
True,True,3718,253.44067311286926,0.8260869565217391,0.8210526315789474,0.8303571428571429,-1,-1,-1,-1
True,False,3718,253.44067311286926,0.7666666666666667,0.6904761904761905,0.8333333333333334,-1,-1,-1,-1
False,True,3718,9.5367431640625e-07,0.8260869565217391,0.8210526315789474,0.8303571428571429,-1,-1,-1,-1
False,False,3718,9.5367431640625e-07,0.7666666666666667,0.6904761904761905,0.8333333333333334,-1,-1,-1,-1
