0,1
0.8314893617021276,1602.2
0.8374468085106382,1292.6
0.8391489361702126,1060.0
0.8408510638297871,989.4
0.8468085106382978,964.8
0.847659574468085,786.2
0.8502127659574468,980.6
0.851063829787234,811.8
0.851063829787234,748.0
0.8544680851063831,951.0
0.8570212765957447,535.0
0.8587234042553191,845.2
0.8587234042553191,431.8
0.8587234042553191,450.0
0.8587234042553191,501.8
0.8587234042553191,534.0
0.8587234042553191,524.0
0.8587234042553191,672.0
0.8587234042553191,519.0
0.8587234042553191,434.0
