0,1
0.9142857142857143,162
0.8857142857142857,162
0.9142857142857143,162
0.8857142857142857,201
0.9238095238095239,144
0.9523809523809523,139
0.9523809523809523,139
0.9619047619047619,139
0.9714285714285714,139
0.9714285714285714,139
0.9809523809523809,139
0.9809523809523809,139
0.9809523809523809,130
0.9809523809523809,130
0.9809523809523809,130
0.9809523809523809,130
0.9809523809523809,130
0.9714285714285714,130
0.9714285714285714,130
0.9809523809523809,130
0.9809523809523809,130
0.9809523809523809,130
0.9809523809523809,130
0.9714285714285714,130
0.9809523809523809,130
0.9809523809523809,121
0.9809523809523809,99
0.9714285714285714,129
0.9714285714285714,100
0.9714285714285714,100
0.9714285714285714,100
0.9809523809523809,99
0.9809523809523809,102
0.9809523809523809,110
0.9809523809523809,97
0.9809523809523809,97
0.9809523809523809,87
0.9809523809523809,84
0.9714285714285714,83
0.9809523809523809,78
0.9714285714285714,109
0.9809523809523809,106
0.9809523809523809,49
0.9809523809523809,75
0.9809523809523809,49
0.9809523809523809,49
0.9809523809523809,74
0.9809523809523809,87
0.9809523809523809,65
0.9809523809523809,123
0.9809523809523809,77
0.9809523809523809,93
0.9809523809523809,85
0.9809523809523809,62
0.9809523809523809,62
0.9809523809523809,62
0.9809523809523809,62
0.9809523809523809,74
0.9809523809523809,99
0.9809523809523809,86
0.9809523809523809,104
0.9809523809523809,68
0.9714285714285714,147
0.9809523809523809,132
0.9809523809523809,70
0.9809523809523809,50
0.9809523809523809,80
0.9714285714285714,91
0.9714285714285714,72
0.9714285714285714,85
0.9714285714285714,131
0.9714285714285714,73
0.9809523809523809,51
0.9809523809523809,44
0.9904761904761905,50
0.9904761904761905,53
0.9904761904761905,140
0.9809523809523809,64
0.9809523809523809,105
0.9809523809523809,146
0.9809523809523809,53
0.9809523809523809,55
0.9714285714285714,58
0.9809523809523809,76
0.9809523809523809,86
0.9809523809523809,65
0.9809523809523809,77
0.9809523809523809,86
0.9809523809523809,98
0.9809523809523809,66
0.9809523809523809,96
0.9904761904761905,118
0.9904761904761905,103
0.9904761904761905,67
0.9809523809523809,79
0.9809523809523809,127
0.9809523809523809,90
0.9809523809523809,91
0.9904761904761905,91
0.9904761904761905,64
