0,1
0.7540425531914893,1536.4
0.7812765957446809,1506.6
0.7855319148936172,1564.2
0.8127659574468085,1101.0
0.814468085106383,873.2
0.8570212765957447,739.6
0.8621276595744682,652.8
0.865531914893617,707.8
0.8680851063829789,690.2
0.8680851063829789,574.2
0.8723404255319149,694.4
0.8723404255319149,657.0
0.8723404255319149,547.6
0.8748936170212767,503.2
0.8748936170212767,481.8
0.8748936170212767,592.2
0.8774468085106383,593.8
0.8791489361702128,696.4
0.8791489361702128,551.0
0.8791489361702128,866.6
