0,1
0.8952380952380953,202
0.9523809523809523,979
0.9714285714285714,320
0.9333333333333333,91
0.9714285714285714,148
0.9904761904761905,86
0.9714285714285714,174
0.7523809523809524,142
0.9809523809523809,269
0.9714285714285714,445
0.8761904761904762,237
0.9142857142857143,130
0.9523809523809523,271
0.9619047619047619,101
0.9809523809523809,145
0.9904761904761905,167
0.9809523809523809,229
1.0,75
1.0,229
1.0,1293
1.0,231
1.0,1284
1.0,424
1.0,227
1.0,198
1.0,241
1.0,229
1.0,219
1.0,212
1.0,233
1.0,223
1.0,1272
1.0,198
1.0,202
1.0,210
1.0,168
1.0,377
1.0,230
1.0,240
1.0,226
1.0,410
1.0,161
1.0,268
1.0,357
1.0,188
1.0,1266
1.0,198
1.0,230
1.0,268
1.0,193
1.0,223
1.0,245
1.0,354
1.0,234
1.0,271
1.0,262
1.0,300
1.0,316
1.0,1091
1.0,1217
1.0,353
1.0,1199
1.0,1240
1.0,204
1.0,203
1.0,367
1.0,345
1.0,1103
1.0,253
1.0,176
1.0,1044
1.0,1107
1.0,279
1.0,1203
1.0,184
1.0,190
1.0,1168
1.0,1106
1.0,1062
1.0,1102
1.0,1100
1.0,1183
1.0,1115
1.0,334
1.0,1032
1.0,1021
1.0,167
1.0,1138
1.0,270
1.0,999
1.0,276
1.0,1165
1.0,1017
1.0,1027
1.0,337
1.0,1029
1.0,1117
1.0,1200
1.0,249
1.0,213
