0,1
0.45893719806763283,624
0.5217391304347826,112
0.7874396135265701,39
0.5507246376811594,302
0.7729468599033816,381
0.748792270531401,173
0.8067632850241546,99
0.8164251207729468,145
0.855072463768116,109
0.8502415458937198,37
0.8695652173913043,92
0.8454106280193237,248
0.855072463768116,95
0.8743961352657005,118
0.8309178743961353,164
0.8599033816425121,220
0.7777777777777778,129
0.8695652173913043,161
0.5120772946859904,208
0.855072463768116,179
0.8888888888888888,209
0.893719806763285,286
0.8985507246376812,205
0.9033816425120773,204
0.8888888888888888,201
0.8985507246376812,198
0.8888888888888888,222
0.8792270531400966,164
0.8985507246376812,201
0.9082125603864735,206
0.9082125603864735,206
0.9227053140096618,182
0.927536231884058,208
0.9227053140096618,200
0.9227053140096618,191
0.9227053140096618,158
0.9227053140096618,189
0.927536231884058,172
0.9227053140096618,191
0.927536231884058,187
0.927536231884058,195
0.9227053140096618,195
0.927536231884058,206
0.9371980676328503,206
0.9371980676328503,190
0.9371980676328503,200
0.9468599033816425,196
0.9468599033816425,200
0.9468599033816425,194
0.9516908212560387,200
0.9516908212560387,199
0.9565217391304348,168
0.9565217391304348,198
0.9516908212560387,197
0.9565217391304348,200
0.9565217391304348,172
0.961352657004831,180
0.961352657004831,191
0.961352657004831,160
0.961352657004831,185
0.961352657004831,192
0.961352657004831,200
0.961352657004831,174
0.961352657004831,188
0.961352657004831,194
0.961352657004831,196
0.961352657004831,196
0.961352657004831,201
0.961352657004831,211
0.961352657004831,170
0.961352657004831,200
0.961352657004831,197
0.961352657004831,202
0.966183574879227,189
0.9710144927536232,191
0.966183574879227,194
0.961352657004831,183
0.961352657004831,184
0.961352657004831,186
0.961352657004831,197
0.961352657004831,210
0.961352657004831,203
0.966183574879227,201
0.966183574879227,173
0.966183574879227,184
0.966183574879227,204
0.966183574879227,194
0.966183574879227,202
0.966183574879227,168
0.966183574879227,182
0.966183574879227,154
0.966183574879227,182
0.966183574879227,199
0.966183574879227,194
0.966183574879227,190
0.966183574879227,162
0.966183574879227,296
0.9710144927536232,181
0.9710144927536232,302
0.9710144927536232,200
