member_generation,training,seed,time,full_acc,majority_acc,minority_acc,tn,fp,fn,tp
True,True,0,45.65081572532654,0.8888888888888888,0.8526315789473684,0.9196428571428571,-1,-1,-1,-1
True,False,0,45.65081572532654,0.7444444444444445,0.6666666666666666,0.8125,-1,-1,-1,-1
False,True,0,1.9073486328125e-06,0.8888888888888888,0.8526315789473684,0.9196428571428571,-1,-1,-1,-1
False,False,0,1.9073486328125e-06,0.7444444444444445,0.6666666666666666,0.8125,-1,-1,-1,-1
True,True,169,56.86326313018799,0.8599033816425121,0.8105263157894737,0.9017857142857143,-1,-1,-1,-1
True,False,169,56.86326313018799,0.7555555555555555,0.6428571428571429,0.8541666666666666,-1,-1,-1,-1
False,True,169,1.430511474609375e-06,0.8599033816425121,0.8105263157894737,0.9017857142857143,-1,-1,-1,-1
False,False,169,1.430511474609375e-06,0.7555555555555555,0.6428571428571429,0.8541666666666666,-1,-1,-1,-1
True,True,338,77.9317376613617,0.8985507246376812,0.8842105263157894,0.9107142857142857,-1,-1,-1,-1
True,False,338,77.9317376613617,0.7,0.6190476190476191,0.7708333333333334,-1,-1,-1,-1
False,True,338,1.1920928955078125e-06,0.8985507246376812,0.8842105263157894,0.9107142857142857,-1,-1,-1,-1
False,False,338,1.1920928955078125e-06,0.7,0.6190476190476191,0.7708333333333334,-1,-1,-1,-1
True,True,507,34.95313096046448,0.8647342995169082,0.8631578947368421,0.8660714285714286,-1,-1,-1,-1
True,False,507,34.95313096046448,0.8222222222222222,0.7619047619047619,0.875,-1,-1,-1,-1
False,True,507,9.5367431640625e-07,0.8647342995169082,0.8631578947368421,0.8660714285714286,-1,-1,-1,-1
False,False,507,9.5367431640625e-07,0.8222222222222222,0.7619047619047619,0.875,-1,-1,-1,-1
True,True,676,38.4755117893219,0.8357487922705314,0.7894736842105263,0.875,-1,-1,-1,-1
True,False,676,38.4755117893219,0.8666666666666667,0.8333333333333334,0.8958333333333334,-1,-1,-1,-1
False,True,676,1.1920928955078125e-06,0.8357487922705314,0.7894736842105263,0.875,-1,-1,-1,-1
False,False,676,1.1920928955078125e-06,0.8666666666666667,0.8333333333333334,0.8958333333333334,-1,-1,-1,-1
True,True,845,36.86846303939819,0.855072463768116,0.7789473684210526,0.9196428571428571,-1,-1,-1,-1
True,False,845,36.86846303939819,0.7777777777777778,0.7380952380952381,0.8125,-1,-1,-1,-1
False,True,845,1.1920928955078125e-06,0.855072463768116,0.7789473684210526,0.9196428571428571,-1,-1,-1,-1
False,False,845,1.1920928955078125e-06,0.7777777777777778,0.7380952380952381,0.8125,-1,-1,-1,-1
True,True,1014,34.88195586204529,0.8743961352657005,0.8631578947368421,0.8839285714285714,-1,-1,-1,-1
True,False,1014,34.88195586204529,0.7777777777777778,0.7857142857142857,0.7708333333333334,-1,-1,-1,-1
False,True,1014,1.1920928955078125e-06,0.8743961352657005,0.8631578947368421,0.8839285714285714,-1,-1,-1,-1
False,False,1014,1.1920928955078125e-06,0.7777777777777778,0.7857142857142857,0.7708333333333334,-1,-1,-1,-1
True,True,1183,47.3895480632782,0.8743961352657005,0.9157894736842105,0.8392857142857143,-1,-1,-1,-1
True,False,1183,47.3895480632782,0.7777777777777778,0.8809523809523809,0.6875,-1,-1,-1,-1
False,True,1183,1.1920928955078125e-06,0.8743961352657005,0.9157894736842105,0.8392857142857143,-1,-1,-1,-1
False,False,1183,1.1920928955078125e-06,0.7777777777777778,0.8809523809523809,0.6875,-1,-1,-1,-1
True,True,1352,48.87770700454712,0.8743961352657005,0.8421052631578947,0.9017857142857143,-1,-1,-1,-1
True,False,1352,48.87770700454712,0.8333333333333334,0.8095238095238095,0.8541666666666666,-1,-1,-1,-1
False,True,1352,1.1920928955078125e-06,0.8743961352657005,0.8421052631578947,0.9017857142857143,-1,-1,-1,-1
False,False,1352,1.1920928955078125e-06,0.8333333333333334,0.8095238095238095,0.8541666666666666,-1,-1,-1,-1
True,True,1521,60.65137481689453,0.8840579710144928,0.8210526315789474,0.9375,-1,-1,-1,-1
True,False,1521,60.65137481689453,0.7555555555555555,0.7857142857142857,0.7291666666666666,-1,-1,-1,-1
False,True,1521,1.1920928955078125e-06,0.8840579710144928,0.8210526315789474,0.9375,-1,-1,-1,-1
False,False,1521,1.1920928955078125e-06,0.7555555555555555,0.7857142857142857,0.7291666666666666,-1,-1,-1,-1
True,True,1690,35.53479766845703,0.8743961352657005,0.8421052631578947,0.9017857142857143,-1,-1,-1,-1
True,False,1690,35.53479766845703,0.7555555555555555,0.7142857142857143,0.7916666666666666,-1,-1,-1,-1
False,True,1690,1.1920928955078125e-06,0.8743961352657005,0.8421052631578947,0.9017857142857143,-1,-1,-1,-1
False,False,1690,1.1920928955078125e-06,0.7555555555555555,0.7142857142857143,0.7916666666666666,-1,-1,-1,-1
True,True,1859,88.92658710479736,0.8695652173913043,0.8947368421052632,0.8482142857142857,-1,-1,-1,-1
True,False,1859,88.92658710479736,0.8,0.7380952380952381,0.8541666666666666,-1,-1,-1,-1
False,True,1859,1.430511474609375e-06,0.8695652173913043,0.8947368421052632,0.8482142857142857,-1,-1,-1,-1
False,False,1859,1.430511474609375e-06,0.8,0.7380952380952381,0.8541666666666666,-1,-1,-1,-1
True,True,2028,45.474485635757446,0.8309178743961353,0.8105263157894737,0.8482142857142857,-1,-1,-1,-1
True,False,2028,45.474485635757446,0.8222222222222222,0.7619047619047619,0.875,-1,-1,-1,-1
False,True,2028,1.430511474609375e-06,0.8309178743961353,0.8105263157894737,0.8482142857142857,-1,-1,-1,-1
False,False,2028,1.430511474609375e-06,0.8222222222222222,0.7619047619047619,0.875,-1,-1,-1,-1
True,True,2197,150.27239418029785,0.8792270531400966,0.8210526315789474,0.9285714285714286,-1,-1,-1,-1
True,False,2197,150.27239418029785,0.8111111111111111,0.7380952380952381,0.875,-1,-1,-1,-1
False,True,2197,1.430511474609375e-06,0.8792270531400966,0.8210526315789474,0.9285714285714286,-1,-1,-1,-1
False,False,2197,1.430511474609375e-06,0.8111111111111111,0.7380952380952381,0.875,-1,-1,-1,-1
True,True,2366,171.64241933822632,0.8792270531400966,0.8736842105263158,0.8839285714285714,-1,-1,-1,-1
True,False,2366,171.64241933822632,0.8222222222222222,0.7619047619047619,0.875,-1,-1,-1,-1
False,True,2366,1.1920928955078125e-06,0.8792270531400966,0.8736842105263158,0.8839285714285714,-1,-1,-1,-1
False,False,2366,1.1920928955078125e-06,0.8222222222222222,0.7619047619047619,0.875,-1,-1,-1,-1
True,True,2535,96.22103691101074,0.8792270531400966,0.8210526315789474,0.9285714285714286,-1,-1,-1,-1
True,False,2535,96.22103691101074,0.8555555555555555,0.8095238095238095,0.8958333333333334,-1,-1,-1,-1
False,True,2535,9.5367431640625e-07,0.8792270531400966,0.8210526315789474,0.9285714285714286,-1,-1,-1,-1
False,False,2535,9.5367431640625e-07,0.8555555555555555,0.8095238095238095,0.8958333333333334,-1,-1,-1,-1
True,True,2704,37.685590505599976,0.8454106280193237,0.8526315789473684,0.8392857142857143,-1,-1,-1,-1
True,False,2704,37.685590505599976,0.8222222222222222,0.8095238095238095,0.8333333333333334,-1,-1,-1,-1
False,True,2704,1.430511474609375e-06,0.8454106280193237,0.8526315789473684,0.8392857142857143,-1,-1,-1,-1
False,False,2704,1.430511474609375e-06,0.8222222222222222,0.8095238095238095,0.8333333333333334,-1,-1,-1,-1
True,True,2873,58.578749656677246,0.8405797101449275,0.8315789473684211,0.8482142857142857,-1,-1,-1,-1
True,False,2873,58.578749656677246,0.8555555555555555,0.8571428571428571,0.8541666666666666,-1,-1,-1,-1
False,True,2873,1.1920928955078125e-06,0.8405797101449275,0.8315789473684211,0.8482142857142857,-1,-1,-1,-1
False,False,2873,1.1920928955078125e-06,0.8555555555555555,0.8571428571428571,0.8541666666666666,-1,-1,-1,-1
True,True,3042,46.205952167510986,0.8454106280193237,0.8105263157894737,0.875,-1,-1,-1,-1
True,False,3042,46.205952167510986,0.8222222222222222,0.7619047619047619,0.875,-1,-1,-1,-1
False,True,3042,9.5367431640625e-07,0.8454106280193237,0.8105263157894737,0.875,-1,-1,-1,-1
False,False,3042,9.5367431640625e-07,0.8222222222222222,0.7619047619047619,0.875,-1,-1,-1,-1
True,True,3211,62.33373951911926,0.8502415458937198,0.8,0.8928571428571429,-1,-1,-1,-1
True,False,3211,62.33373951911926,0.8,0.7142857142857143,0.875,-1,-1,-1,-1
False,True,3211,9.5367431640625e-07,0.8502415458937198,0.8,0.8928571428571429,-1,-1,-1,-1
False,False,3211,9.5367431640625e-07,0.8,0.7142857142857143,0.875,-1,-1,-1,-1
True,True,3380,53.70122671127319,0.8695652173913043,0.7894736842105263,0.9375,-1,-1,-1,-1
True,False,3380,53.70122671127319,0.8444444444444444,0.7380952380952381,0.9375,-1,-1,-1,-1
False,True,3380,1.430511474609375e-06,0.8695652173913043,0.7894736842105263,0.9375,-1,-1,-1,-1
False,False,3380,1.430511474609375e-06,0.8444444444444444,0.7380952380952381,0.9375,-1,-1,-1,-1
True,True,3549,61.927990436553955,0.8647342995169082,0.8105263157894737,0.9107142857142857,-1,-1,-1,-1
True,False,3549,61.927990436553955,0.8111111111111111,0.8095238095238095,0.8125,-1,-1,-1,-1
False,True,3549,9.5367431640625e-07,0.8647342995169082,0.8105263157894737,0.9107142857142857,-1,-1,-1,-1
False,False,3549,9.5367431640625e-07,0.8111111111111111,0.8095238095238095,0.8125,-1,-1,-1,-1
True,True,3718,37.3601815700531,0.8502415458937198,0.7894736842105263,0.9017857142857143,-1,-1,-1,-1
True,False,3718,37.3601815700531,0.8,0.6666666666666666,0.9166666666666666,-1,-1,-1,-1
False,True,3718,1.1920928955078125e-06,0.8502415458937198,0.7894736842105263,0.9017857142857143,-1,-1,-1,-1
False,False,3718,1.1920928955078125e-06,0.8,0.6666666666666666,0.9166666666666666,-1,-1,-1,-1
True,True,3887,41.08185791969299,0.8599033816425121,0.7789473684210526,0.9285714285714286,-1,-1,-1,-1
True,False,3887,41.08185791969299,0.8666666666666667,0.8095238095238095,0.9166666666666666,-1,-1,-1,-1
False,True,3887,1.1920928955078125e-06,0.8599033816425121,0.7789473684210526,0.9285714285714286,-1,-1,-1,-1
False,False,3887,1.1920928955078125e-06,0.8666666666666667,0.8095238095238095,0.9166666666666666,-1,-1,-1,-1
True,True,4056,51.14339232444763,0.9033816425120773,0.8421052631578947,0.9553571428571429,-1,-1,-1,-1
True,False,4056,51.14339232444763,0.7777777777777778,0.7619047619047619,0.7916666666666666,-1,-1,-1,-1
False,True,4056,1.430511474609375e-06,0.9033816425120773,0.8421052631578947,0.9553571428571429,-1,-1,-1,-1
False,False,4056,1.430511474609375e-06,0.7777777777777778,0.7619047619047619,0.7916666666666666,-1,-1,-1,-1
True,True,4225,55.5373101234436,0.855072463768116,0.7789473684210526,0.9196428571428571,-1,-1,-1,-1
True,False,4225,55.5373101234436,0.8333333333333334,0.9047619047619048,0.7708333333333334,-1,-1,-1,-1
False,True,4225,1.430511474609375e-06,0.855072463768116,0.7789473684210526,0.9196428571428571,-1,-1,-1,-1
False,False,4225,1.430511474609375e-06,0.8333333333333334,0.9047619047619048,0.7708333333333334,-1,-1,-1,-1
True,True,4394,38.648266077041626,0.8599033816425121,0.8210526315789474,0.8928571428571429,-1,-1,-1,-1
True,False,4394,38.648266077041626,0.8222222222222222,0.7857142857142857,0.8541666666666666,-1,-1,-1,-1
False,True,4394,9.5367431640625e-07,0.8599033816425121,0.8210526315789474,0.8928571428571429,-1,-1,-1,-1
False,False,4394,9.5367431640625e-07,0.8222222222222222,0.7857142857142857,0.8541666666666666,-1,-1,-1,-1
True,True,4563,60.80422925949097,0.855072463768116,0.8,0.9017857142857143,-1,-1,-1,-1
True,False,4563,60.80422925949097,0.7888888888888889,0.7857142857142857,0.7916666666666666,-1,-1,-1,-1
False,True,4563,1.6689300537109375e-06,0.855072463768116,0.8,0.9017857142857143,-1,-1,-1,-1
False,False,4563,1.6689300537109375e-06,0.7888888888888889,0.7857142857142857,0.7916666666666666,-1,-1,-1,-1
True,True,4732,73.06056761741638,0.8599033816425121,0.8105263157894737,0.9017857142857143,-1,-1,-1,-1
True,False,4732,73.06056761741638,0.8555555555555555,0.7619047619047619,0.9375,-1,-1,-1,-1
False,True,4732,1.6689300537109375e-06,0.8599033816425121,0.8105263157894737,0.9017857142857143,-1,-1,-1,-1
False,False,4732,1.6689300537109375e-06,0.8555555555555555,0.7619047619047619,0.9375,-1,-1,-1,-1
True,True,4901,66.9908378124237,0.8985507246376812,0.8842105263157894,0.9107142857142857,-1,-1,-1,-1
True,False,4901,66.9908378124237,0.7888888888888889,0.7857142857142857,0.7916666666666666,-1,-1,-1,-1
False,True,4901,1.9073486328125e-06,0.8985507246376812,0.8842105263157894,0.9107142857142857,-1,-1,-1,-1
False,False,4901,1.9073486328125e-06,0.7888888888888889,0.7857142857142857,0.7916666666666666,-1,-1,-1,-1
