0,1
1.1219999999999999,151.8
1.1239999999999999,143.4
1.1300000000000001,132.8
1.1460000000000001,130.0
1.1460000000000001,123.6
1.152,130.2
1.154,122.8
1.154,97.8
1.154,85.8
1.156,112.8
1.156,89.6
1.158,83.2
1.158,97.2
1.16,107.8
1.16,91.8
1.16,95.2
1.162,99.6
1.162,92.2
1.162,93.4
1.164,80.8
