member_generation,training,seed,time,full_acc,majority_acc,minority_acc,tn,fp,fn,tp
True,True,0,-82.3635675907135,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,False,0,-82.3635675907135,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,True,0,-1.1920928955078125e-06,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,False,0,-1.1920928955078125e-06,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,True,169,-80.98356199264526,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,False,169,-80.98356199264526,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,True,169,-1.1920928955078125e-06,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,False,169,-1.1920928955078125e-06,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,True,338,-84.34124422073364,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,False,338,-84.34124422073364,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,True,338,-1.621246337890625e-05,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,False,338,-1.621246337890625e-05,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,True,507,-119.53432631492615,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,False,507,-119.53432631492615,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,True,507,-9.5367431640625e-07,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,False,507,-9.5367431640625e-07,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,True,676,-101.0796685218811,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,False,676,-101.0796685218811,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,True,676,-1.1920928955078125e-06,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,False,676,-1.1920928955078125e-06,0.6666666666666666,1.0,1.0,-1,-1,-1,-1
True,True,845,-91.63622379302979,0.3904761904761905,0.17142857142857143,1.0,-1,-1,-1,-1
