member_generation,training,seed,time,full_acc,majority_acc,minority_acc,tn,fp,fn,tp
True,True,0,303.8219165802002,0.9142857142857143,0.9808917197452229,0.7954545454545454,-1,-1,-1,-1
True,False,0,303.8219165802002,0.7358490566037735,0.9264705882352942,0.39473684210526316,-1,-1,-1,-1
False,True,0,9.5367431640625e-07,0.9142857142857143,0.9808917197452229,0.7954545454545454,-1,-1,-1,-1
False,False,0,9.5367431640625e-07,0.7358490566037735,0.9264705882352942,0.39473684210526316,-1,-1,-1,-1
True,True,169,270.56965684890747,0.926530612244898,0.9554140127388535,0.875,-1,-1,-1,-1
True,False,169,270.56965684890747,0.8207547169811321,0.9117647058823529,0.6578947368421053,-1,-1,-1,-1
False,True,169,1.1920928955078125e-06,0.926530612244898,0.9554140127388535,0.875,-1,-1,-1,-1
False,False,169,1.1920928955078125e-06,0.8207547169811321,0.9117647058823529,0.6578947368421053,-1,-1,-1,-1
True,True,338,300.42613339424133,0.9224489795918367,0.9808917197452229,0.8181818181818182,-1,-1,-1,-1
True,False,338,300.42613339424133,0.8962264150943396,0.9705882352941176,0.7631578947368421,-1,-1,-1,-1
False,True,338,1.430511474609375e-06,0.9224489795918367,0.9808917197452229,0.8181818181818182,-1,-1,-1,-1
False,False,338,1.430511474609375e-06,0.8962264150943396,0.9705882352941176,0.7631578947368421,-1,-1,-1,-1
True,True,507,276.4636957645416,0.8653061224489796,0.9617834394904459,0.6931818181818182,-1,-1,-1,-1
True,False,507,276.4636957645416,0.8301886792452831,0.9411764705882353,0.631578947368421,-1,-1,-1,-1
False,True,507,7.152557373046875e-07,0.8653061224489796,0.9617834394904459,0.6931818181818182,-1,-1,-1,-1
False,False,507,7.152557373046875e-07,0.8301886792452831,0.9411764705882353,0.631578947368421,-1,-1,-1,-1
True,True,676,261.4345624446869,0.9142857142857143,0.9681528662420382,0.8181818181818182,-1,-1,-1,-1
True,False,676,261.4345624446869,0.7830188679245284,0.8529411764705882,0.6578947368421053,-1,-1,-1,-1
False,True,676,9.5367431640625e-07,0.9142857142857143,0.9681528662420382,0.8181818181818182,-1,-1,-1,-1
False,False,676,9.5367431640625e-07,0.7830188679245284,0.8529411764705882,0.6578947368421053,-1,-1,-1,-1
True,True,845,266.754292011261,0.9020408163265307,0.9171974522292994,0.875,-1,-1,-1,-1
True,False,845,266.754292011261,0.8301886792452831,0.8823529411764706,0.7368421052631579,-1,-1,-1,-1
False,True,845,7.152557373046875e-07,0.9020408163265307,0.9171974522292994,0.875,-1,-1,-1,-1
False,False,845,7.152557373046875e-07,0.8301886792452831,0.8823529411764706,0.7368421052631579,-1,-1,-1,-1
True,True,1014,264.0274341106415,0.8530612244897959,1.0,0.5909090909090909,-1,-1,-1,-1
True,False,1014,264.0274341106415,0.839622641509434,1.0,0.5526315789473685,-1,-1,-1,-1
False,True,1014,1.1920928955078125e-06,0.8530612244897959,1.0,0.5909090909090909,-1,-1,-1,-1
False,False,1014,1.1920928955078125e-06,0.839622641509434,1.0,0.5526315789473685,-1,-1,-1,-1
True,True,1183,288.3667404651642,0.9306122448979591,0.9554140127388535,0.8863636363636364,-1,-1,-1,-1
True,False,1183,288.3667404651642,0.8018867924528302,0.9705882352941176,0.5,-1,-1,-1,-1
False,True,1183,9.5367431640625e-07,0.9306122448979591,0.9554140127388535,0.8863636363636364,-1,-1,-1,-1
False,False,1183,9.5367431640625e-07,0.8018867924528302,0.9705882352941176,0.5,-1,-1,-1,-1
True,True,1352,278.10947012901306,0.8653061224489796,0.9363057324840764,0.7386363636363636,-1,-1,-1,-1
True,False,1352,278.10947012901306,0.8113207547169812,0.8235294117647058,0.7894736842105263,-1,-1,-1,-1
False,True,1352,9.5367431640625e-07,0.8653061224489796,0.9363057324840764,0.7386363636363636,-1,-1,-1,-1
False,False,1352,9.5367431640625e-07,0.8113207547169812,0.8235294117647058,0.7894736842105263,-1,-1,-1,-1
