,gen,nevals
0,1,500
1,2,380
2,3,362
3,4,371
4,5,387
5,6,390
6,7,376
7,8,379
8,9,378
9,10,377
10,11,385
11,12,372
12,13,362
13,14,388
14,15,409
15,16,388
16,17,400
17,18,394
18,19,370
19,20,393
20,21,371
21,22,395
22,23,368
23,24,392
24,25,377
25,26,405
26,27,385
27,28,375
28,29,385
29,30,386
30,31,373
31,32,390
32,33,403
33,34,375
34,35,378
35,36,390
36,37,375
37,38,389
38,39,375
39,40,376
40,41,370
41,42,360
42,43,383
43,44,382
44,45,401
45,46,386
46,47,383
47,48,370
48,49,396
49,50,385
