,gen,nevals
0,1,500
1,2,380
2,3,364
3,4,393
4,5,397
5,6,390
6,7,372
7,8,386
8,9,393
9,10,382
10,11,376
11,12,363
12,13,384
13,14,363
14,15,384
15,16,379
16,17,350
17,18,365
18,19,372
19,20,380
20,21,383
21,22,378
22,23,374
23,24,368
24,25,381
25,26,363
26,27,378
27,28,364
28,29,358
29,30,404
30,31,381
31,32,374
32,33,369
33,34,379
34,35,396
35,36,369
36,37,394
37,38,378
38,39,378
39,40,381
40,41,374
41,42,349
42,43,398
43,44,367
44,45,376
45,46,384
46,47,395
47,48,376
48,49,390
49,50,384
