,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.50029952 -0.29497962],[ 0.23671498 -0.31331217],[ 0.74879227 -0.27820137],
1,1,,[ 0.50980676 -0.29179241],[ 0.24154589 -0.31224598],[ 0.74879227 -0.27820137],402.0
2,2,,[ 0.51163285 -0.29096973],[ 0.24154589 -0.30908676],[ 0.7826087  -0.27928414],399.0
3,3,,[ 0.5152657  -0.29106457],[ 0.25603865 -0.31224598],[ 0.7826087  -0.27945384],389.0
4,4,,[ 0.51659903 -0.29118239],[ 0.25120773 -0.3131246 ],[ 0.7826087  -0.27839428],390.0
5,5,,[ 0.51904348 -0.29101563],[ 0.25603865 -0.30847912],[ 0.7826087  -0.28444099],394.0
6,6,,[ 0.52347826 -0.29108424],[ 0.26086957 -0.31223548],[ 0.7826087  -0.27928414],409.0
7,7,,[ 0.52319807 -0.2911212 ],[ 0.26086957 -0.31223548],[ 0.7826087  -0.28256917],364.0
8,8,,[ 0.52407729 -0.29121149],[ 0.24154589 -0.31322661],[ 0.7826087  -0.27929056],371.0
9,9,,[ 0.52850242 -0.29126665],[ 0.26086957 -0.31322661],[ 0.7826087  -0.28465522],376.0
10,10,,[ 0.5268599  -0.29129931],[ 0.24637681 -0.31214546],[ 0.7826087  -0.28059579],370.0
11,11,,[ 0.52523671 -0.29110142],[ 0.24637681 -0.31214546],[ 0.7826087  -0.27839428],386.0
12,12,,[ 0.52992271 -0.29119681],[ 0.24637681 -0.31327484],[ 0.77777778 -0.27842263],382.0
13,13,,[ 0.53017391 -0.29125005],[ 0.24637681 -0.31327484],[ 0.77777778 -0.27842263],382.0
14,14,,[ 0.53137198 -0.29129633],[ 0.24637681 -0.31223548],[ 0.77777778 -0.28059579],388.0
15,15,,[ 0.52956522 -0.29110414],[ 0.24637681 -0.31327484],[ 0.76328502 -0.27928414],376.0
16,16,,[ 0.52871498 -0.29109426],[ 0.24637681 -0.30847912],[ 0.76811594 -0.28059579],379.0
17,17,,[ 0.53095652 -0.29117367],[ 0.25603865 -0.31322661],[ 0.76811594 -0.28421404],379.0
18,18,,[ 0.53174879 -0.29153137],[ 0.23671498 -0.31327484],[ 0.76811594 -0.28421404],373.0
19,19,,[ 0.53354589 -0.29111473],[ 0.23671498 -0.31009857],[ 0.76328502 -0.28051693],397.0
20,20,,[ 0.53455072 -0.29110387],[ 0.23671498 -0.31223548],[ 0.76328502 -0.27842263],386.0
21,21,,[ 0.54086957 -0.29134812],[ 0.25603865 -0.31223548],[ 0.7826087  -0.27929056],379.0
22,22,,[ 0.54227053 -0.29115776],[ 0.25603865 -0.3101313 ],[ 0.78743961 -0.28464257],364.0
23,23,,[ 0.54239614 -0.29120702],[ 0.22705314 -0.31214546],[ 0.78743961 -0.28249843],372.0
24,24,,[ 0.53944928 -0.29112771],[ 0.22705314 -0.31223548],[ 0.78743961 -0.27839071],372.0
