,gen,evals,avg,min,max,nevals
0,0,500.0,[0.33655357 0.69551579],[0. 0.],[1. 1.],
1,1,,[0.34991071 0.69284211],[0. 0.],[1. 1.],387.0
2,2,,[0.37489286 0.67610526],[0. 0.],[1. 1.],383.0
3,3,,[0.38098214 0.66938947],[0. 0.],[1. 1.],389.0
4,4,,[0.40242857 0.65332632],[0. 0.],[1. 1.],399.0
5,5,,[0.424125   0.62776842],[0. 0.],[1. 1.],374.0
6,6,,[0.43185714 0.61831579],[0. 0.],[1. 1.],377.0
7,7,,[0.44610714 0.61397895],[0. 0.],[1. 1.],380.0
8,8,,[0.46975    0.59374737],[0. 0.],[1. 1.],388.0
9,9,,[0.46126786 0.60214737],[0. 0.],[1. 1.],386.0
10,10,,[0.46580357 0.59490526],[0. 0.],[1. 1.],364.0
11,11,,[0.47575    0.58555789],[0. 0.],[1. 1.],373.0
12,12,,[0.49071429 0.57197895],[0. 0.],[1. 1.],362.0
13,13,,[0.49746429 0.56381053],[0. 0.],[1. 1.],376.0
14,14,,[0.49580357 0.5692    ],[0. 0.],[1. 1.],379.0
15,15,,[0.49348214 0.56793684],[0. 0.],[1. 1.],395.0
16,16,,[0.51033929 0.55313684],[0. 0.],[1. 1.],395.0
17,17,,[0.51266071 0.55305263],[0. 0.],[1. 1.],383.0
18,18,,[0.50882143 0.55753684],[0. 0.],[1. 1.],372.0
19,19,,[0.512625   0.55465263],[0. 0.],[1. 1.],373.0
20,20,,[0.51416071 0.54850526],[0. 0.],[1. 1.],370.0
21,21,,[0.51033929 0.54997895],[0. 0.],[1. 1.],389.0
22,22,,[0.51444643 0.54576842],[0. 0.],[1. 1.],380.0
23,23,,[0.51282143 0.55242105],[0. 0.],[1. 1.],361.0
24,24,,[0.50358929 0.56602105],[0. 0.],[1. 1.],394.0
25,25,,[0.51055357 0.55911579],[0. 0.],[1. 1.],391.0
26,26,,[0.51333929 0.55362105],[0. 0.],[1. 1.],378.0
27,27,,[0.50725    0.56753684],[0. 0.],[1. 1.],375.0
28,28,,[0.49355357 0.57149474],[0. 0.],[1. 1.],380.0
29,29,,[0.48826786 0.58153684],[0. 0.],[1. 1.],382.0
30,30,,[0.49769643 0.57362105],[0. 0.],[1. 1.],364.0
31,31,,[0.491875 0.5784  ],[0. 0.],[1. 1.],381.0
32,32,,[0.49996429 0.57684211],[0. 0.],[1. 1.],391.0
33,33,,[0.48533929 0.582     ],[0. 0.],[1. 1.],386.0
34,34,,[0.48848214 0.5796    ],[0. 0.],[1. 1.],397.0
35,35,,[0.48544643 0.58452632],[0. 0.],[1. 1.],382.0
36,36,,[0.48342857 0.58077895],[0. 0.],[1. 1.],391.0
37,37,,[0.48057143 0.58446316],[0. 0.],[1. 1.],372.0
38,38,,[0.49401786 0.57764211],[0. 0.],[1. 1.],383.0
39,39,,[0.49775    0.57185263],[0. 0.],[1. 1.],382.0
40,40,,[0.509125   0.55997895],[0. 0.],[1. 1.],365.0
41,41,,[0.511      0.55947368],[0. 0.],[1. 1.],363.0
42,42,,[0.51423214 0.55715789],[0. 0.],[1. 1.],383.0
43,43,,[0.51339286 0.55025263],[0. 0.],[1. 1.],376.0
44,44,,[0.50933929 0.56322105],[0. 0.],[1. 1.],378.0
45,45,,[0.50567857 0.56191579],[0. 0.],[1. 1.],381.0
46,46,,[0.50860714 0.56532632],[0. 0.],[1. 1.],394.0
47,47,,[0.50810714 0.56882105],[0. 0.],[1. 1.],402.0
48,48,,[0.49851786 0.57808421],[0. 0.],[1. 1.],376.0
49,49,,[0.508      0.57271579],[0. 0.],[1. 1.],368.0
50,50,,[0.496      0.58322105],[0. 0.],[1. 1.],388.0
