,gen,nevals
0,1,500
1,2,360
2,3,373
3,4,379
4,5,410
5,6,368
6,7,389
7,8,380
8,9,381
9,10,355
10,11,370
11,12,381
12,13,374
13,14,362
14,15,385
15,16,360
16,17,369
17,18,380
18,19,368
19,20,356
20,21,372
21,22,372
22,23,383
23,24,403
24,25,380
25,26,385
26,27,380
27,28,397
28,29,391
29,30,365
30,31,394
31,32,382
32,33,378
33,34,387
34,35,381
35,36,402
36,37,371
37,38,375
38,39,392
39,40,374
40,41,381
41,42,363
42,43,389
43,44,372
44,45,380
45,46,383
46,47,382
47,48,378
48,49,395
49,50,385
