,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.53832347 -0.02230166],[ 0.15796902 -0.02253908],[ 0.8085553  -0.02216368],
1,1,,[ 0.54482969 -0.02229129],[ 0.24507817 -0.02251168],[ 0.8085553  -0.02217889],367.0
2,2,,[ 0.54516908 -0.02228909],[ 0.20729589 -0.02247523],[ 0.8085553  -0.02217889],359.0
3,3,,[ 0.55103424 -0.02228827],[ 0.17432687 -0.0224641 ],[ 0.8085553  -0.02217889],375.0
4,4,,[ 0.55186371 -0.02228681],[ 0.17432687 -0.02247379],[ 0.8085553  -0.02216879],372.0
5,5,,[ 0.55075746 -0.0222872 ],[ 0.17432687 -0.02246175],[ 0.8085553  -0.02216879],387.0
6,6,,[ 0.55374327 -0.0222869 ],[ 0.23932397 -0.02248597],[ 0.8085553  -0.02216368],350.0
7,7,,[ 0.55401867 -0.0222866 ],[ 0.23458309 -0.02253908],[ 0.77015779 -0.0221705 ],381.0
8,8,,[ 0.55482911 -0.02228955],[ 0.2266575  -0.02253908],[ 0.77015779 -0.0221705 ],393.0
9,9,,[ 0.55529444 -0.02228848],[ 0.22115663 -0.02251293],[ 0.79270411 -0.0221705 ],394.0
10,10,,[ 0.55749182 -0.02228919],[ 0.22278518 -0.02253908],[ 0.76747973 -0.02217346],377.0
11,11,,[ 0.55836096 -0.02228527],[ 0.22278518 -0.02253908],[ 0.75191807 -0.0221739 ],372.0
12,12,,[ 0.5611643 -0.0222872],[ 0.22278518 -0.02253908],[ 0.78014621 -0.02217346],391.0
13,13,,[ 0.56552483 -0.02228822],[ 0.26306456 -0.02248597],[ 0.78014621 -0.02216368],375.0
14,14,,[ 0.56922597 -0.02228836],[ 0.26306456 -0.02248597],[ 0.78246236 -0.02216368],356.0
15,15,,[ 0.56796613 -0.02228767],[ 0.26306456 -0.02248597],[ 0.78246236 -0.0221705 ],365.0
16,16,,[ 0.56819933 -0.02228875],[ 0.26306456 -0.02251168],[ 0.80450203 -0.0221705 ],391.0
17,17,,[ 0.56812572 -0.02228831],[ 0.23621164 -0.02251293],[ 0.80768674 -0.02217945],390.0
18,18,,[ 0.56901527 -0.02228721],[ 0.27348726 -0.02248597],[ 0.80768674 -0.02217116],383.0
19,19,,[ 0.56741155 -0.02228506],[ 0.27348726 -0.02251168],[ 0.80768674 -0.02217116],374.0
20,20,,[ 0.5646499  -0.02228616],[ 0.29364505 -0.02248147],[ 0.79270411 -0.0221705 ],397.0
21,21,,[ 0.56458859 -0.02228581],[ 0.26523596 -0.02248597],[ 0.81155906 -0.02217116],381.0
22,22,,[ 0.56490171 -0.02228776],[ 0.26523596 -0.02253908],[ 0.81155906 -0.02218003],386.0
23,23,,[ 0.56177381 -0.02228948],[ 0.26523596 -0.02253908],[ 0.80518964 -0.02218379],381.0
24,24,,[ 0.56613738 -0.02228759],[ 0.27967574 -0.02248147],[ 0.80518964 -0.02217879],388.0
25,25,,[ 0.56339838 -0.02228608],[ 0.27967574 -0.0224332 ],[ 0.8006297  -0.02217889],392.0
26,26,,[ 0.56486045 -0.0222869 ],[ 0.25318471 -0.02251293],[ 0.80381442 -0.02217346],378.0
27,27,,[ 0.56920035 -0.02228484],[ 0.25318471 -0.02247379],[ 0.80381442 -0.02218761],385.0
28,28,,[ 0.56685256 -0.02228591],[ 0.25318471 -0.02243409],[ 0.80949624 -0.02217879],378.0
29,29,,[ 0.56707846 -0.02228903],[ 0.2744282  -0.02253908],[ 0.79132889 -0.02218042],387.0
30,30,,[ 0.56889642 -0.0222885 ],[ 0.29682976 -0.02247379],[ 0.79132889 -0.0221705 ],390.0
31,31,,[ 0.57175101 -0.02228721],[ 0.29046034 -0.02253908],[ 0.79132889 -0.0221705 ],378.0
32,32,,[ 0.56950941 -0.02228566],[ 0.23758686 -0.02246868],[ 0.79132889 -0.02217416],382.0
33,33,,[ 0.56752454 -0.02228692],[ 0.26281123 -0.02251293],[ 0.79132889 -0.0221705 ],363.0
34,34,,[ 0.56925818 -0.02228585],[ 0.22546323 -0.02251293],[ 0.79132889 -0.0221705 ],389.0
35,35,,[ 0.56838774 -0.02228678],[ 0.25419803 -0.02248597],[ 0.80613057 -0.02217116],391.0
36,36,,[ 0.57038658 -0.02228733],[ 0.25419803 -0.02253908],[ 0.80613057 -0.02217116],391.0
37,37,,[ 0.56773784 -0.0222874 ],[ 0.25962652 -0.02248364],[ 0.80613057 -0.0221739 ],378.0
38,38,,[ 0.56705508 -0.02228469],[ 0.22546323 -0.02251293],[ 0.80613057 -0.0221739 ],378.0
39,39,,[ 0.56426086 -0.0222854 ],[ 0.25644181 -0.02251168],[ 0.7999421  -0.02217945],390.0
40,40,,[ 0.56415598 -0.02228536],[ 0.25568182 -0.02248147],[ 0.8149971  -0.02218144],377.0
41,41,,[ 0.56308186 -0.02228833],[ 0.23964968 -0.02247379],[ 0.79588882 -0.02217879],386.0
42,42,,[ 0.56245976 -0.02228747],[ 0.26530834 -0.02251168],[ 0.79588882 -0.02217346],385.0
43,43,,[ 0.56205935 -0.02228711],[ 0.26273885 -0.02248364],[ 0.79588882 -0.0221739 ],369.0
44,44,,[ 0.56296533 -0.022288  ],[ 0.30214968 -0.02248364],[ 0.7920165 -0.0221705],357.0
45,45,,[ 0.56108208 -0.02228671],[ 0.284489   -0.02253908],[ 0.7920165 -0.0221705],374.0
46,46,,[ 0.5587859  -0.02228778],[ 0.28423567 -0.02248147],[ 0.77359583 -0.02216368],343.0
47,47,,[ 0.55509583 -0.02228673],[ 0.30696294 -0.02246175],[ 0.77359583 -0.02216368],384.0
