,gen,evals,avg,min,max,nevals
0,0,500.0,[0.21007717 0.78446707],[0. 0.],[1. 1.],
1,1,,[0.23145338 0.76451497],[0. 0.],[1. 1.],369.0
2,2,,[0.24850161 0.73752096],[0. 0.],[1. 1.],377.0
3,3,,[0.25440514 0.74033533],[0. 0.],[1. 1.],391.0
4,4,,[0.25781994 0.72724551],[0. 0.],[1. 1.],371.0
5,5,,[0.27111254 0.71398802],[0. 0.],[1. 1.],387.0
6,6,,[0.28545338 0.70328144],[0. 0.],[1. 1.],376.0
7,7,,[0.28811576 0.68976048],[0. 0.],[1. 1.],392.0
8,8,,[0.30977492 0.66950898],[0. 0.],[1. 1.],354.0
9,9,,[0.31949839 0.66765269],[0. 0.],[1. 1.],370.0
10,10,,[0.31619293 0.66608383],[0. 0.],[1. 1.],371.0
11,11,,[0.32636013 0.65856287],[0. 0.],[1. 1.],378.0
12,12,,[0.33513183 0.66694611],[0. 0.],[1. 1.],381.0
13,13,,[0.33232154 0.67177246],[0. 0.],[1. 1.],384.0
14,14,,[0.32404502 0.67213174],[0. 0.],[1. 1.],381.0
15,15,,[0.3287074 0.6614012],[0. 0.],[1. 1.],365.0
16,16,,[0.31263666 0.67578443],[0. 0.],[1. 1.],381.0
17,17,,[0.32243087 0.67250299],[0. 0.],[1. 1.],380.0
18,18,,[0.31967203 0.68239521],[0. 0.],[1. 1.],388.0
19,19,,[0.32814148 0.67164072],[0. 0.],[1. 1.],370.0
20,20,,[0.31906752 0.67843114],[0. 0.],[1. 1.],361.0
21,21,,[0.30111254 0.69952096],[0. 0.],[1. 1.],381.0
22,22,,[0.31680386 0.6868982 ],[0. 0.],[1. 1.],394.0
23,23,,[0.32709325 0.67959281],[0. 0.],[1. 1.],379.0
24,24,,[0.3182701 0.6805988],[0. 0.],[1. 1.],391.0
25,25,,[0.32655305 0.6691018 ],[0. 0.],[1. 1.],361.0
26,26,,[0.31995498 0.67586826],[0. 0.],[1. 1.],375.0
27,27,,[0.30508039 0.68765269],[0. 0.],[1. 1.],386.0
28,28,,[0.30738907 0.69275449],[0. 0.],[1. 1.],359.0
29,29,,[0.3171254  0.68759281],[0. 0.],[1. 1.],388.0
30,30,,[0.32199357 0.68329341],[0. 0.],[1. 1.],372.0
31,31,,[0.30989068 0.67512575],[0. 0.],[1. 1.],395.0
32,32,,[0.30841158 0.67633533],[0. 0.],[1. 1.],352.0
33,33,,[0.32126688 0.6585509 ],[0. 0.],[1. 1.],381.0
34,34,,[0.31475884 0.65705389],[0. 0.],[1. 1.],379.0
35,35,,[0.31924116 0.66253892],[0. 0.],[1. 1.],377.0
36,36,,[0.32679743 0.66377246],[0. 0.],[1. 1.],347.0
37,37,,[0.3296463  0.66265868],[0. 0.],[1. 1.],377.0
38,38,,[0.32392926 0.65874251],[0. 0.],[1. 1.],375.0
39,39,,[0.32999357 0.65061078],[0. 0.],[1. 1.],390.0
40,40,,[0.32046302 0.66168862],[0. 0.],[1. 1.],366.0
41,41,,[0.31812862 0.66526946],[0. 0.],[1. 1.],366.0
42,42,,[0.31432154 0.67379641],[0. 0.],[1. 1.],392.0
43,43,,[0.32118328 0.66346108],[0. 0.],[1. 1.],367.0
44,44,,[0.3227074  0.66538922],[0. 0.],[1. 1.],375.0
45,45,,[0.31483601 0.6702515 ],[0. 0.],[1. 1.],367.0
46,46,,[0.3137299  0.66525749],[0. 0.],[1. 1.],398.0
47,47,,[0.3131254  0.66704192],[0. 0.],[1. 1.],388.0
48,48,,[0.31869453 0.66117365],[0. 0.],[1. 1.],371.0
49,49,,[0.31       0.66627545],[0. 0.],[1. 1.],387.0
50,50,,[0.31428939 0.67341317],[0. 0.],[1. 1.],394.0
