,gen,nevals
0,1,500
1,2,388
2,3,374
3,4,367
4,5,399
5,6,390
6,7,379
7,8,372
8,9,390
9,10,389
10,11,364
11,12,367
12,13,357
13,14,370
14,15,394
15,16,375
16,17,371
17,18,389
18,19,408
19,20,385
20,21,364
21,22,388
22,23,367
23,24,383
24,25,411
25,26,370
26,27,380
27,28,358
28,29,373
29,30,385
30,31,374
31,32,357
32,33,374
33,34,369
34,35,378
35,36,358
36,37,380
37,38,361
38,39,380
39,40,374
40,41,376
41,42,369
42,43,384
43,44,374
44,45,374
45,46,385
46,47,386
47,48,368
48,49,383
49,50,368
