,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.50437681 -0.2847535 ],[ 0.2173913  -0.29905466],[ 0.78743961 -0.26966609],
1,1,,[ 0.50708213 -0.28489856],[ 0.23671498 -0.29895317],[ 0.78743961 -0.26966609],397.0
2,2,,[ 0.50805797 -0.28480913],[ 0.19323671 -0.29905466],[ 0.79227053 -0.27546813],378.0
3,3,,[ 0.50910145 -0.28486121],[ 0.23188406 -0.29905466],[ 0.79227053 -0.27546813],386.0
4,4,,[ 0.51528502 -0.28461002],[ 0.23188406 -0.29390434],[ 0.79710145 -0.27532385],386.0
5,5,,[ 0.51517874 -0.28454453],[ 0.23188406 -0.29462808],[ 0.80676329 -0.2756189 ],382.0
6,6,,[ 0.51666667 -0.28463186],[ 0.23188406 -0.29576714],[ 0.80676329 -0.27354062],397.0
7,7,,[ 0.51751691 -0.2847975 ],[ 0.23188406 -0.29576714],[ 0.80676329 -0.27691771],364.0
8,8,,[ 0.52153623 -0.28462777],[ 0.23188406 -0.29297607],[ 0.80676329 -0.27517871],377.0
9,9,,[ 0.52202899 -0.28464526],[ 0.23188406 -0.29559494],[ 0.80676329 -0.27546813],372.0
10,10,,[ 0.52468599 -0.28467964],[ 0.24154589 -0.29462808],[ 0.80676329 -0.26966609],383.0
11,11,,[ 0.5241256 -0.2846995],[ 0.23188406 -0.29462808],[ 0.80676329 -0.26966609],401.0
12,12,,[ 0.52907246 -0.28471369],[ 0.23188406 -0.29905466],[ 0.80676329 -0.27354062],361.0
13,13,,[ 0.5302029  -0.28482372],[ 0.23671498 -0.29576714],[ 0.80676329 -0.27358602],389.0
14,14,,[ 0.52899517 -0.2848105 ],[ 0.23671498 -0.29889246],[ 0.80676329 -0.26969236],375.0
15,15,,[ 0.53433816 -0.28466036],[ 0.23671498 -0.29576714],[ 0.80676329 -0.27546813],382.0
16,16,,[ 0.53827053 -0.28464648],[ 0.23188406 -0.2950674 ],[ 0.80676329 -0.27517871],359.0
17,17,,[ 0.53584541 -0.28474714],[ 0.24154589 -0.29889246],[ 0.80676329 -0.27636084],376.0
18,18,,[ 0.53575845 -0.28471205],[ 0.20289855 -0.2941407 ],[ 0.80676329 -0.27636084],374.0
19,19,,[ 0.53735266 -0.28454989],[ 0.25120773 -0.29415966],[ 0.80676329 -0.27354062],369.0
20,20,,[ 0.53491787 -0.28478062],[ 0.25120773 -0.29889246],[ 0.80676329 -0.27546813],399.0
21,21,,[ 0.53710145 -0.28477861],[ 0.25120773 -0.29415966],[ 0.80676329 -0.27546813],393.0
22,22,,[ 0.53356522 -0.28464026],[ 0.25120773 -0.29558217],[ 0.80676329 -0.27640281],379.0
23,23,,[ 0.53507246 -0.28474652],[ 0.23188406 -0.29905466],[ 0.80676329 -0.27496388],363.0
24,24,,[ 0.53795169 -0.28471881],[ 0.23188406 -0.29905466],[ 0.80193237 -0.27496388],395.0
25,25,,[ 0.53920773 -0.28467008],[ 0.23188406 -0.29462808],[ 0.79227053 -0.27354062],386.0
26,26,,[ 0.54008696 -0.28462706],[ 0.23188406 -0.2950674 ],[ 0.79227053 -0.26969236],376.0
27,27,,[ 0.53680193 -0.28481441],[ 0.20772947 -0.29895317],[ 0.80193237 -0.26969236],394.0
28,28,,[ 0.53431884 -0.28468194],[ 0.2173913  -0.29895317],[ 0.78743961 -0.27571212],370.0
29,29,,[ 0.53327536 -0.28476112],[ 0.2173913  -0.29889246],[ 0.78743961 -0.27504643],369.0
30,30,,[ 0.53449275 -0.2847425 ],[ 0.2173913  -0.29558217],[ 0.78743961 -0.27504643],398.0
31,31,,[ 0.53356522 -0.28472788],[ 0.23671498 -0.29558217],[ 0.78743961 -0.27557994],381.0
32,32,,[ 0.53631884 -0.28461859],[ 0.2173913  -0.29297607],[ 0.79227053 -0.27354062],370.0
33,33,,[ 0.53829952 -0.28477428],[ 0.2173913  -0.29895317],[ 0.78743961 -0.27354062],376.0
34,34,,[ 0.53599034 -0.28476874],[ 0.2173913  -0.29889246],[ 0.78743961 -0.27497267],393.0
35,35,,[ 0.53407729 -0.28476173],[ 0.2173913  -0.29889246],[ 0.79227053 -0.27497267],377.0
36,36,,[ 0.53630918 -0.28455163],[ 0.2173913  -0.29895317],[ 0.79227053 -0.27354062],393.0
37,37,,[ 0.53312077 -0.28482961],[ 0.2173913  -0.29895317],[ 0.78743961 -0.27640281],395.0
38,38,,[ 0.53066667 -0.28464106],[ 0.2173913  -0.29905466],[ 0.78743961 -0.27571212],384.0
39,39,,[ 0.52892754 -0.2846758 ],[ 0.2173913  -0.29905466],[ 0.78743961 -0.27358602],374.0
40,40,,[ 0.52715942 -0.28472802],[ 0.2173913  -0.29559494],[ 0.78743961 -0.27354062],381.0
41,41,,[ 0.52736232 -0.28467816],[ 0.2173913  -0.29889246],[ 0.78743961 -0.27354062],391.0
42,42,,[ 0.52606763 -0.28473487],[ 0.2173913 -0.2941407],[ 0.76811594 -0.27514885],381.0
43,43,,[ 0.52451208 -0.2846826 ],[ 0.2173913  -0.29895317],[ 0.76811594 -0.27504643],381.0
44,44,,[ 0.52753623 -0.28483553],[ 0.2173913  -0.29895317],[ 0.7826087  -0.26966609],367.0
45,45,,[ 0.5247343 -0.2846896],[ 0.2173913  -0.29895317],[ 0.79227053 -0.27354062],393.0
46,46,,[ 0.5233913  -0.28469071],[ 0.23188406 -0.29895317],[ 0.79227053 -0.27514885],371.0
47,47,,[ 0.52494686 -0.28494805],[ 0.23188406 -0.29895317],[ 0.7826087  -0.27504643],386.0
48,48,,[ 0.52471498 -0.28480502],[ 0.23188406 -0.29895317],[ 0.7826087  -0.27497267],394.0
49,49,,[ 0.52631884 -0.28472295],[ 0.2173913  -0.29576186],[ 0.80193237 -0.27497267],378.0
50,50,,[ 0.5270628  -0.28465365],[ 0.2173913  -0.29558217],[ 0.80193237 -0.27504643],388.0
