,gen,evals,avg,min,max,nevals
0,0,500.0,[0.45072727 0.61792357],[0. 0.],[1. 1.],
1,1,,[0.47288636 0.61352866],[0. 0.],[1. 1.],397.0
2,2,,[0.48152273 0.61556688],[0. 0.],[1. 1.],376.0
3,3,,[0.49809091 0.60242038],[0. 0.],[1. 1.],392.0
4,4,,[0.50802273 0.60396178],[0. 0.],[1. 1.],377.0
5,5,,[0.52263636 0.59580892],[0.         0.05095541],[0.95454545 1.        ],389.0
6,6,,[0.53793182 0.57909554],[0. 0.],[1. 1.],393.0
7,7,,[0.54706818 0.57769427],[0.         0.05095541],[0.94318182 1.        ],384.0
8,8,,[0.54427273 0.58611465],[0. 0.],[1. 1.],373.0
9,9,,[0.54997727 0.57664968],[0. 0.],[1. 1.],387.0
10,10,,[0.56054545 0.57240764],[0. 0.],[1. 1.],378.0
11,11,,[0.56218182 0.57211465],[0. 0.],[1. 1.],364.0
12,12,,[0.56677273 0.57624204],[0. 0.],[1. 1.],372.0
13,13,,[0.57509091 0.57880255],[0. 0.],[1. 1.],377.0
14,14,,[0.57738636 0.57099363],[0. 0.],[1. 1.],379.0
15,15,,[0.58815909 0.5630828 ],[0. 0.],[1. 1.],392.0
16,16,,[0.58643182 0.56343949],[0. 0.],[1. 1.],382.0
17,17,,[0.58863636 0.56136306],[0. 0.],[1. 1.],384.0
18,18,,[0.58515909 0.56490446],[0. 0.],[1. 1.],385.0
19,19,,[0.57972727 0.56935032],[0. 0.],[1. 1.],382.0
20,20,,[0.57961364 0.57084076],[0. 0.],[1. 1.],392.0
21,21,,[0.58193182 0.57035669],[0. 0.],[1. 1.],384.0
22,22,,[0.58586364 0.5708535 ],[0. 0.],[1. 1.],377.0
23,23,,[0.5815     0.57098089],[0. 0.],[1. 1.],373.0
24,24,,[0.58152273 0.56556688],[0. 0.],[1. 1.],374.0
25,25,,[0.57820455 0.56871338],[0. 0.],[1. 1.],387.0
26,26,,[0.57913636 0.56593631],[0. 0.],[1. 1.],374.0
27,27,,[0.58536364 0.56402548],[0. 0.],[1. 1.],353.0
28,28,,[0.58288636 0.56588535],[0. 0.],[1. 1.],368.0
29,29,,[0.58729545 0.56057325],[0. 0.],[1. 1.],380.0
30,30,,[0.58293182 0.56628025],[0. 0.],[1. 1.],368.0
