,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49631325 -0.31121132],[ 0.20826162 -0.32545308],[ 0.79862306 -0.29394901],
1,1,,[ 0.49866437 -0.30649225],[ 0.1979346  -0.32024474],[ 0.79345955 -0.29906386],379.0
2,2,,[ 0.49824785 -0.30557008],[ 0.20309811 -0.32064901],[ 0.79345955 -0.30070146],384.0
3,3,,[ 0.49649225 -0.30510694],[ 0.1686747  -0.32050059],[ 0.79345955 -0.29648184],388.0
4,4,,[ 0.50181756 -0.3052301 ],[ 0.20137694 -0.32064901],[ 0.80034423 -0.29648184],383.0
5,5,,[ 0.49780034 -0.30539223],[ 0.20654045 -0.3234597 ],[ 0.80034423 -0.2955468 ],374.0
6,6,,[ 0.50071256 -0.30557717],[ 0.20826162 -0.32421736],[ 0.79345955 -0.29811595],389.0
7,7,,[ 0.49848193 -0.30564076],[ 0.20309811 -0.3234597 ],[ 0.79690189 -0.29775246],382.0
8,8,,[ 0.49981067 -0.30536138],[ 0.20309811 -0.3201448 ],[ 0.79173838 -0.29831747],372.0
9,9,,[ 0.49386575 -0.30572831],[ 0.20654045 -0.32456101],[ 0.81583477 -0.30223597],399.0
10,10,,[ 0.49318072 -0.30553961],[ 0.20826162 -0.3234597 ],[ 0.79173838 -0.29811595],381.0
11,11,,[ 0.48877453 -0.30564032],[ 0.19965577 -0.32421736],[ 0.79345955 -0.29394901],385.0
12,12,,[ 0.48827194 -0.30527269],[ 0.19965577 -0.32421736],[ 0.79518072 -0.29648184],390.0
13,13,,[ 0.49064028 -0.30499942],[ 0.19965577 -0.3194513 ],[ 0.8020654 -0.2955468],379.0
14,14,,[ 0.48941136 -0.30549176],[ 0.20481928 -0.32456101],[ 0.80378657 -0.30191948],374.0
15,15,,[ 0.48718417 -0.30574732],[ 0.20826162 -0.32545308],[ 0.80378657 -0.29728619],369.0
16,16,,[ 0.4901136  -0.30528304],[ 0.19277108 -0.31951834],[ 0.79173838 -0.29648184],393.0
17,17,,[ 0.49030981 -0.30511116],[ 0.19277108 -0.31917856],[ 0.80034423 -0.29648184],388.0
18,18,,[ 0.492358   -0.30514936],[ 0.20654045 -0.32190193],[ 0.79862306 -0.29394901],385.0
19,19,,[ 0.49246816 -0.30544132],[ 0.20137694 -0.3234597 ],[ 0.79173838 -0.30049891],371.0
20,20,,[ 0.49649914 -0.30532361],[ 0.20826162 -0.3234597 ],[ 0.79173838 -0.2998814 ],378.0
21,21,,[ 0.49404819 -0.30518135],[ 0.20826162 -0.32341797],[ 0.79173838 -0.29775246],392.0
22,22,,[ 0.49625818 -0.30527458],[ 0.20137694 -0.32473046],[ 0.79173838 -0.29831747],392.0
23,23,,[ 0.49468503 -0.30528024],[ 0.20309811 -0.3234597 ],[ 0.79173838 -0.2998814 ],384.0
24,24,,[ 0.49647849 -0.30529995],[ 0.20137694 -0.32421736],[ 0.78829604 -0.29906386],374.0
25,25,,[ 0.49444062 -0.30536128],[ 0.1979346  -0.32421736],[ 0.78829604 -0.29831747],383.0
26,26,,[ 0.49187263 -0.30540185],[ 0.19449225 -0.32421736],[ 0.78829604 -0.29811595],381.0
27,27,,[ 0.49357315 -0.30522954],[ 0.20826162 -0.32545308],[ 0.80895009 -0.29648184],395.0
28,28,,[ 0.49431325 -0.30544652],[ 0.20137694 -0.32421736],[ 0.80895009 -0.29728619],384.0
29,29,,[ 0.49590017 -0.30517999],[ 0.20137694 -0.32545308],[ 0.79862306 -0.29811595],379.0
30,30,,[ 0.50000344 -0.30547102],[ 0.20137694 -0.32230461],[ 0.79862306 -0.29906386],387.0
31,31,,[ 0.50288812 -0.30533439],[ 0.20137694 -0.32042368],[ 0.79862306 -0.29906386],371.0
32,32,,[ 0.50294664 -0.30517551],[ 0.20137694 -0.32050059],[ 0.79173838 -0.29831747],398.0
33,33,,[ 0.49865749 -0.30527341],[ 0.20137694 -0.32545308],[ 0.79173838 -0.29394901],381.0
34,34,,[ 0.49692255 -0.30517422],[ 0.18760757 -0.32545308],[ 0.79173838 -0.29775246],383.0
35,35,,[ 0.49798967 -0.30558582],[ 0.20309811 -0.32456101],[ 0.79001721 -0.29394901],402.0
36,36,,[ 0.49624096 -0.30552434],[ 0.20309811 -0.3234597 ],[ 0.79173838 -0.29831747],371.0
37,37,,[ 0.49611704 -0.30532863],[ 0.20481928 -0.32322535],[ 0.79173838 -0.2955468 ],388.0
38,38,,[ 0.49674699 -0.30524455],[ 0.20481928 -0.32196203],[ 0.79173838 -0.2955468 ],385.0
39,39,,[ 0.49752496 -0.30540323],[ 0.20998279 -0.32322535],[ 0.80722892 -0.29394901],367.0
40,40,,[ 0.49470568 -0.30535891],[ 0.20998279 -0.32190193],[ 0.80722892 -0.29775246],361.0
41,41,,[ 0.49467126 -0.30550387],[ 0.20309811 -0.32195159],[ 0.80722892 -0.29831747],378.0
42,42,,[ 0.50000344 -0.30544315],[ 0.1979346  -0.32545308],[ 0.80722892 -0.29394901],383.0
43,43,,[ 0.50224096 -0.3056197 ],[ 0.1979346  -0.32545308],[ 0.80722892 -0.29394901],371.0
44,44,,[ 0.50680551 -0.30552294],[ 0.19965577 -0.32545308],[ 0.80722892 -0.29394901],377.0
45,45,,[ 0.49935972 -0.30488781],[ 0.19449225 -0.32473046],[ 0.80722892 -0.29811595],386.0
46,46,,[ 0.49613769 -0.30515991],[ 0.20137694 -0.32473046],[ 0.80034423 -0.29648184],379.0
47,47,,[ 0.49078485 -0.30522571],[ 0.19104991 -0.32195159],[ 0.79690189 -0.29394901],374.0
48,48,,[ 0.49174527 -0.30508648],[ 0.19104991 -0.32456101],[ 0.79690189 -0.2955468 ],358.0
49,49,,[ 0.49228916 -0.30512613],[ 0.18760757 -0.32473046],[ 0.79690189 -0.29906386],381.0
50,50,,[ 0.49275387 -0.30542217],[ 0.18760757 -0.3234597 ],[ 0.79690189 -0.2955468 ],376.0
