,gen,evals,avg,min,max,nevals
0,0,500.0,[ 5.92142259e-01 -5.08118630e-05],[ 6.69456067e-02 -5.18224407e-05],[ 9.26778243e-01 -5.07102393e-05],
1,1,,[ 5.84376569e-01 -5.07647986e-05],[ 6.69456067e-02 -5.17355994e-05],[ 9.26778243e-01 -5.07102393e-05],382.0
2,2,,[ 5.73786611e-01 -5.07551312e-05],[ 7.32217573e-02 -5.13954280e-05],[ 9.22594142e-01 -5.07102393e-05],386.0
3,3,,[ 5.78196653e-01 -5.07529729e-05],[ 7.32217573e-02 -5.13342653e-05],[ 9.35146444e-01 -5.07102393e-05],396.0
4,4,,[ 5.82267782e-01 -5.07521275e-05],[ 7.32217573e-02 -5.13954280e-05],[ 9.35146444e-01 -5.07102393e-05],363.0
5,5,,[ 5.77460251e-01 -5.07545286e-05],[ 7.94979079e-02 -5.13954280e-05],[ 9.35146444e-01 -5.07102393e-05],378.0
6,6,,[ 5.78853556e-01 -5.07544225e-05],[ 7.94979079e-02 -5.16935023e-05],[ 9.39330544e-01 -5.07102393e-05],366.0
7,7,,[ 5.77439331e-01 -5.07530580e-05],[ 7.94979079e-02 -5.13145131e-05],[ 9.49790795e-01 -5.07102393e-05],393.0
8,8,,[ 5.71276151e-01 -5.07518852e-05],[ 7.74058577e-02 -5.12265361e-05],[ 9.49790795e-01 -5.07108653e-05],372.0
9,9,,[ 5.71087866e-01 -5.07600433e-05],[ 8.57740586e-02 -5.17526853e-05],[ 9.39330544e-01 -5.07102393e-05],364.0
10,10,,[ 5.61548117e-01 -5.07557695e-05],[ 7.74058577e-02 -5.17441247e-05],[ 9.37238494e-01 -5.07108653e-05],385.0
11,11,,[ 5.57439331e-01 -5.07526157e-05],[ 7.74058577e-02 -5.17441247e-05],[ 9.49790795e-01 -5.07102393e-05],364.0
12,12,,[ 5.60769874e-01 -5.07594421e-05],[ 7.74058577e-02 -5.17441247e-05],[ 9.49790795e-01 -5.07102393e-05],380.0
13,13,,[ 5.63276151e-01 -5.07555920e-05],[ 7.74058577e-02 -5.14094079e-05],[ 9.51882845e-01 -5.07102393e-05],372.0
14,14,,[ 5.64184100e-01 -5.07579825e-05],[ 7.11297071e-02 -5.15339376e-05],[ 9.51882845e-01 -5.07102393e-05],397.0
15,15,,[ 5.62711297e-01 -5.07550793e-05],[ 7.11297071e-02 -5.15339376e-05],[ 9.45606695e-01 -5.07102393e-05],371.0
16,16,,[ 5.64602510e-01 -5.07559521e-05],[ 7.11297071e-02 -5.18224407e-05],[ 9.45606695e-01 -5.07102393e-05],365.0
17,17,,[ 5.64334728e-01 -5.07534377e-05],[ 1.00418410e-01 -5.12386807e-05],[ 9.56066946e-01 -5.07102585e-05],372.0
18,18,,[ 5.62585774e-01 -5.07579568e-05],[ 8.57740586e-02 -5.17441247e-05],[ 9.58158996e-01 -5.07119885e-05],399.0
19,19,,[ 5.56430962e-01 -5.07551920e-05],[ 8.57740586e-02 -5.17355994e-05],[ 9.56066946e-01 -5.07119885e-05],401.0
20,20,,[ 5.51079498e-01 -5.07539392e-05],[ 8.57740586e-02 -5.16935023e-05],[ 9.53974895e-01 -5.07102393e-05],386.0
21,21,,[ 5.50677824e-01 -5.07560437e-05],[ 7.32217573e-02 -5.17441247e-05],[ 9.47698745e-01 -5.07102585e-05],370.0
22,22,,[ 5.43912134e-01 -5.07566096e-05],[ 6.69456067e-02 -5.14094079e-05],[ 9.49790795e-01 -5.07108653e-05],394.0
23,23,,[ 5.41280335e-01 -5.07523863e-05],[ 6.06694561e-02 -5.12509665e-05],[ 9.49790795e-01 -5.07105279e-05],375.0
24,24,,[ 5.41230126e-01 -5.07539059e-05],[ 4.60251046e-02 -5.17526853e-05],[ 9.43514644e-01 -5.07102393e-05],368.0
25,25,,[ 5.47502092e-01 -5.07541608e-05],[ 5.43933054e-02 -5.11285288e-05],[ 9.35146444e-01 -5.07102393e-05],380.0
26,26,,[ 5.55807531e-01 -5.07482203e-05],[ 5.43933054e-02 -5.10866406e-05],[ 9.26778243e-01 -5.07106882e-05],377.0
27,27,,[ 5.57757322e-01 -5.07592996e-05],[ 5.43933054e-02 -5.17526853e-05],[ 9.49790795e-01 -5.07147819e-05],380.0
28,28,,[ 5.54677824e-01 -5.07568097e-05],[ 7.32217573e-02 -5.15339376e-05],[ 9.49790795e-01 -5.07105279e-05],374.0
29,29,,[ 5.56506276e-01 -5.07601511e-05],[ 6.06694561e-02 -5.17441247e-05],[ 9.47698745e-01 -5.07106882e-05],387.0
30,30,,[ 5.59133891e-01 -5.07583773e-05],[ 6.06694561e-02 -5.17441247e-05],[ 9.47698745e-01 -5.07108653e-05],375.0
31,31,,[ 5.58292887e-01 -5.07529720e-05],[ 8.57740586e-02 -5.17526853e-05],[ 9.47698745e-01 -5.07119885e-05],389.0
32,32,,[ 5.58309623e-01 -5.07584068e-05],[ 1.02510460e-01 -5.17355994e-05],[ 9.47698745e-01 -5.07105279e-05],370.0
33,33,,[ 5.54920502e-01 -5.07596271e-05],[ 6.06694561e-02 -5.17355994e-05],[ 9.41422594e-01 -5.07102393e-05],383.0
34,34,,[ 5.45899582e-01 -5.07558360e-05],[ 6.06694561e-02 -5.17526853e-05],[ 9.41422594e-01 -5.07102393e-05],385.0
35,35,,[ 5.50589958e-01 -5.07567073e-05],[ 1.12970711e-01 -5.18224407e-05],[ 9.41422594e-01 -5.07108653e-05],404.0
36,36,,[ 5.52075314e-01 -5.07565170e-05],[ 7.94979079e-02 -5.14024003e-05],[ 9.41422594e-01 -5.07136765e-05],381.0
37,37,,[ 5.52845188e-01 -5.07547073e-05],[ 7.94979079e-02 -5.16935023e-05],[ 9.45606695e-01 -5.07102393e-05],379.0
38,38,,[ 5.56623431e-01 -5.07588298e-05],[ 7.32217573e-02 -5.16935023e-05],[ 9.45606695e-01 -5.07102393e-05],380.0
39,39,,[ 5.49573222e-01 -5.07584857e-05],[ 5.02092050e-02 -5.17441247e-05],[ 9.45606695e-01 -5.07105279e-05],381.0
40,40,,[ 5.55995816e-01 -5.07545360e-05],[ 5.02092050e-02 -5.15339376e-05],[ 9.45606695e-01 -5.07105279e-05],382.0
41,41,,[ 5.55334728e-01 -5.07568661e-05],[ 5.02092050e-02 -5.15339376e-05],[ 9.35146444e-01 -5.07102393e-05],378.0
