,gen,evals,avg,min,max,nevals
0,0,500.0,[0.44347727 0.61355414],[0. 0.],[1. 1.],
1,1,,[0.46004545 0.60956688],[0. 0.],[1. 1.],378.0
2,2,,[0.47245455 0.60048408],[0. 0.],[1. 1.],380.0
3,3,,[0.49684091 0.59733758],[0. 0.],[1. 1.],376.0
4,4,,[0.50561364 0.59056051],[0. 0.],[1. 1.],405.0
5,5,,[0.52459091 0.58829299],[0. 0.],[1. 1.],390.0
6,6,,[0.53663636 0.58810191],[0. 0.],[1. 1.],388.0
7,7,,[0.53877273 0.58574522],[0. 0.],[1. 1.],376.0
8,8,,[0.55818182 0.57150318],[0. 0.],[1. 1.],388.0
9,9,,[0.56056818 0.57290446],[0. 0.],[1. 1.],395.0
10,10,,[0.56572727 0.56932484],[0. 0.],[1. 1.],377.0
11,11,,[0.56747727 0.56467516],[0. 0.],[1. 1.],389.0
12,12,,[0.56781818 0.56749045],[0. 0.],[1. 1.],387.0
13,13,,[0.56947727 0.57135032],[0. 0.],[1. 1.],372.0
14,14,,[0.56781818 0.57290446],[0. 0.],[1. 1.],363.0
15,15,,[0.57859091 0.56146497],[0. 0.],[1. 1.],380.0
16,16,,[0.58036364 0.56689172],[0. 0.],[1. 1.],350.0
17,17,,[0.57877273 0.56733758],[0. 0.],[1. 1.],391.0
18,18,,[0.58025    0.56509554],[0. 0.],[1. 1.],374.0
19,19,,[0.57656818 0.57312102],[0. 0.],[1. 1.],405.0
20,20,,[0.58063636 0.56628025],[0. 0.],[1. 1.],370.0
21,21,,[0.58868182 0.55965605],[0. 0.],[1. 1.],379.0
22,22,,[0.58868182 0.56056051],[0. 0.],[1. 1.],402.0
23,23,,[0.58729545 0.56244586],[0. 0.],[1. 1.],372.0
24,24,,[0.58825    0.56182166],[0. 0.],[1. 1.],399.0
25,25,,[0.58418182 0.56179618],[0. 0.],[1. 1.],357.0
26,26,,[0.58193182 0.56620382],[0. 0.],[1. 1.],387.0
27,27,,[0.586      0.56005096],[0. 0.],[1. 1.],365.0
28,28,,[0.58261364 0.56175796],[0. 0.],[1. 1.],383.0
29,29,,[0.58404545 0.56076433],[0. 0.],[1. 1.],377.0
30,30,,[0.586      0.56006369],[0. 0.],[1. 1.],358.0
31,31,,[0.58884091 0.56096815],[0. 0.],[1. 1.],389.0
32,32,,[0.59377273 0.55401274],[0. 0.],[1. 1.],388.0
33,33,,[0.59172727 0.55453503],[0. 0.],[1. 1.],378.0
34,34,,[0.59095455 0.55667516],[0. 0.],[1. 1.],394.0
35,35,,[0.58711364 0.55997452],[0. 0.],[1. 1.],354.0
36,36,,[0.58720455 0.55644586],[0. 0.],[1. 1.],371.0
37,37,,[0.58752273 0.55947771],[0. 0.],[1. 1.],366.0
38,38,,[0.58745455 0.56052229],[0. 0.],[1. 1.],378.0
39,39,,[0.58652273 0.55957962],[0. 0.],[1. 1.],370.0
40,40,,[0.58806818 0.55690446],[0. 0.],[1. 1.],377.0
41,41,,[0.58309091 0.56035669],[0. 0.],[1. 1.],374.0
42,42,,[0.58329545 0.55452229],[0. 0.],[1. 1.],382.0
43,43,,[0.58777273 0.55564331],[0. 0.],[1. 1.],388.0
44,44,,[0.58125    0.56103185],[0. 0.],[1. 1.],385.0
45,45,,[0.57765909 0.56654777],[0. 0.],[1. 1.],385.0
46,46,,[0.57220455 0.5706879 ],[0. 0.],[1. 1.],378.0
47,47,,[0.57425    0.56624204],[0. 0.],[1. 1.],396.0
48,48,,[0.56993182 0.56555414],[0. 0.],[1. 1.],378.0
49,49,,[0.5705     0.56917197],[0. 0.],[1. 1.],394.0
50,50,,[0.56686364 0.57211465],[0. 0.],[1. 1.],386.0
