,gen,nevals
0,1,500
1,2,358
2,3,397
3,4,370
4,5,387
5,6,354
6,7,382
7,8,383
8,9,366
9,10,389
10,11,379
11,12,397
12,13,379
13,14,386
14,15,384
15,16,382
16,17,373
17,18,368
18,19,391
19,20,376
20,21,362
21,22,367
22,23,374
23,24,395
24,25,375
25,26,376
26,27,384
27,28,368
28,29,400
29,30,369
30,31,390
31,32,388
32,33,383
33,34,389
34,35,380
35,36,366
36,37,359
37,38,385
38,39,374
39,40,402
40,41,370
41,42,362
42,43,382
43,44,391
44,45,385
45,46,378
46,47,367
47,48,360
48,49,377
49,50,370
