,gen,evals,avg,min,max,nevals
0,0,500.0,[0.300625   0.72629474],[0. 0.],[1. 1.],
1,1,,[0.31271429 0.72124211],[0. 0.],[1. 1.],384.0
2,2,,[0.33925    0.69661053],[0. 0.],[1. 1.],381.0
3,3,,[0.36101786 0.67778947],[0. 0.],[1. 1.],357.0
4,4,,[0.36198214 0.67591579],[0. 0.],[1. 1.],379.0
5,5,,[0.37928571 0.66587368],[0. 0.],[1. 1.],394.0
6,6,,[0.39078571 0.65797895],[0. 0.],[1. 1.],365.0
7,7,,[0.40455357 0.6452    ],[0. 0.],[1. 1.],374.0
8,8,,[0.41123214 0.64658947],[0. 0.],[1. 1.],402.0
9,9,,[0.41310714 0.64223158],[0. 0.],[1. 1.],400.0
10,10,,[0.42948214 0.62856842],[0. 0.],[1. 1.],388.0
11,11,,[0.43666071 0.62330526],[0. 0.],[1. 1.],363.0
12,12,,[0.43732143 0.6228    ],[0. 0.],[1. 1.],368.0
13,13,,[0.44267857 0.61467368],[0. 0.],[1. 1.],390.0
14,14,,[0.44396429 0.60656842],[0. 0.],[1. 1.],371.0
15,15,,[0.45041071 0.60503158],[0. 0.],[1. 1.],395.0
16,16,,[0.45528571 0.5972    ],[0. 0.],[1. 1.],381.0
17,17,,[0.4615     0.59972632],[0. 0.],[1. 1.],363.0
18,18,,[0.45939286 0.60284211],[0. 0.],[1. 1.],386.0
19,19,,[0.46885714 0.59174737],[0. 0.],[1. 1.],369.0
20,20,,[0.47632143 0.5812    ],[0. 0.],[1. 1.],365.0
21,21,,[0.490125 0.578   ],[0. 0.],[1. 1.],379.0
22,22,,[0.48789286 0.58132632],[0. 0.],[1. 1.],388.0
23,23,,[0.469375   0.59745263],[0. 0.],[1. 1.],380.0
24,24,,[0.47498214 0.58877895],[0. 0.],[1. 1.],367.0
25,25,,[0.48746429 0.58629474],[0. 0.],[1. 1.],372.0
26,26,,[0.49066071 0.58444211],[0. 0.],[1. 1.],373.0
27,27,,[0.49176786 0.57892632],[0. 0.],[1. 1.],384.0
28,28,,[0.48910714 0.57185263],[0. 0.],[1. 1.],390.0
29,29,,[0.50014286 0.56768421],[0. 0.],[1. 1.],369.0
30,30,,[0.49048214 0.57736842],[0. 0.],[1. 1.],364.0
