,gen,evals,avg,min,max,nevals
0,0,500.0,[ 5.83619247e-01 -4.88794859e-05],[ 7.11297071e-02 -4.98407602e-05],[ 9.28870293e-01 -4.87817457e-05],
1,1,,[ 5.84263598e-01 -4.88225344e-05],[ 5.85774059e-02 -4.98407602e-05],[ 9.53974895e-01 -4.87817997e-05],380.0
2,2,,[ 5.75845188e-01 -4.88140759e-05],[ 5.85774059e-02 -4.96669719e-05],[ 9.33054393e-01 -4.87818826e-05],369.0
3,3,,[ 5.66719665e-01 -4.88118603e-05],[ 5.85774059e-02 -4.95896864e-05],[ 9.49790795e-01 -4.87821734e-05],394.0
4,4,,[ 5.63142259e-01 -4.88144634e-05],[ 5.23012552e-02 -4.96669719e-05],[ 9.41422594e-01 -4.87852007e-05],365.0
5,5,,[ 5.61799163e-01 -4.88123903e-05],[ 5.23012552e-02 -4.98407602e-05],[ 9.41422594e-01 -4.87818890e-05],383.0
6,6,,[ 5.57150628e-01 -4.88122679e-05],[ 5.43933054e-02 -4.96669719e-05],[ 9.41422594e-01 -4.87818890e-05],377.0
7,7,,[ 5.56142259e-01 -4.88094231e-05],[ 6.27615063e-02 -4.94733708e-05],[ 9.41422594e-01 -4.87818890e-05],390.0
8,8,,[ 5.62104603e-01 -4.88126973e-05],[ 6.27615063e-02 -4.94733708e-05],[ 9.41422594e-01 -4.87817457e-05],358.0
9,9,,[ 5.62652720e-01 -4.88181329e-05],[ 9.41422594e-02 -4.98407602e-05],[ 9.41422594e-01 -4.87818826e-05],387.0
10,10,,[ 5.63640167e-01 -4.88221164e-05],[ 7.53138075e-02 -4.95450092e-05],[ 9.41422594e-01 -4.87818890e-05],384.0
11,11,,[ 5.58820084e-01 -4.88182634e-05],[ 7.53138075e-02 -4.96669719e-05],[ 9.33054393e-01 -4.87817457e-05],403.0
12,12,,[ 5.61393305e-01 -4.88137508e-05],[ 7.53138075e-02 -4.94733708e-05],[ 9.33054393e-01 -4.87820136e-05],360.0
13,13,,[ 5.53878661e-01 -4.88112212e-05],[ 7.53138075e-02 -4.94944917e-05],[ 9.33054393e-01 -4.87820136e-05],382.0
14,14,,[ 5.53518828e-01 -4.88097408e-05],[ 7.53138075e-02 -4.93469817e-05],[ 9.41422594e-01 -4.87817997e-05],390.0
15,15,,[ 5.51410042e-01 -4.88121815e-05],[ 7.53138075e-02 -4.93469817e-05],[ 9.51882845e-01 -4.87818826e-05],369.0
16,16,,[ 5.56200837e-01 -4.88110654e-05],[ 7.53138075e-02 -4.94119140e-05],[ 9.51882845e-01 -4.87862278e-05],385.0
17,17,,[ 5.55514644e-01 -4.88113818e-05],[ 7.53138075e-02 -4.96669719e-05],[ 9.68619247e-01 -4.87817457e-05],402.0
18,18,,[ 5.55953975e-01 -4.88118734e-05],[ 6.69456067e-02 -4.96669719e-05],[ 9.37238494e-01 -4.87823559e-05],379.0
19,19,,[ 5.57246862e-01 -4.88125940e-05],[ 7.53138075e-02 -4.95896864e-05],[ 9.37238494e-01 -4.87823559e-05],384.0
20,20,,[ 5.48665272e-01 -4.88109726e-05],[ 7.53138075e-02 -4.98407602e-05],[ 9.51882845e-01 -4.87831469e-05],405.0
21,21,,[ 5.50154812e-01 -4.88177431e-05],[ 7.53138075e-02 -4.96669719e-05],[ 9.37238494e-01 -4.87817997e-05],342.0
22,22,,[ 5.51292887e-01 -4.88202377e-05],[ 8.57740586e-02 -4.96669719e-05],[ 9.37238494e-01 -4.87831469e-05],368.0
23,23,,[ 5.50251046e-01 -4.88172107e-05],[ 7.11297071e-02 -4.95450092e-05],[ 9.37238494e-01 -4.87817457e-05],383.0
24,24,,[ 5.48870293e-01 -4.88150688e-05],[ 8.57740586e-02 -4.95896864e-05],[ 9.37238494e-01 -4.87818826e-05],375.0
25,25,,[ 5.51732218e-01 -4.88212747e-05],[ 8.57740586e-02 -4.98407602e-05],[ 9.37238494e-01 -4.87818826e-05],369.0
26,26,,[ 5.5418410e-01 -4.8812962e-05],[ 8.57740586e-02 -4.95450092e-05],[ 9.37238494e-01 -4.87834811e-05],381.0
27,27,,[ 5.53020921e-01 -4.88103703e-05],[ 8.57740586e-02 -4.94733708e-05],[ 9.37238494e-01 -4.87820136e-05],379.0
28,28,,[ 5.51761506e-01 -4.88163617e-05],[ 8.57740586e-02 -4.98407602e-05],[ 9.49790795e-01 -4.87820136e-05],390.0
29,29,,[ 5.49175732e-01 -4.88133729e-05],[ 8.57740586e-02 -4.97979702e-05],[ 9.37238494e-01 -4.87818826e-05],386.0
30,30,,[ 5.49146444e-01 -4.88173463e-05],[ 8.57740586e-02 -4.98407602e-05],[ 9.37238494e-01 -4.87828649e-05],378.0
31,31,,[ 5.47769874e-01 -4.88161878e-05],[ 8.15899582e-02 -4.98407602e-05],[ 9.37238494e-01 -4.87818826e-05],402.0
32,32,,[ 5.49937238e-01 -4.88190998e-05],[ 7.94979079e-02 -4.97150374e-05],[ 9.47698745e-01 -4.87874257e-05],392.0
33,33,,[ 5.51606695e-01 -4.88177263e-05],[ 7.94979079e-02 -4.94594667e-05],[ 9.43514644e-01 -4.87818890e-05],374.0
34,34,,[ 5.52527197e-01 -4.88173690e-05],[ 8.57740586e-02 -4.95896864e-05],[ 9.43514644e-01 -4.87817997e-05],366.0
35,35,,[ 5.57472803e-01 -4.88153160e-05],[ 8.57740586e-02 -4.93469817e-05],[ 9.41422594e-01 -4.87817457e-05],368.0
36,36,,[ 5.58933054e-01 -4.88149335e-05],[ 8.57740586e-02 -4.98407602e-05],[ 9.41422594e-01 -4.87817457e-05],371.0
37,37,,[ 5.51916318e-01 -4.88196762e-05],[ 7.53138075e-02 -4.98407602e-05],[ 9.37238494e-01 -4.87817457e-05],385.0
38,38,,[ 5.45974895e-01 -4.88207630e-05],[ 6.27615063e-02 -4.97979702e-05],[ 9.37238494e-01 -4.87852007e-05],375.0
39,39,,[ 5.52037657e-01 -4.88232769e-05],[ 6.27615063e-02 -4.97979702e-05],[ 9.37238494e-01 -4.87823559e-05],374.0
40,40,,[ 5.52317992e-01 -4.88106466e-05],[ 6.27615063e-02 -4.94944917e-05],[ 9.20502092e-01 -4.87817457e-05],393.0
41,41,,[ 5.47853556e-01 -4.88099632e-05],[ 8.15899582e-02 -4.98407602e-05],[ 9.37238494e-01 -4.87823559e-05],393.0
42,42,,[ 5.48518828e-01 -4.88100639e-05],[ 7.53138075e-02 -4.93219971e-05],[ 9.37238494e-01 -4.87828649e-05],375.0
43,43,,[ 5.50117155e-01 -4.88107428e-05],[ 5.02092050e-02 -4.98407602e-05],[ 9.20502092e-01 -4.87828479e-05],401.0
44,44,,[ 5.51263598e-01 -4.88210794e-05],[ 5.02092050e-02 -4.98407602e-05],[ 9.20502092e-01 -4.87818826e-05],383.0
45,45,,[ 5.58845188e-01 -4.88158128e-05],[ 5.02092050e-02 -4.98407602e-05],[ 9.20502092e-01 -4.87828649e-05],396.0
46,46,,[ 5.55677824e-01 -4.88147443e-05],[ 5.85774059e-02 -4.98407602e-05],[ 9.20502092e-01 -4.87852007e-05],377.0
47,47,,[ 5.54887029e-01 -4.88142648e-05],[ 5.85774059e-02 -4.98407602e-05],[ 9.20502092e-01 -4.87831469e-05],380.0
48,48,,[ 5.58619247e-01 -4.88133064e-05],[ 5.85774059e-02 -4.98407602e-05],[ 9.18410042e-01 -4.87820136e-05],374.0
49,49,,[ 5.59033473e-01 -4.88095067e-05],[ 5.85774059e-02 -4.94733708e-05],[ 9.28870293e-01 -4.87817997e-05],384.0
50,50,,[ 5.52313808e-01 -4.88139720e-05],[ 5.85774059e-02 -4.95087488e-05],[ 9.33054393e-01 -4.87834811e-05],378.0
