,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.4982606  -0.12927597],[ 0.06963244 -0.13005942],[ 0.93036756 -0.1289741 ],
1,1,,[ 0.49430137 -0.12938631],[ 0.06436644 -0.13005942],[ 0.93036756 -0.12899544],351.0
2,2,,[ 0.49697106 -0.12942737],[ 0.07855671 -0.13003211],[ 0.91772725 -0.12898844],392.0
3,3,,[ 0.49110307 -0.12942207],[ 0.05421954 -0.13003211],[ 0.90874521 -0.12898844],383.0
4,4,,[ 0.49295329 -0.12942242],[ 0.07855671 -0.13003211],[ 0.90874521 -0.12900249],388.0
5,5,,[ 0.49266336 -0.12944199],[ 0.07284787 -0.12999918],[ 0.91118085 -0.12900636],368.0
6,6,,[ 0.49438758 -0.12942338],[ 0.07284787 -0.13004801],[ 0.91118085 -0.12899916],382.0
7,7,,[ 0.49085055 -0.12942657],[ 0.07284787 -0.13004801],[ 0.90846603 -0.12899916],363.0
8,8,,[ 0.49130158 -0.12942689],[ 0.07284787 -0.13004801],[ 0.90846603 -0.1290008 ],379.0
9,9,,[ 0.49255057 -0.1294287 ],[ 0.06436644 -0.13005942],[ 0.90846603 -0.12900476],386.0
10,10,,[ 0.49827949 -0.12942225],[ 0.06963244 -0.13001672],[ 0.90846603 -0.12899573],402.0
11,11,,[ 0.50134093 -0.12941893],[ 0.05144695 -0.13001553],[ 0.90846603 -0.1289741 ],376.0
12,12,,[ 0.50388742 -0.12942615],[ 0.05144695 -0.13003211],[ 0.90846603 -0.12899573],371.0
13,13,,[ 0.50932141 -0.12943166],[ 0.05144695 -0.13005642],[ 0.92232898 -0.12899573],372.0
14,14,,[ 0.50568573 -0.1294159 ],[ 0.05144695 -0.13005642],[ 0.93036756 -0.12898844],373.0
15,15,,[ 0.50943147 -0.12943001],[ 0.05144695 -0.12991899],[ 0.90846603 -0.12899573],384.0
16,16,,[ 0.50777041 -0.12943089],[ 0.05144695 -0.13004801],[ 0.90846603 -0.12898165],370.0
17,17,,[ 0.50582446 -0.12943952],[ 0.05144695 -0.13004801],[ 0.90846603 -0.12901112],369.0
18,18,,[ 0.50014993 -0.12942967],[ 0.04668156 -0.13004801],[ 0.90846603 -0.12898844],370.0
19,19,,[ 0.50766823 -0.12942162],[ 0.04668156 -0.13004801],[ 0.90846603 -0.12899573],386.0
20,20,,[ 0.49990875 -0.12942235],[ 0.05144695 -0.13004801],[ 0.90713749 -0.12899667],386.0
21,21,,[ 0.5002916 -0.129426 ],[ 0.05144695 -0.13004801],[ 0.90713749 -0.12898844],365.0
22,22,,[ 0.50471902 -0.12943104],[ 0.05144695 -0.13005942],[ 0.90713749 -0.12898844],372.0
23,23,,[ 0.50397447 -0.12943145],[ 0.05144695 -0.13004452],[ 0.90846603 -0.12898844],386.0
24,24,,[ 0.50477066 -0.12942422],[ 0.05144695 -0.13004452],[ 0.90846603 -0.12900575],368.0
25,25,,[ 0.50351407 -0.12942541],[ 0.05144695 -0.12998306],[ 0.93563356 -0.12899544],363.0
26,26,,[ 0.50196919 -0.12942674],[ 0.05144695 -0.13003211],[ 0.90713749 -0.12900803],380.0
27,27,,[ 0.50359967 -0.12943411],[ 0.05144695 -0.13001553],[ 0.92665152 -0.12899573],373.0
28,28,,[ 0.49914816 -0.1294276 ],[ 0.05144695 -0.13005942],[ 0.92665152 -0.12899573],376.0
29,29,,[ 0.49802505 -0.12942338],[ 0.05144695 -0.12985333],[ 0.92665152 -0.12899573],388.0
30,30,,[ 0.49942303 -0.12941908],[ 0.05033983 -0.12992814],[ 0.90275719 -0.12898844],385.0
31,31,,[ 0.49784602 -0.1294346 ],[ 0.05144695 -0.13004452],[ 0.90275719 -0.12898165],396.0
32,32,,[ 0.50257957 -0.12942773],[ 0.05144695 -0.13004452],[ 0.91362612 -0.12898165],374.0
