,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.50397101 -0.00377391],[ 0.22705314 -0.00387941],[ 0.77777778 -0.00363959],
1,1,,[ 0.5067343  -0.00379223],[ 0.22705314 -0.00383901],[ 0.77777778 -0.00369309],383.0
2,2,,[ 0.51421256 -0.00379554],[ 0.24637681 -0.00384191],[ 0.77777778 -0.00363959],371.0
3,3,,[ 0.52123671 -0.00379698],[ 0.24637681 -0.00384191],[ 0.77777778 -0.00369309],372.0
4,4,,[ 0.5197971  -0.00379577],[ 0.24637681 -0.00385725],[ 0.77777778 -0.0037101 ],399.0
5,5,,[ 0.52141063 -0.00379515],[ 0.24637681 -0.00382968],[ 0.77777778 -0.00369309],390.0
6,6,,[ 0.52485024 -0.00379578],[ 0.23671498 -0.00385725],[ 0.79710145 -0.00369924],402.0
7,7,,[ 0.52806763 -0.00379549],[ 0.24637681 -0.00382109],[ 0.79710145 -0.00370624],390.0
8,8,,[ 0.53364251 -0.00379637],[ 0.24637681 -0.00385725],[ 0.79710145 -0.00363959],375.0
9,9,,[ 0.5358744  -0.00379606],[ 0.24637681 -0.00385624],[ 0.79710145 -0.00369525],372.0
10,10,,[ 0.53597101 -0.00379562],[ 0.23188406 -0.00382859],[ 0.7826087  -0.00371905],385.0
11,11,,[ 0.53590338 -0.00379523],[ 0.23188406 -0.00382787],[ 0.7826087  -0.00369525],381.0
12,12,,[ 0.53704348 -0.00379464],[ 0.23671498 -0.00383932],[ 0.7826087  -0.00366057],375.0
13,13,,[ 0.53631884 -0.00379577],[ 0.23671498 -0.00382058],[ 0.7826087  -0.00366057],384.0
14,14,,[ 0.5387343  -0.00379647],[ 0.23671498 -0.00385565],[ 0.76328502 -0.00366057],375.0
15,15,,[ 0.53922705 -0.003796  ],[ 0.24637681 -0.00387941],[ 0.76328502 -0.00366057],379.0
16,16,,[ 0.54068599 -0.00379488],[ 0.24637681 -0.00385511],[ 0.76328502 -0.00366057],385.0
17,17,,[ 0.53825121 -0.00379508],[ 0.24637681 -0.00383674],[ 0.76328502 -0.00366057],383.0
18,18,,[ 0.54025121 -0.00379478],[ 0.24637681 -0.00383901],[ 0.79227053 -0.00363959],377.0
19,19,,[ 0.53789372 -0.00379574],[ 0.23671498 -0.00383901],[ 0.79227053 -0.0037048 ],394.0
20,20,,[ 0.53957488 -0.00379625],[ 0.23671498 -0.00387941],[ 0.79227053 -0.00366057],379.0
21,21,,[ 0.54202899 -0.00379748],[ 0.24154589 -0.00387941],[ 0.79227053 -0.00369525],378.0
22,22,,[ 0.5403285  -0.00379703],[ 0.24154589 -0.00383862],[ 0.81642512 -0.00371275],394.0
23,23,,[ 0.54097585 -0.00379506],[ 0.24637681 -0.00385624],[ 0.79227053 -0.00363959],376.0
24,24,,[ 0.54182609 -0.00379589],[ 0.24154589 -0.00383901],[ 0.79227053 -0.00363959],386.0
25,25,,[ 0.54122705 -0.00379584],[ 0.24154589 -0.00383901],[ 0.79227053 -0.00369309],383.0
26,26,,[ 0.53791304 -0.00379428],[ 0.24154589 -0.00383901],[ 0.79227053 -0.00363959],395.0
27,27,,[ 0.53600966 -0.00379596],[ 0.2173913  -0.00384191],[ 0.79227053 -0.00370151],379.0
28,28,,[ 0.53611594 -0.00379608],[ 0.24637681 -0.00384191],[ 0.77294686 -0.00369504],374.0
29,29,,[ 0.53433816 -0.00379622],[ 0.24637681 -0.00387941],[ 0.77294686 -0.00367846],382.0
30,30,,[ 0.53309179 -0.00379535],[ 0.24637681 -0.00384191],[ 0.76328502 -0.00370151],392.0
31,31,,[ 0.53756522 -0.00379478],[ 0.22705314 -0.00385565],[ 0.76811594 -0.00363959],378.0
32,32,,[ 0.54108213 -0.00379445],[ 0.22705314 -0.00385565],[ 0.76811594 -0.00367846],379.0
33,33,,[ 0.53729469 -0.00379425],[ 0.22705314 -0.00385565],[ 0.76811594 -0.00368127],366.0
34,34,,[ 0.53907246 -0.00379519],[ 0.22705314 -0.00381706],[ 0.78743961 -0.00370151],376.0
35,35,,[ 0.53576812 -0.0037951 ],[ 0.23671498 -0.00385624],[ 0.76811594 -0.00369504],388.0
36,36,,[ 0.5346087  -0.00379505],[ 0.23671498 -0.00383862],[ 0.76811594 -0.00366057],378.0
37,37,,[ 0.5318744  -0.00379471],[ 0.24637681 -0.003818  ],[ 0.76811594 -0.00366057],389.0
38,38,,[ 0.53599034 -0.00379609],[ 0.24637681 -0.00384164],[ 0.76811594 -0.00369607],365.0
