,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49573952 -0.30269353],[ 0.1922899  -0.31928423],[ 0.77831542 -0.28849353],
1,1,,[ 0.49468127 -0.30207576],[ 0.1922899  -0.31278785],[ 0.77831542 -0.29262576],369.0
2,2,,[ 0.49026278 -0.30216929],[ 0.1922899  -0.31362799],[ 0.77831542 -0.29318769],392.0
3,3,,[ 0.4919855  -0.30213571],[ 0.1922899  -0.31362799],[ 0.77831542 -0.29472774],373.0
4,4,,[ 0.49448384 -0.30201959],[ 0.20895301 -0.31657241],[ 0.77831542 -0.2917586 ],369.0
5,5,,[ 0.49675611 -0.30209264],[ 0.20895301 -0.31378839],[ 0.77831542 -0.29266856],385.0
6,6,,[ 0.49783549 -0.30201902],[ 0.20970018 -0.3124099 ],[ 0.77831542 -0.29483709],365.0
7,7,,[ 0.49441683 -0.3018678 ],[ 0.20970018 -0.31198311],[ 0.79261842 -0.29398267],374.0
8,8,,[ 0.49345489 -0.30195409],[ 0.20970018 -0.30961144],[ 0.79261842 -0.29483709],366.0
9,9,,[ 0.49562379 -0.30191122],[ 0.21038212 -0.31621502],[ 0.77831542 -0.29154441],389.0
10,10,,[ 0.49625834 -0.30210435],[ 0.20970018 -0.31621502],[ 0.7863742  -0.29410022],376.0
11,11,,[ 0.49057442 -0.30196537],[ 0.17863327 -0.31600365],[ 0.78705614 -0.29154441],396.0
12,12,,[ 0.49074058 -0.30199256],[ 0.17863327 -0.31600365],[ 0.77831542 -0.29154441],380.0
13,13,,[ 0.49310057 -0.30199267],[ 0.20970018 -0.31600365],[ 0.779282   -0.29336774],377.0
14,14,,[ 0.49883907 -0.30206415],[ 0.16966721 -0.31657241],[ 0.7899796  -0.29483709],368.0
15,15,,[ 0.4989117  -0.30186059],[ 0.16966721 -0.31657241],[ 0.7899796  -0.28849353],388.0
16,16,,[ 0.50026686 -0.30201037],[ 0.16966721 -0.31378839],[ 0.7899796 -0.2912549],390.0
17,17,,[ 0.50323517 -0.3020279 ],[ 0.16966721 -0.31928423],[ 0.78770251 -0.28849353],366.0
18,18,,[ 0.4978926  -0.30202549],[ 0.16966721 -0.31928423],[ 0.78770251 -0.29154441],381.0
19,19,,[ 0.49588105 -0.30213   ],[ 0.16966721 -0.31928423],[ 0.79124861 -0.29154441],379.0
20,20,,[ 0.49464283 -0.30194732],[ 0.16966721 -0.31198311],[ 0.79245831 -0.2912549 ],373.0
21,21,,[ 0.49960583 -0.30202929],[ 0.16966721 -0.31198311],[ 0.79245831 -0.2917586 ],364.0
22,22,,[ 0.49696077 -0.30191982],[ 0.16966721 -0.31600365],[ 0.79245831 -0.29136061],371.0
23,23,,[ 0.49611623 -0.30198034],[ 0.16966721 -0.31657241],[ 0.79245831 -0.29136061],380.0
24,24,,[ 0.49359784 -0.30212449],[ 0.20970018 -0.31621502],[ 0.79747503 -0.29266856],384.0
25,25,,[ 0.49385766 -0.30197515],[ 0.20970018 -0.31621502],[ 0.79580279 -0.28849353],375.0
26,26,,[ 0.49109865 -0.30202933],[ 0.20970018 -0.31600365],[ 0.79580279 -0.2917586 ],381.0
27,27,,[ 0.49136731 -0.30181597],[ 0.20970018 -0.30950014],[ 0.79580279 -0.29262576],372.0
28,28,,[ 0.49002757 -0.30205837],[ 0.20970018 -0.31657241],[ 0.79737423 -0.29154441],392.0
29,29,,[ 0.48927913 -0.30187797],[ 0.2040964  -0.31600365],[ 0.79737423 -0.29154441],397.0
30,30,,[ 0.48964276 -0.3021069 ],[ 0.2040964  -0.31174989],[ 0.77831542 -0.2917586 ],402.0
31,31,,[ 0.49211662 -0.30195418],[ 0.2040964  -0.31378839],[ 0.77831542 -0.2917586 ],358.0
32,32,,[ 0.49140615 -0.30215038],[ 0.2040964  -0.31076395],[ 0.79022273 -0.29483709],394.0
33,33,,[ 0.49564222 -0.30195415],[ 0.21737351 -0.31139357],[ 0.80229014 -0.28849353],383.0
34,34,,[ 0.4976713  -0.30202973],[ 0.21737351 -0.31657241],[ 0.78542541 -0.29319203],404.0
35,35,,[ 0.49702649 -0.30201554],[ 0.21737351 -0.31278785],[ 0.78542541 -0.2912549 ],362.0
36,36,,[ 0.49640462 -0.30200194],[ 0.20970018 -0.31600365],[ 0.78542541 -0.2912549 ],398.0
37,37,,[ 0.49749836 -0.30200957],[ 0.20970018 -0.31370514],[ 0.78542541 -0.29443161],384.0
38,38,,[ 0.49833486 -0.30204622],[ 0.20970018 -0.31928423],[ 0.78542541 -0.29154441],378.0
39,39,,[ 0.49873236 -0.30203746],[ 0.16966721 -0.31657241],[ 0.78542541 -0.29266856],381.0
40,40,,[ 0.49976755 -0.30178268],[ 0.16966721 -0.31083938],[ 0.78542541 -0.2912549 ],373.0
41,41,,[ 0.49794835 -0.30190733],[ 0.20970018 -0.31621502],[ 0.78542541 -0.29136061],389.0
42,42,,[ 0.49908119 -0.30203301],[ 0.22041557 -0.31621502],[ 0.78860979 -0.29136061],394.0
43,43,,[ 0.4974449 -0.3020282],[ 0.22041557 -0.31621502],[ 0.79038284 -0.28849353],388.0
44,44,,[ 0.50267516 -0.30204128],[ 0.21817999 -0.31928423],[ 0.79038284 -0.2912549 ],402.0
45,45,,[ 0.50175375 -0.30209603],[ 0.16966721 -0.31928423],[ 0.78542541 -0.29381222],388.0
