,gen,evals,avg,min,max,nevals
0,0,500.0,[0.22412709 0.76474468],[0. 0.],[1. 1.],
1,1,,[0.24468896 0.74543972],[0. 0.],[1. 1.],394.0
2,2,,[0.26056856 0.73214894],[0. 0.],[1. 1.],393.0
3,3,,[0.27645485 0.72741844],[0. 0.],[1. 1.],370.0
4,4,,[0.27929766 0.7178156 ],[0. 0.],[1. 1.],396.0
5,5,,[0.29129766 0.71338298],[0. 0.],[1. 1.],371.0
6,6,,[0.29743144 0.69944681],[0. 0.],[1. 1.],372.0
7,7,,[0.30343813 0.69612766],[0. 0.],[1. 1.],386.0
8,8,,[0.31416722 0.68407801],[0. 0.],[1. 1.],372.0
9,9,,[0.30744482 0.69406383],[0. 0.],[1. 1.],389.0
10,10,,[0.30361873 0.69728369],[0. 0.],[1. 1.],372.0
11,11,,[0.30975251 0.69315603],[0. 0.],[1. 1.],376.0
12,12,,[0.31355184 0.69013475],[0. 0.],[1. 1.],393.0
13,13,,[0.332      0.66619858],[0. 0.],[1. 1.],378.0
14,14,,[0.33573913 0.66335461],[0. 0.],[1. 1.],371.0
15,15,,[0.33190635 0.66786525],[0. 0.],[1. 1.],388.0
16,16,,[0.33296321 0.68146099],[0. 0.],[1. 1.],373.0
17,17,,[0.34181271 0.67090071],[0. 0.],[1. 1.],368.0
18,18,,[0.34827425 0.65902128],[0. 0.],[1. 1.],339.0
19,19,,[0.35494983 0.65231915],[0. 0.],[1. 1.],379.0
20,20,,[0.36549833 0.64058156],[0. 0.],[1. 1.],376.0
21,21,,[0.35088963 0.64798582],[0. 0.],[1. 1.],390.0
22,22,,[0.3528495  0.64253901],[0. 0.],[1. 1.],380.0
23,23,,[0.35235452 0.64047518],[0. 0.],[1. 1.],400.0
24,24,,[0.36001338 0.6315461 ],[0. 0.],[1. 1.],386.0
25,25,,[0.37852843 0.61268085],[0. 0.],[1. 1.],394.0
26,26,,[0.37168562 0.62053191],[0. 0.],[1. 1.],377.0
27,27,,[0.37991973 0.61371631],[0. 0.],[1. 1.],376.0
28,28,,[0.36548495 0.61762411],[0. 0.],[1. 1.],365.0
29,29,,[0.37517057 0.60217021],[0. 0.],[1. 1.],374.0
30,30,,[0.38714381 0.59178723],[0. 0.],[1. 1.],380.0
31,31,,[0.37187291 0.61451773],[0. 0.],[1. 1.],393.0
32,32,,[0.37796656 0.60963121],[0. 0.],[1. 1.],351.0
33,33,,[0.3832709  0.60253191],[0. 0.],[1. 1.],391.0
34,34,,[0.38118395 0.60670922],[0. 0.],[1. 1.],381.0
35,35,,[0.37342475 0.61630496],[0. 0.],[1. 1.],357.0
36,36,,[0.38718395 0.59968794],[0. 0.],[1. 1.],406.0
37,37,,[0.39066221 0.60140426],[0. 0.],[1. 1.],393.0
38,38,,[0.39375251 0.59259574],[0. 0.],[1. 1.],365.0
39,39,,[0.41201338 0.58186525],[0. 0.],[1. 1.],387.0
40,40,,[0.41630769 0.58287943],[0. 0.],[1. 1.],380.0
41,41,,[0.39570569 0.60144681],[0. 0.],[1. 1.],380.0
42,42,,[0.39462207 0.59909929],[0. 0.],[1. 1.],379.0
43,43,,[0.38222742 0.60678014],[0. 0.],[1. 1.],384.0
44,44,,[0.39632107 0.5959078 ],[0. 0.],[1. 1.],383.0
45,45,,[0.39876923 0.60107092],[0. 0.],[1. 1.],377.0
46,46,,[0.39680268 0.6078227 ],[0. 0.],[1. 1.],362.0
47,47,,[0.39494314 0.61402128],[0. 0.],[1. 1.],387.0
48,48,,[0.40043478 0.61620567],[0. 0.],[1. 1.],369.0
49,49,,[0.39873579 0.61239716],[0. 0.],[1. 1.],388.0
50,50,,[0.38381271 0.63102128],[0. 0.],[1. 1.],406.0
