,gen,evals,avg,min,max,nevals
0,0,500.0,[0.43093182 0.64718471],[0. 0.],[1. 1.],
1,1,,[0.44081818 0.64054777],[0. 0.],[1. 1.],374.0
2,2,,[0.46406818 0.63047134],[0. 0.],[1. 1.],389.0
3,3,,[0.48115909 0.60892994],[0. 0.],[1. 1.],374.0
4,4,,[0.49329545 0.60228025],[0. 0.],[1. 1.],386.0
5,5,,[0.50013636 0.6066242 ],[0. 0.],[1. 1.],381.0
6,6,,[0.50711364 0.59676433],[0. 0.],[1. 1.],394.0
7,7,,[0.52025    0.59117197],[0. 0.],[1. 1.],378.0
8,8,,[0.52554545 0.59003822],[0. 0.],[1. 1.],380.0
9,9,,[0.53277273 0.58512102],[0. 0.],[1. 1.],391.0
10,10,,[0.53956818 0.58608917],[0. 0.],[1. 1.],385.0
11,11,,[0.55793182 0.5717707 ],[0. 0.],[1. 1.],383.0
12,12,,[0.56213636 0.56694268],[0. 0.],[1. 1.],391.0
13,13,,[0.56668182 0.56487898],[0. 0.],[1. 1.],377.0
14,14,,[0.56463636 0.56803822],[0. 0.],[1. 1.],375.0
15,15,,[0.56886364 0.56565605],[0. 0.],[1. 1.],393.0
16,16,,[0.57129545 0.56163057],[0. 0.],[1. 1.],366.0
17,17,,[0.57297727 0.55672611],[0. 0.],[1. 1.],390.0
18,18,,[0.57202273 0.55542675],[0. 0.],[1. 1.],391.0
19,19,,[0.56943182 0.5644586 ],[0. 0.],[1. 1.],380.0
20,20,,[0.57115909 0.56256051],[0. 0.],[1. 1.],389.0
21,21,,[0.56302273 0.58026752],[0. 0.],[1. 1.],375.0
22,22,,[0.56168182 0.57907006],[0. 0.],[1. 1.],358.0
23,23,,[0.5655     0.57517197],[0. 0.],[1. 1.],386.0
24,24,,[0.56193182 0.5746879 ],[0. 0.],[1. 1.],370.0
25,25,,[0.56227273 0.56749045],[0. 0.],[1. 1.],390.0
26,26,,[0.56372727 0.56703185],[0. 0.],[1. 1.],378.0
27,27,,[0.56788636 0.56566879],[0. 0.],[1. 1.],365.0
28,28,,[0.57159091 0.55971975],[0. 0.],[1. 1.],354.0
29,29,,[0.56672727 0.56174522],[0. 0.],[1. 1.],381.0
30,30,,[0.56506818 0.56545223],[0. 0.],[1. 1.],380.0
31,31,,[0.56579545 0.56980892],[0. 0.],[1. 1.],383.0
32,32,,[0.56518182 0.56615287],[0. 0.],[1. 1.],379.0
33,33,,[0.56247727 0.57066242],[0. 0.],[1. 1.],393.0
34,34,,[0.56547727 0.56733758],[0. 0.],[1. 1.],389.0
35,35,,[0.5665     0.57411465],[0. 0.],[1. 1.],382.0
36,36,,[0.56118182 0.57561783],[0. 0.],[1. 1.],357.0
37,37,,[0.54931818 0.58557962],[0. 0.],[1. 1.],385.0
38,38,,[0.55547727 0.58161783],[0. 0.],[1. 1.],375.0
39,39,,[0.56177273 0.57653503],[0. 0.],[1. 1.],387.0
40,40,,[0.55515909 0.58561783],[0. 0.],[1. 1.],380.0
41,41,,[0.55986364 0.58105732],[0. 0.],[1. 1.],389.0
42,42,,[0.56304545 0.57854777],[0. 0.],[1. 1.],378.0
43,43,,[0.56995455 0.56940127],[0. 0.],[1. 1.],385.0
44,44,,[0.5675     0.57057325],[0. 0.],[1. 1.],365.0
45,45,,[0.57056818 0.56384713],[0. 0.],[1. 1.],384.0
46,46,,[0.57738636 0.5613121 ],[0. 0.],[1. 1.],405.0
47,47,,[0.57438636 0.56838217],[0.03409091 0.        ],[1. 1.],385.0
48,48,,[0.57145455 0.56570701],[0. 0.],[1. 1.],355.0
49,49,,[0.5745     0.56552866],[0. 0.],[1. 1.],367.0
50,50,,[0.56663636 0.57159236],[0. 0.],[1. 1.],387.0
