,gen,evals,avg,min,max,nevals
0,0,500.0,[0.19721543 0.78893413],[0. 0.],[1. 1.],
1,1,,[0.2165209  0.76223952],[0. 0.],[1. 1.],381.0
2,2,,[0.23042444 0.74477844],[0. 0.],[1. 1.],384.0
3,3,,[0.24291318 0.75053892],[0. 0.],[1. 1.],373.0
4,4,,[0.25478457 0.73079042],[0. 0.],[1. 1.],377.0
5,5,,[0.27234727 0.70839521],[0. 0.],[1. 1.],382.0
6,6,,[0.27979421 0.70057485],[0. 0.],[1. 1.],368.0
7,7,,[0.2917299  0.69022754],[0. 0.],[1. 1.],386.0
8,8,,[0.29167846 0.69443114],[0. 0.],[1. 1.],373.0
9,9,,[0.30673955 0.69032335],[0. 0.],[1. 1.],389.0
10,10,,[0.30412862 0.68776048],[0. 0.],[1. 1.],404.0
11,11,,[0.31476527 0.67608383],[0. 0.],[1. 1.],384.0
12,12,,[0.30625723 0.68640719],[0. 0.],[1. 1.],405.0
13,13,,[0.31908682 0.67828743],[0. 0.],[1. 1.],370.0
14,14,,[0.32351125 0.67335329],[0. 0.],[1. 1.],373.0
15,15,,[0.31969132 0.67415569],[0. 0.],[1. 1.],381.0
16,16,,[0.32033441 0.67063473],[0. 0.],[1. 1.],363.0
17,17,,[0.31599357 0.66056287],[0. 0.],[1. 1.],386.0
18,18,,[0.32288103 0.66583234],[0. 0.],[1. 1.],365.0
19,19,,[0.30898392 0.66864671],[0. 0.],[1. 1.],387.0
20,20,,[0.31837299 0.67562874],[0. 0.],[1. 1.],395.0
21,21,,[0.32831511 0.66879042],[0. 0.],[1. 1.],371.0
22,22,,[0.3254791  0.66159281],[0. 0.],[1. 1.],379.0
23,23,,[0.31390354 0.66074251],[0. 0.],[1. 1.],385.0
24,24,,[0.31872026 0.65958084],[0. 0.],[1. 1.],405.0
25,25,,[0.31664309 0.66856287],[0. 0.],[1. 1.],374.0
26,26,,[0.31257878 0.66782036],[0. 0.],[1. 1.],371.0
27,27,,[0.31113826 0.67324551],[0. 0.],[1. 1.],382.0
28,28,,[0.30934405 0.66664671],[0. 0.],[1. 1.],389.0
29,29,,[0.31760129 0.65505389],[0. 0.],[1. 1.],365.0
30,30,,[0.31311254 0.65317365],[0. 0.],[1. 1.],381.0
