,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49173838 -0.32209737],[ 0.20826162 -0.33778893],[ 0.79173838 -0.30493922],
1,1,,[ 0.49257831 -0.32843672],[ 0.20826162 -0.33778893],[ 0.79173838 -0.30493922],387.0
2,2,,[ 0.49226506 -0.33010504],[ 0.20826162 -0.33462245],[ 0.79173838 -0.30939026],387.0
3,3,,[ 0.48953528 -0.33024596],[ 0.20826162 -0.33660747],[ 0.79173838 -0.30644399],368.0
4,4,,[ 0.4897315  -0.33051247],[ 0.20481928 -0.33660747],[ 0.79173838 -0.30644399],384.0
5,5,,[ 0.48936661 -0.33046123],[ 0.20481928 -0.33593801],[ 0.79173838 -0.30644399],376.0
6,6,,[ 0.48796902 -0.33027017],[ 0.1979346  -0.33660747],[ 0.79173838 -0.30644399],371.0
7,7,,[ 0.48946988 -0.32993649],[ 0.1979346  -0.33593801],[ 0.79690189 -0.30832304],390.0
8,8,,[ 0.48798967 -0.33034385],[ 0.18416523 -0.33593801],[ 0.79690189 -0.3088651 ],375.0
9,9,,[ 0.48932874 -0.33032381],[ 0.1979346  -0.33611324],[ 0.79690189 -0.31389234],394.0
10,10,,[ 0.49302926 -0.33010778],[ 0.19449225 -0.3337726 ],[ 0.8020654 -0.3088651],378.0
11,11,,[ 0.48906024 -0.33027507],[ 0.18244406 -0.33611324],[ 0.79001721 -0.30832304],386.0
12,12,,[ 0.49061618 -0.33030901],[ 0.18244406 -0.33611324],[ 0.78829604 -0.31344506],388.0
13,13,,[ 0.48761446 -0.33018531],[ 0.18244406 -0.33611324],[ 0.79518072 -0.30644399],378.0
14,14,,[ 0.48839587 -0.33037513],[ 0.21170396 -0.33611324],[ 0.79518072 -0.30644399],380.0
15,15,,[ 0.48649225 -0.33028542],[ 0.18244406 -0.3339802 ],[ 0.79518072 -0.30832304],384.0
16,16,,[ 0.49041652 -0.33026589],[ 0.18244406 -0.33660747],[ 0.81927711 -0.30832304],362.0
17,17,,[ 0.48929776 -0.33007003],[ 0.18244406 -0.33660747],[ 0.81927711 -0.30674065],363.0
18,18,,[ 0.49227883 -0.33038803],[ 0.18244406 -0.33774035],[ 0.81927711 -0.30493922],388.0
19,19,,[ 0.49409294 -0.33019777],[ 0.18244406 -0.33394079],[ 0.81927711 -0.30493922],398.0
20,20,,[ 0.49321859 -0.33009558],[ 0.18244406 -0.33774035],[ 0.81755594 -0.30719735],397.0
21,21,,[ 0.49530465 -0.33031766],[ 0.18244406 -0.33580087],[ 0.81755594 -0.30740854],386.0
22,22,,[ 0.49322892 -0.33044138],[ 0.18244406 -0.33580087],[ 0.79345955 -0.30905782],363.0
23,23,,[ 0.49549742 -0.33062375],[ 0.18244406 -0.33580087],[ 0.79690189 -0.30644399],377.0
24,24,,[ 0.49539759 -0.33007487],[ 0.18244406 -0.33593801],[ 0.79690189 -0.31000586],368.0
25,25,,[ 0.4935938  -0.33028377],[ 0.18244406 -0.33394079],[ 0.79862306 -0.30889548],369.0
26,26,,[ 0.49560069 -0.3300447 ],[ 0.18072289 -0.33580087],[ 0.79862306 -0.30644399],376.0
27,27,,[ 0.49716695 -0.33034526],[ 0.18244406 -0.33394079],[ 0.8020654  -0.30740854],383.0
28,28,,[ 0.49505336 -0.33033141],[ 0.18244406 -0.3339802 ],[ 0.79690189 -0.3139644 ],383.0
29,29,,[ 0.49167298 -0.32999022],[ 0.18244406 -0.33774035],[ 0.80034423 -0.30674065],369.0
30,30,,[ 0.49412048 -0.3302535 ],[ 0.18244406 -0.33774035],[ 0.79690189 -0.3091233 ],384.0
31,31,,[ 0.49686059 -0.33038318],[ 0.18244406 -0.33593801],[ 0.79518072 -0.31000437],400.0
32,32,,[ 0.49627194 -0.32976622],[ 0.20481928 -0.33778893],[ 0.79518072 -0.30740854],382.0
33,33,,[ 0.49300516 -0.33008109],[ 0.20481928 -0.3339802 ],[ 0.80034423 -0.30493922],376.0
34,34,,[ 0.49408606 -0.33007476],[ 0.20481928 -0.3339802 ],[ 0.79345955 -0.30493922],391.0
35,35,,[ 0.49475387 -0.33006733],[ 0.20481928 -0.33774035],[ 0.79345955 -0.30997129],380.0
36,36,,[ 0.4933253  -0.33050739],[ 0.20481928 -0.33394079],[ 0.79001721 -0.30493922],377.0
37,37,,[ 0.49230637 -0.33009176],[ 0.18244406 -0.33611324],[ 0.79173838 -0.30740854],389.0
38,38,,[ 0.4927883  -0.33027162],[ 0.18244406 -0.33778893],[ 0.79173838 -0.30977622],384.0
39,39,,[ 0.49366265 -0.33048318],[ 0.18244406 -0.33660747],[ 0.79173838 -0.30674065],397.0
40,40,,[ 0.49264372 -0.33024807],[ 0.19621343 -0.33570216],[ 0.80722892 -0.30644399],357.0
41,41,,[ 0.49439587 -0.32993641],[ 0.19621343 -0.33570216],[ 0.80722892 -0.30644399],386.0
42,42,,[ 0.4890568  -0.33027925],[ 0.19621343 -0.33288938],[ 0.80722892 -0.30644399],389.0
43,43,,[ 0.49386231 -0.32986   ],[ 0.20481928 -0.33778893],[ 0.80722892 -0.30644399],391.0
44,44,,[ 0.49224096 -0.32994076],[ 0.20481928 -0.33774035],[ 0.80722892 -0.30832304],370.0
45,45,,[ 0.49501893 -0.33036563],[ 0.20481928 -0.33778893],[ 0.79518072 -0.31205859],376.0
46,46,,[ 0.49286747 -0.33001526],[ 0.20481928 -0.33593801],[ 0.79173838 -0.30889548],391.0
47,47,,[ 0.48891222 -0.33008595],[ 0.20481928 -0.33778893],[ 0.78829604 -0.31000586],368.0
48,48,,[ 0.49014458 -0.3299553 ],[ 0.20481928 -0.33774035],[ 0.79690189 -0.30493922],388.0
49,49,,[ 0.48971773 -0.33022607],[ 0.20481928 -0.33390514],[ 0.81067126 -0.30644399],366.0
50,50,,[ 0.49512909 -0.33020437],[ 0.19965577 -0.3339802 ],[ 0.81067126 -0.30832304],373.0
