,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.53668138 -0.02052021],[ 0.2481905  -0.02071017],[ 0.74305153 -0.02040426],
1,1,,[ 0.54478199 -0.02048052],[ 0.2481905  -0.02069317],[ 0.75010857 -0.02040426],409.0
2,2,,[ 0.54818949 -0.02047337],[ 0.32426173 -0.02071017],[ 0.81405617 -0.02040426],393.0
3,3,,[ 0.55045911 -0.02047432],[ 0.3243703  -0.02065091],[ 0.81474378 -0.02040495],388.0
4,4,,[ 0.55354647 -0.02047394],[ 0.33855675 -0.02069066],[ 0.82361031 -0.02040685],384.0
5,5,,[ 0.55568138 -0.02047417],[ 0.27659959 -0.02068008],[ 0.82361031 -0.0204093 ],390.0
6,6,,[ 0.55715656 -0.02047537],[ 0.21960046 -0.02068008],[ 0.83178923 -0.02040426],397.0
7,7,,[ 0.55740084 -0.02047287],[ 0.29939925 -0.02069066],[ 0.83178923 -0.02040426],395.0
8,8,,[ 0.55942038 -0.02047394],[ 0.30508107 -0.02066055],[ 0.83178923 -0.02040685],341.0
9,9,,[ 0.5587209  -0.02047204],[ 0.33106543 -0.02068356],[ 0.82042559 -0.02040685],380.0
10,10,,[ 0.55844217 -0.02047222],[ 0.33106543 -0.02066348],[ 0.82042559 -0.02040699],388.0
11,11,,[ 0.56203076 -0.0204749 ],[ 0.27091778 -0.02064354],[ 0.82042559 -0.02041098],384.0
12,12,,[ 0.56567248 -0.02047198],[ 0.31282571 -0.02071017],[ 0.82042559 -0.02040426],373.0
13,13,,[ 0.56710379 -0.0204729 ],[ 0.30775912 -0.02071017],[ 0.82042559 -0.02041098],370.0
14,14,,[ 0.56696975 -0.02047283],[ 0.33149971 -0.02069317],[ 0.82042559 -0.02040495],378.0
15,15,,[ 0.56686023 -0.02047457],[ 0.3125     -0.02068356],[ 0.82042559 -0.02040495],379.0
16,16,,[ 0.56844065 -0.02047258],[ 0.32386364 -0.02067767],[ 0.82042559 -0.02040495],388.0
17,17,,[ 0.56930139 -0.02047187],[ 0.22821367 -0.02065037],[ 0.82042559 -0.02040426],367.0
18,18,,[ 0.56974957 -0.02047284],[ 0.28278807 -0.02066423],[ 0.82042559 -0.02040495],380.0
19,19,,[ 0.57025014 -0.02047302],[ 0.31919514 -0.02064755],[ 0.81474378 -0.02040685],384.0
20,20,,[ 0.56841271 -0.02047293],[ 0.29896497 -0.02064342],[ 0.81474378 -0.02041429],376.0
21,21,,[ 0.57025203 -0.02047261],[ 0.34210336 -0.02069066],[ 0.81474378 -0.02040685],411.0
22,22,,[ 0.57180421 -0.02047253],[ 0.26892733 -0.02069317],[ 0.81474378 -0.02042175],406.0
23,23,,[ 0.56920426 -0.02047173],[ 0.29122032 -0.02068356],[ 0.81474378 -0.02042218],384.0
24,24,,[ 0.57010973 -0.02047366],[ 0.29122032 -0.02071017],[ 0.8110524  -0.02040685],386.0
25,25,,[ 0.57004603 -0.02047609],[ 0.28416329 -0.02069317],[ 0.8110524  -0.02040426],384.0
26,26,,[ 0.56997431 -0.02047619],[ 0.29122032 -0.02071017],[ 0.8110524  -0.02041429],392.0
27,27,,[ 0.56669912 -0.02047491],[ 0.28716705 -0.02071017],[ 0.8110524  -0.02042394],376.0
28,28,,[ 0.56620802 -0.02047404],[ 0.22159091 -0.02066348],[ 0.81492472 -0.02041429],378.0
29,29,,[ 0.56730877 -0.02047542],[ 0.22159091 -0.02071017],[ 0.81629994 -0.02040699],385.0
30,30,,[ 0.56650919 -0.02047636],[ 0.22159091 -0.02071017],[ 0.82266937 -0.0204331 ],387.0
31,31,,[ 0.56719666 -0.02047482],[ 0.32737406 -0.02071017],[ 0.83041401 -0.02040495],377.0
32,32,,[ 0.56692813 -0.02047512],[ 0.28416329 -0.02071017],[ 0.83041401 -0.02040495],375.0
33,33,,[ 0.56785944 -0.02047658],[ 0.30233063 -0.02070626],[ 0.83041401 -0.02040426],365.0
34,34,,[ 0.56983888 -0.02047532],[ 0.27392154 -0.02069066],[ 0.83041401 -0.02042175],361.0
35,35,,[ 0.56767921 -0.02047362],[ 0.30515345 -0.02069066],[ 0.83041401 -0.02041761],368.0
36,36,,[ 0.56728662 -0.02047652],[ 0.28173856 -0.02066055],[ 0.83041401 -0.02042487],354.0
37,37,,[ 0.56938332 -0.0204724 ],[ 0.31427331 -0.02067767],[ 0.83041401 -0.02040699],394.0
38,38,,[ 0.56942161 -0.02047389],[ 0.32719311 -0.02071017],[ 0.83041401 -0.02042991],391.0
39,39,,[ 0.56797228 -0.02047453],[ 0.324696   -0.02069066],[ 0.83041401 -0.02040426],377.0
40,40,,[ 0.56613535 -0.02047521],[ 0.30895339 -0.02069317],[ 0.83359873 -0.0204093 ],392.0
41,41,,[ 0.56811494 -0.02047062],[ 0.26331789 -0.02069317],[ 0.83928054 -0.02040426],382.0
42,42,,[ 0.56818667 -0.02047437],[ 0.26650261 -0.02068008],[ 0.83359873 -0.02040685],382.0
43,43,,[ 0.56590475 -0.02047296],[ 0.26650261 -0.02064354],[ 0.80037638 -0.02042175],363.0
44,44,,[ 0.56735604 -0.02047364],[ 0.27786624 -0.02067767],[ 0.79625072 -0.02041761],395.0
45,45,,[ 0.56756695 -0.0204718 ],[ 0.29096699 -0.02067474],[ 0.79838593 -0.0204233 ],394.0
46,46,,[ 0.56335814 -0.02047473],[ 0.268674   -0.02065091],[ 0.79838593 -0.02040699],395.0
47,47,,[ 0.56060944 -0.02047336],[ 0.26288361 -0.02071017],[ 0.79838593 -0.02040699],363.0
48,48,,[ 0.56215996 -0.0204733 ],[ 0.25083237 -0.02070626],[ 0.79838593 -0.02040699],379.0
49,49,,[ 0.5597471  -0.02047385],[ 0.26031413 -0.02067105],[ 0.79838593 -0.02040426],362.0
50,50,,[ 0.56274428 -0.0204721 ],[ 0.26031413 -0.02071017],[ 0.80406775 -0.02040426],371.0
