,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49213425 -0.31073022],[ 0.20998279 -0.32419185],[ 0.80378657 -0.29625566],
1,1,,[ 0.48897074 -0.3117546 ],[ 0.20998279 -0.32404095],[ 0.80378657 -0.29625566],366.0
2,2,,[ 0.48616179 -0.31209187],[ 0.20481928 -0.32311156],[ 0.80378657 -0.30062127],379.0
3,3,,[ 0.48618589 -0.31209028],[ 0.19965577 -0.32311156],[ 0.80550775 -0.29870715],373.0
4,4,,[ 0.48179346 -0.31193375],[ 0.18760757 -0.32404095],[ 0.80550775 -0.30057068],377.0
5,5,,[ 0.48084682 -0.31177909],[ 0.1979346  -0.32216589],[ 0.80550775 -0.29790294],391.0
6,6,,[ 0.48500516 -0.31184372],[ 0.1979346  -0.32300002],[ 0.80550775 -0.29790294],395.0
7,7,,[ 0.48500172 -0.31166961],[ 0.1979346  -0.32216589],[ 0.82099828 -0.29707433],371.0
8,8,,[ 0.49131153 -0.31174273],[ 0.20998279 -0.32216589],[ 0.7848537  -0.29625566],374.0
9,9,,[ 0.48974182 -0.31183017],[ 0.17383821 -0.32216589],[ 0.7848537  -0.29625566],388.0
10,10,,[ 0.4920895  -0.31167879],[ 0.21170396 -0.3204847 ],[ 0.79345955 -0.29869744],386.0
11,11,,[ 0.48949053 -0.31197669],[ 0.20654045 -0.32216589],[ 0.79345955 -0.29869744],369.0
12,12,,[ 0.48975559 -0.31197805],[ 0.20654045 -0.32216589],[ 0.8020654  -0.29625566],399.0
13,13,,[ 0.49169363 -0.31182424],[ 0.20137694 -0.32081274],[ 0.8020654  -0.29625566],386.0
14,14,,[ 0.49190017 -0.31186031],[ 0.20654045 -0.32107625],[ 0.8020654  -0.29625566],378.0
15,15,,[ 0.48858864 -0.31198481],[ 0.17383821 -0.31977925],[ 0.8020654  -0.29790294],387.0
16,16,,[ 0.49483305 -0.31200724],[ 0.17383821 -0.32419185],[ 0.8020654  -0.29732562],393.0
17,17,,[ 0.49540448 -0.3118187 ],[ 0.17383821 -0.32419185],[ 0.8020654  -0.29732562],370.0
18,18,,[ 0.49592427 -0.31181536],[ 0.17383821 -0.32419185],[ 0.79173838 -0.29790059],369.0
19,19,,[ 0.49757315 -0.31178415],[ 0.17383821 -0.32404095],[ 0.79173838 -0.29869744],351.0
20,20,,[ 0.49500516 -0.31184647],[ 0.17383821 -0.32081765],[ 0.79173838 -0.29707433],371.0
21,21,,[ 0.4926747  -0.31177128],[ 0.17383821 -0.32026136],[ 0.79173838 -0.29707433],372.0
22,22,,[ 0.49331153 -0.31195375],[ 0.17383821 -0.32026136],[ 0.79173838 -0.29625566],389.0
23,23,,[ 0.49753528 -0.31194717],[ 0.17383821 -0.32026136],[ 0.79173838 -0.29625566],374.0
24,24,,[ 0.49786231 -0.31179618],[ 0.17383821 -0.32055212],[ 0.82788296 -0.29625566],377.0
25,25,,[ 0.50012737 -0.31192312],[ 0.17383821 -0.32216589],[ 0.82788296 -0.29732562],378.0
26,26,,[ 0.49908434 -0.31187932],[ 0.19277108 -0.32311156],[ 0.82616179 -0.29732562],380.0
27,27,,[ 0.49798279 -0.31179676],[ 0.19277108 -0.32419185],[ 0.79001721 -0.29732562],377.0
28,28,,[ 0.50355938 -0.31187726],[ 0.19277108 -0.32404095],[ 0.79001721 -0.29625566],384.0
29,29,,[ 0.4992117  -0.31172945],[ 0.19277108 -0.32216589],[ 0.79001721 -0.29707433],363.0
30,30,,[ 0.4959346  -0.31178363],[ 0.19277108 -0.32216589],[ 0.79001721 -0.29707433],377.0
31,31,,[ 0.49573838 -0.3119344 ],[ 0.19449225 -0.32404095],[ 0.79345955 -0.30062127],384.0
32,32,,[ 0.49489501 -0.31181338],[ 0.19277108 -0.32085319],[ 0.79345955 -0.29870715],388.0
33,33,,[ 0.49612737 -0.31179958],[ 0.19277108 -0.32300002],[ 0.79345955 -0.29823013],366.0
34,34,,[ 0.49472978 -0.31181489],[ 0.19277108 -0.32419185],[ 0.79345955 -0.29732562],391.0
35,35,,[ 0.49416523 -0.31182155],[ 0.19277108 -0.32404095],[ 0.79690189 -0.29707433],371.0
36,36,,[ 0.49562134 -0.3121455 ],[ 0.19277108 -0.32300002],[ 0.79690189 -0.30189935],390.0
37,37,,[ 0.49781411 -0.31188034],[ 0.19277108 -0.32300002],[ 0.79690189 -0.29732562],384.0
38,38,,[ 0.49181067 -0.31225938],[ 0.19277108 -0.32419185],[ 0.82788296 -0.3023706 ],386.0
39,39,,[ 0.49455766 -0.31195706],[ 0.19277108 -0.32216589],[ 0.82788296 -0.29870715],395.0
40,40,,[ 0.49480207 -0.31178686],[ 0.19621343 -0.32216589],[ 0.79690189 -0.29823013],382.0
41,41,,[ 0.49518072 -0.3117636 ],[ 0.17383821 -0.32081765],[ 0.79001721 -0.29707433],370.0
42,42,,[ 0.49533219 -0.31173981],[ 0.17383821 -0.31978093],[ 0.79862306 -0.29790294],375.0
43,43,,[ 0.4969673  -0.31192871],[ 0.17383821 -0.3204847 ],[ 0.79862306 -0.29625566],382.0
44,44,,[ 0.49379346 -0.31168634],[ 0.17383821 -0.3207761 ],[ 0.79862306 -0.29625566],376.0
45,45,,[ 0.4919105  -0.31181941],[ 0.17383821 -0.3204847 ],[ 0.80550775 -0.29823013],387.0
46,46,,[ 0.49683993 -0.31175769],[ 0.19449225 -0.32300002],[ 0.80550775 -0.30057068],367.0
47,47,,[ 0.49761102 -0.31181172],[ 0.19449225 -0.32300002],[ 0.80378657 -0.30039508],391.0
48,48,,[ 0.49453012 -0.31177116],[ 0.19449225 -0.32081765],[ 0.80378657 -0.29884273],378.0
49,49,,[ 0.49031325 -0.31173995],[ 0.17383821 -0.32026136],[ 0.80378657 -0.29884273],383.0
50,50,,[ 0.4886988  -0.31183384],[ 0.17383821 -0.32419185],[ 0.80895009 -0.29625566],373.0
