,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.52918269 -0.25973838],[ 0.28354806 -0.26642206],[ 0.82223509 -0.25352948],
1,1,,[ 0.53440337 -0.25720271],[ 0.2456934  -0.26642206],[ 0.78608135 -0.25474247],372.0
2,2,,[ 0.53626875 -0.25661472],[ 0.2456934  -0.26466516],[ 0.78995368 -0.25474247],375.0
3,3,,[ 0.54150898 -0.25662692],[ 0.2456934  -0.26480535],[ 0.79882021 -0.25352948],390.0
4,4,,[ 0.54689917 -0.25662624],[ 0.25       -0.26480535],[ 0.76085698 -0.25372212],386.0
5,5,,[ 0.54895614 -0.25659743],[ 0.31318761 -0.2649759 ],[ 0.81329618 -0.25368819],358.0
6,6,,[ 0.55280443 -0.2567516 ],[ 0.32918356 -0.26498045],[ 0.81268095 -0.25352948],386.0
7,7,,[ 0.54963101 -0.25668994],[ 0.29708309 -0.26484998],[ 0.81268095 -0.25352948],402.0
8,8,,[ 0.55479039 -0.25661781],[ 0.19300087 -0.26465138],[ 0.81268095 -0.25352948],394.0
9,9,,[ 0.55191973 -0.25663048],[ 0.25318471 -0.26486114],[ 0.81268095 -0.25355607],393.0
10,10,,[ 0.55359938 -0.25649032],[ 0.25318471 -0.26411336],[ 0.81268095 -0.25355607],381.0
11,11,,[ 0.55723335 -0.25650692],[ 0.29552693 -0.26411336],[ 0.81268095 -0.25352948],391.0
12,12,,[ 0.5552141  -0.25672127],[ 0.23501737 -0.26476761],[ 0.81268095 -0.25355607],379.0
13,13,,[ 0.55630486 -0.25671245],[ 0.23501737 -0.26480535],[ 0.81268095 -0.25355607],395.0
14,14,,[ 0.55635321 -0.25675946],[ 0.30750579 -0.26484998],[ 0.81268095 -0.2558132 ],391.0
15,15,,[ 0.55983722 -0.25667002],[ 0.30138969 -0.2649759 ],[ 0.80699913 -0.25519457],390.0
16,16,,[ 0.56212833 -0.25657427],[ 0.26874638 -0.2649759 ],[ 0.80699913 -0.25463892],389.0
17,17,,[ 0.56109069 -0.25659149],[ 0.26874638 -0.2649759 ],[ 0.80699913 -0.25368819],398.0
18,18,,[ 0.55929509 -0.25672432],[ 0.26874638 -0.26641236],[ 0.80699913 -0.25352948],377.0
19,19,,[ 0.56099544 -0.2567465 ],[ 0.18938188 -0.26641236],[ 0.80699913 -0.25352948],357.0
20,20,,[ 0.56127019 -0.25665664],[ 0.20849016 -0.26642206],[ 0.80699913 -0.25355607],381.0
21,21,,[ 0.55736545 -0.25664547],[ 0.21210915 -0.2649759 ],[ 0.77627389 -0.25498386],390.0
22,22,,[ 0.55481927 -0.25665288],[ 0.18525622 -0.2649513 ],[ 0.78514042 -0.25352948],384.0
23,23,,[ 0.55873589 -0.25681519],[ 0.2625579  -0.26642206],[ 0.80475536 -0.25521483],402.0
24,24,,[ 0.55872952 -0.25668657],[ 0.2625579  -0.26642206],[ 0.80475536 -0.25355607],389.0
25,25,,[ 0.5599054 -0.2566973],[ 0.30301824 -0.26476761],[ 0.78514042 -0.25501852],366.0
26,26,,[ 0.56153004 -0.25675095],[ 0.30301824 -0.2649513 ],[ 0.78763752 -0.25501852],384.0
27,27,,[ 0.56153742 -0.25670839],[ 0.2769253 -0.2649513],[ 0.79331934 -0.2558223 ],377.0
28,28,,[ 0.56352931 -0.25665933],[ 0.26168935 -0.26444661],[ 0.74399247 -0.25474247],374.0
29,29,,[ 0.55928004 -0.25667724],[ 0.24732195 -0.26641236],[ 0.74717719 -0.25564389],387.0
30,30,,[ 0.5574329  -0.25690568],[ 0.27305298 -0.26641236],[ 0.73762305 -0.25498386],384.0
31,31,,[ 0.55803937 -0.25670124],[ 0.27305298 -0.26470188],[ 0.80088303 -0.25564389],373.0
32,32,,[ 0.55818855 -0.25657774],[ 0.26755211 -0.26465138],[ 0.80088303 -0.25352948],406.0
33,33,,[ 0.55550347 -0.25660797],[ 0.27710625 -0.26642206],[ 0.80088303 -0.25463892],399.0
34,34,,[ 0.55237536 -0.25672573],[ 0.27942241 -0.26474179],[ 0.80088303 -0.25463892],370.0
35,35,,[ 0.55275883 -0.25665896],[ 0.28709467 -0.2649513 ],[ 0.79520122 -0.25372212],380.0
36,36,,[ 0.55613383 -0.25665356],[ 0.28235379 -0.2649759 ],[ 0.79838593 -0.25352948],396.0
37,37,,[ 0.5543797  -0.25670862],[ 0.26755211 -0.26484998],[ 0.79838593 -0.25352948],382.0
38,38,,[ 0.55362529 -0.25675379],[ 0.26755211 -0.26641236],[ 0.79838593 -0.25463892],388.0
39,39,,[ 0.55562167 -0.25661729],[ 0.28278807 -0.26641236],[ 0.79838593 -0.25352948],396.0
40,40,,[ 0.55770085 -0.25668188],[ 0.30670961 -0.26486114],[ 0.79838593 -0.25352948],394.0
41,41,,[ 0.55446671 -0.25672009],[ 0.30283729 -0.26641236],[ 0.79838593 -0.25463892],392.0
42,42,,[ 0.5567867  -0.25683389],[ 0.29784308 -0.26486114],[ 0.79838593 -0.25368819],384.0
43,43,,[ 0.55615851 -0.25682694],[ 0.29715547 -0.26486114],[ 0.79132889 -0.25355607],391.0
44,44,,[ 0.55416973 -0.25678187],[ 0.2790967  -0.26486114],[ 0.79132889 -0.25355607],368.0
45,45,,[ 0.553516   -0.25668172],[ 0.26487406 -0.26486114],[ 0.7920165  -0.25463892],376.0
46,46,,[ 0.55487956 -0.25671718],[ 0.24207441 -0.26642206],[ 0.7920165  -0.25352948],393.0
47,47,,[ 0.55635372 -0.25668701],[ 0.24207441 -0.26642206],[ 0.7920165  -0.25368819],382.0
48,48,,[ 0.55557868 -0.25671721],[ 0.21572814 -0.26642206],[ 0.7920165  -0.25352948],374.0
49,49,,[ 0.55419651 -0.25678684],[ 0.21572814 -0.26470188],[ 0.80338014 -0.2549189 ],374.0
50,50,,[ 0.55682412 -0.25685995],[ 0.31152287 -0.26641236],[ 0.79769832 -0.25368819],352.0
