,gen,evals,avg,min,max,nevals
0,0,500.0,[0.22093891 0.77116168],[0. 0.],[1. 1.],
1,1,,[0.23194855 0.77611976],[0. 0.],[1. 1.],381.0
2,2,,[0.2386045  0.76908982],[0. 0.],[1. 1.],382.0
3,3,,[0.26387781 0.75437126],[0. 0.],[1. 1.],373.0
4,4,,[0.27009646 0.73552096],[0. 0.],[1. 1.],377.0
5,5,,[0.28016077 0.72891018],[0. 0.],[1. 1.],385.0
6,6,,[0.29355627 0.71637126],[0. 0.],[1. 1.],394.0
7,7,,[0.31074598 0.70594012],[0. 0.],[1. 1.],386.0
8,8,,[0.31245659 0.70450299],[0. 0.],[1. 1.],384.0
9,9,,[0.303209  0.7057485],[0. 0.],[1. 1.],375.0
10,10,,[0.30678457 0.70152096],[0. 0.],[1. 1.],364.0
11,11,,[0.30945981 0.69584431],[0. 0.],[1. 1.],382.0
12,12,,[0.31873955 0.6911976 ],[0. 0.],[1. 1.],374.0
13,13,,[0.32756913 0.68161677],[0. 0.],[1. 1.],379.0
14,14,,[0.32654662 0.67856287],[0. 0.],[1. 1.],386.0
15,15,,[0.32362701 0.67649102],[0. 0.],[1. 1.],378.0
16,16,,[0.32142765 0.66171257],[0. 0.],[1. 1.],414.0
17,17,,[0.33041158 0.66250299],[0. 0.],[1. 1.],387.0
18,18,,[0.33752412 0.66797605],[0. 0.],[1. 1.],385.0
19,19,,[0.33480386 0.66202395],[0. 0.],[1. 1.],371.0
20,20,,[0.33891961 0.65444311],[0. 0.],[1. 1.],381.0
21,21,,[0.34027653 0.65281437],[0. 0.],[1. 1.],390.0
22,22,,[0.3467074  0.64760479],[0. 0.],[1. 1.],384.0
23,23,,[0.34150482 0.65591617],[0. 0.],[1. 1.],363.0
24,24,,[0.34095177 0.65681437],[0. 0.],[1. 1.],365.0
25,25,,[0.32951125 0.65932934],[0. 0.],[1. 1.],379.0
26,26,,[0.33763344 0.65273054],[0. 0.],[1. 1.],386.0
27,27,,[0.34599357 0.64760479],[0. 0.],[1. 1.],371.0
28,28,,[0.34534405 0.6479521 ],[0. 0.],[1. 1.],376.0
29,29,,[0.34508039 0.64099401],[0. 0.],[1. 1.],389.0
30,30,,[0.34623151 0.64532934],[0. 0.],[1. 1.],384.0
31,31,,[0.3533955  0.64617964],[0. 0.],[1. 1.],390.0
32,32,,[0.35474598 0.6425509 ],[0. 0.],[1. 1.],368.0
33,33,,[0.34960129 0.64420359],[0. 0.],[1. 1.],378.0
34,34,,[0.34469453 0.64661078],[0. 0.],[1. 1.],386.0
35,35,,[0.33430868 0.64443114],[0. 0.],[1. 1.],391.0
36,36,,[0.33080386 0.64039521],[0. 0.],[1. 1.],386.0
37,37,,[0.32455949 0.64626347],[0. 0.],[1. 1.],380.0
38,38,,[0.32331833 0.64286228],[0. 0.],[1. 1.],374.0
39,39,,[0.3257492  0.64137725],[0. 0.],[1. 1.],363.0
40,40,,[0.3258135  0.64998802],[0. 0.],[1. 1.],382.0
41,41,,[0.33051447 0.64108982],[0. 0.],[1. 1.],376.0
42,42,,[0.32096463 0.63826347],[0. 0.],[1. 1.],406.0
43,43,,[0.32718971 0.64365269],[0. 0.],[1. 1.],386.0
44,44,,[0.33101608 0.64591617],[0. 0.],[1. 1.],390.0
45,45,,[0.33697106 0.64403593],[0. 0.],[1. 1.],392.0
46,46,,[0.33432154 0.64873054],[0. 0.],[1. 1.],375.0
47,47,,[0.3418135 0.6371018],[0. 0.],[1. 1.],367.0
48,48,,[0.3361672  0.64211976],[0. 0.],[1. 1.],377.0
49,49,,[0.33403215 0.64405988],[0. 0.],[1. 1.],392.0
50,50,,[0.32955627 0.65632335],[0. 0.],[1. 1.],375.0
