,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49613212 -0.30631757],[ 0.06508847 -0.32368451],[ 0.93491153 -0.2888166 ],
1,1,,[ 0.49508815 -0.30975304],[ 0.05793558 -0.32368451],[ 0.9328032  -0.29117632],378.0
2,2,,[ 0.49361973 -0.31032426],[ 0.06508847 -0.32368451],[ 0.95265418 -0.28997408],369.0
3,3,,[ 0.50322213 -0.31046512],[ 0.06508847 -0.31835745],[ 0.95265418 -0.28997408],387.0
4,4,,[ 0.50848264 -0.31069216],[ 0.06508847 -0.31826627],[ 0.94206442 -0.29199815],386.0
5,5,,[ 0.50653203 -0.31058805],[ 0.07606331 -0.31826627],[ 0.94616555 -0.29117632],398.0
6,6,,[ 0.50581158 -0.31058427],[ 0.0625373  -0.31868147],[ 0.93907041 -0.29199815],378.0
7,7,,[ 0.50338993 -0.31067072],[ 0.0625373  -0.31868147],[ 0.93907041 -0.29199815],375.0
8,8,,[ 0.50653686 -0.31065847],[ 0.05632786 -0.31809403],[ 0.9328032  -0.29447358],373.0
9,9,,[ 0.50747425 -0.31099089],[ 0.05632786 -0.32368451],[ 0.9328032  -0.29558625],394.0
10,10,,[ 0.50113314 -0.31078407],[ 0.05859984 -0.31835745],[ 0.9328032  -0.29166588],373.0
11,11,,[ 0.49776171 -0.31095425],[ 0.05998614 -0.31835745],[ 0.9328032  -0.29430366],396.0
12,12,,[ 0.49354972 -0.31079609],[ 0.05654928 -0.31756398],[ 0.92803782 -0.29117632],401.0
13,13,,[ 0.49514972 -0.31080945],[ 0.05516299 -0.31868147],[ 0.91844928 -0.29199815],388.0
14,14,,[ 0.49492882 -0.31086997],[ 0.05654928 -0.31974048],[ 0.92598725 -0.29327349],374.0
15,15,,[ 0.48973258 -0.31067683],[ 0.05793558 -0.31826627],[ 0.92598725 -0.29447281],384.0
16,16,,[ 0.49602678 -0.31068209],[ 0.06070817 -0.32368451],[ 0.93036756 -0.29627165],400.0
17,17,,[ 0.49829072 -0.31064703],[ 0.06070817 -0.31679646],[ 0.9244373 -0.2888166],402.0
18,18,,[ 0.49489341 -0.31043422],[ 0.06070817 -0.31868147],[ 0.92022065 -0.29166588],391.0
19,19,,[ 0.50072432 -0.31045192],[ 0.06070817 -0.31963702],[ 0.93729904 -0.2888166 ],387.0
20,20,,[ 0.49774687 -0.31068824],[ 0.05106186 -0.31787109],[ 0.97150394 -0.2888166 ],392.0
21,21,,[ 0.50295111 -0.31068822],[ 0.05106186 -0.31835745],[ 0.97311165 -0.29468327],383.0
22,22,,[ 0.50271244 -0.31062018],[ 0.06070817 -0.31797253],[ 0.97311165 -0.2888166 ],376.0
23,23,,[ 0.5007563  -0.31064928],[ 0.05682847 -0.31835745],[ 0.95404047 -0.2888166 ],392.0
24,24,,[ 0.50370304 -0.31067574],[ 0.04623871 -0.31656706],[ 0.95176849 -0.2888166 ],391.0
25,25,,[ 0.49793729 -0.31063869],[ 0.04623871 -0.31963702],[ 0.96668079 -0.2888166 ],388.0
26,26,,[ 0.49713106 -0.31076123],[ 0.04623871 -0.31868425],[ 0.96668079 -0.29567509],384.0
