,gen,nevals
0,1,500
1,2,398
2,3,361
3,4,392
4,5,380
5,6,394
6,7,377
7,8,366
8,9,379
9,10,384
10,11,366
11,12,375
12,13,363
13,14,371
14,15,370
15,16,387
16,17,381
17,18,376
18,19,360
19,20,382
20,21,372
21,22,394
22,23,367
23,24,371
24,25,377
25,26,393
26,27,388
27,28,395
28,29,405
29,30,390
30,31,389
31,32,365
32,33,371
33,34,355
34,35,358
35,36,384
36,37,379
37,38,371
38,39,377
39,40,393
40,41,386
41,42,374
42,43,391
43,44,382
44,45,367
45,46,371
46,47,385
47,48,377
48,49,397
49,50,392
