,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49942017 -0.13922661],[ 0.21691098 -0.14008425],[ 0.77978605 -0.1389195 ],
1,1,,[ 0.49642088 -0.13915286],[ 0.21691098 -0.14007571],[ 0.77978605 -0.13892259],390.0
2,2,,[ 0.49434296 -0.13913481],[ 0.21366731 -0.14008425],[ 0.77978605 -0.13892978],355.0
3,3,,[ 0.49641468 -0.13914617],[ 0.22021395 -0.14005424],[ 0.7770227  -0.13892978],366.0
4,4,,[ 0.49428612 -0.13913565],[ 0.22021395 -0.14006036],[ 0.81852629 -0.1389195 ],397.0
5,5,,[ 0.49479868 -0.13912871],[ 0.22021395 -0.14006321],[ 0.77664318 -0.1389195 ],390.0
6,6,,[ 0.49566867 -0.13913612],[ 0.22021395 -0.14006321],[ 0.77978605 -0.13893917],390.0
7,7,,[ 0.49362481 -0.13912184],[ 0.22021395 -0.14006321],[ 0.77978605 -0.13893917],369.0
8,8,,[ 0.49509693 -0.13913492],[ 0.22021395 -0.14006321],[ 0.77978605 -0.13892978],376.0
9,9,,[ 0.49416142 -0.13914311],[ 0.21276003 -0.14008425],[ 0.77978605 -0.13892978],399.0
10,10,,[ 0.49692448 -0.13913094],[ 0.21276003 -0.1400639 ],[ 0.79473541 -0.1389195 ],385.0
11,11,,[ 0.5012746  -0.13913498],[ 0.21276003 -0.14006733],[ 0.79473541 -0.1389195 ],387.0
12,12,,[ 0.4966971  -0.13914238],[ 0.18147371 -0.14006733],[ 0.79473541 -0.13893947],381.0
13,13,,[ 0.49379393 -0.13912118],[ 0.18147371 -0.14004144],[ 0.79473541 -0.13892309],387.0
14,14,,[ 0.4958205  -0.13913928],[ 0.21276003 -0.14006036],[ 0.79473541 -0.1389195 ],385.0
15,15,,[ 0.49413752 -0.13913409],[ 0.21276003 -0.14006733],[ 0.79473541 -0.13893917],389.0
16,16,,[ 0.49576547 -0.13913945],[ 0.21610451 -0.14004193],[ 0.79473541 -0.13893967],379.0
17,17,,[ 0.49418881 -0.13914919],[ 0.21610451 -0.14008425],[ 0.79473541 -0.13892309],380.0
18,18,,[ 0.49529188 -0.13913021],[ 0.21610451 -0.14005794],[ 0.79473541 -0.13892309],382.0
19,19,,[ 0.49781218 -0.13913535],[ 0.21610451 -0.14006733],[ 0.78429873 -0.13892465],389.0
20,20,,[ 0.49542885 -0.13913795],[ 0.2159444  -0.14008425],[ 0.78429873 -0.13892465],373.0
21,21,,[ 0.49666512 -0.13913603],[ 0.21610451 -0.14007571],[ 0.78429873 -0.1389469 ],362.0
22,22,,[ 0.49654101 -0.13911538],[ 0.21610451 -0.14006733],[ 0.78429873 -0.1389195 ],386.0
23,23,,[ 0.49996276 -0.13911778],[ 0.21290235 -0.14004294],[ 0.78302972 -0.13892259],374.0
24,24,,[ 0.49896767 -0.13913599],[ 0.21290235 -0.14005683],[ 0.78302972 -0.13892259],368.0
25,25,,[ 0.499155   -0.13914502],[ 0.21290235 -0.14006321],[ 0.78141678 -0.1389195 ],387.0
26,26,,[ 0.50192898 -0.13913669],[ 0.20806945 -0.14008425],[ 0.78141678 -0.1389358 ],392.0
27,27,,[ 0.49834325 -0.13915458],[ 0.20371688 -0.14008425],[ 0.78141678 -0.13892929],387.0
28,28,,[ 0.49782707 -0.13913506],[ 0.20371688 -0.1400639 ],[ 0.78141678 -0.1389195 ],372.0
29,29,,[ 0.49398144 -0.13913692],[ 0.20371688 -0.14007571],[ 0.77978605 -0.13892863],364.0
30,30,,[ 0.49443777 -0.13911975],[ 0.20371688 -0.14003799],[ 0.77978605 -0.13892863],386.0
31,31,,[ 0.49445544 -0.13913612],[ 0.20371688 -0.14004305],[ 0.77978605 -0.13892259],376.0
32,32,,[ 0.49731324 -0.13913822],[ 0.20371688 -0.14006733],[ 0.77978605 -0.13893967],391.0
33,33,,[ 0.4997128  -0.13912831],[ 0.18147371 -0.14008425],[ 0.77978605 -0.13892653],367.0
34,34,,[ 0.49938443 -0.13914346],[ 0.18147371 -0.14008425],[ 0.77988686 -0.13892309],373.0
35,35,,[ 0.49766106 -0.13913625],[ 0.18147371 -0.14006545],[ 0.77988686 -0.13892653],400.0
36,36,,[ 0.50015475 -0.13915102],[ 0.21610451 -0.14006545],[ 0.77988686 -0.13892978],386.0
37,37,,[ 0.49849029 -0.13913029],[ 0.21757513 -0.14006733],[ 0.77988686 -0.13893967],394.0
38,38,,[ 0.50099855 -0.13914313],[ 0.21757513 -0.14008425],[ 0.77988686 -0.13892259],387.0
39,39,,[ 0.50324359 -0.13915323],[ 0.21757513 -0.1400639 ],[ 0.77988686 -0.13892259],375.0
40,40,,[ 0.50457671 -0.13915713],[ 0.21757513 -0.14006733],[ 0.77988686 -0.1389195 ],378.0
41,41,,[ 0.50350586 -0.13914733],[ 0.21757513 -0.1400639 ],[ 0.77988686 -0.1389358 ],374.0
42,42,,[ 0.5011492  -0.13914326],[ 0.20295192 -0.14007571],[ 0.77988686 -0.13892259],370.0
43,43,,[ 0.50139817 -0.13914579],[ 0.20295192 -0.14006733],[ 0.77988686 -0.1389358 ],372.0
44,44,,[ 0.49902564 -0.13913842],[ 0.20295192 -0.14006733],[ 0.77988686 -0.13893967],390.0
45,45,,[ 0.50067701 -0.13913018],[ 0.20295192 -0.14005794],[ 0.81518181 -0.13892465],382.0
46,46,,[ 0.49979654 -0.13913102],[ 0.20295192 -0.14006733],[ 0.77988686 -0.1389195 ],371.0
47,47,,[ 0.49801461 -0.13913062],[ 0.20295192 -0.14008425],[ 0.77988686 -0.1389195 ],364.0
48,48,,[ 0.49741925 -0.13913529],[ 0.20295192 -0.14007571],[ 0.77988686 -0.1389195 ],396.0
49,49,,[ 0.49632861 -0.1391372 ],[ 0.20295192 -0.14008425],[ 0.77978605 -0.13893967],365.0
50,50,,[ 0.49418575 -0.13914054],[ 0.20295192 -0.14008425],[ 0.77978605 -0.13892259],383.0
