,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.51359586 -0.05976198],[ 0.23792293 -0.06027963],[ 0.7506109  -0.05948819],
1,1,,[ 0.51571945 -0.05986234],[ 0.23792293 -0.06027411],[ 0.7506109  -0.05949042],370.0
2,2,,[ 0.5143484  -0.05987504],[ 0.27476504 -0.06026089],[ 0.7506109  -0.05948822],376.0
3,3,,[ 0.51499821 -0.05988373],[ 0.27476504 -0.06023807],[ 0.73801692 -0.05948822],378.0
4,4,,[ 0.51723017 -0.05989624],[ 0.27443609 -0.06025395],[ 0.73801692 -0.05949711],370.0
5,5,,[ 0.51794737 -0.05987814],[ 0.27443609 -0.06026089],[ 0.73355263 -0.05950251],377.0
6,6,,[ 0.5159688  -0.05987586],[ 0.23265977 -0.06026089],[ 0.72570489 -0.05949034],388.0
7,7,,[ 0.52132143 -0.0598827 ],[ 0.27443609 -0.06026089],[ 0.70657895 -0.05949052],390.0
8,8,,[ 0.52338487 -0.05987059],[ 0.28242481 -0.06026089],[ 0.71151316 -0.05949052],376.0
9,9,,[ 0.52563741 -0.05987636],[ 0.27269737 -0.06025399],[ 0.72330827 -0.05949052],384.0
10,10,,[ 0.52920019 -0.05987327],[ 0.27589286 -0.06025951],[ 0.7593515  -0.05949052],369.0
11,11,,[ 0.52982002 -0.05988082],[ 0.26583647 -0.06025951],[ 0.74069549 -0.05949847],386.0
12,12,,[ 0.52929323 -0.05988511],[ 0.27589286 -0.06023129],[ 0.74069549 -0.05949042],376.0
13,13,,[ 0.53056617 -0.05987987],[ 0.25977444 -0.06026997],[ 0.74788534 -0.05949052],373.0
14,14,,[ 0.53300789 -0.05987975],[ 0.25977444 -0.06025395],[ 0.74788534 -0.05949052],378.0
15,15,,[ 0.53621316 -0.05987258],[ 0.26710526 -0.06025395],[ 0.75554511 -0.05949347],392.0
16,16,,[ 0.53841316 -0.05987559],[ 0.26071429 -0.06027411],[ 0.75554511 -0.05948819],385.0
17,17,,[ 0.53387472 -0.05987406],[ 0.26644737 -0.06025821],[ 0.75554511 -0.05948049],381.0
18,18,,[ 0.5359484  -0.05988014],[ 0.26710526 -0.06025821],[ 0.73496241 -0.05948049],394.0
19,19,,[ 0.53014361 -0.05987801],[ 0.27589286 -0.06027963],[ 0.73496241 -0.05948049],386.0
20,20,,[ 0.52713806 -0.05987865],[ 0.2843515  -0.06027963],[ 0.74708647 -0.05948049],368.0
21,21,,[ 0.52933402 -0.05988719],[ 0.26569549 -0.06027963],[ 0.74708647 -0.05948049],376.0
22,22,,[ 0.52610761 -0.05987795],[ 0.26569549 -0.06027963],[ 0.74708647 -0.05949711],383.0
