,gen,evals,avg,min,max,nevals
0,0,500.0,[0.44061364 0.63275159],[0. 0.],[1. 1.],
1,1,,[0.46015909 0.61682803],[0. 0.],[1. 1.],378.0
2,2,,[0.47640909 0.60780892],[0. 0.],[1. 1.],372.0
3,3,,[0.48965909 0.59486624],[0. 0.],[1. 1.],388.0
4,4,,[0.49422727 0.5997707 ],[0. 0.],[1. 1.],396.0
5,5,,[0.50211364 0.59407643],[0. 0.],[1. 1.],379.0
6,6,,[0.51659091 0.58611465],[0. 0.],[1. 1.],362.0
7,7,,[0.52363636 0.57949045],[0. 0.],[1. 1.],398.0
8,8,,[0.52265909 0.58397452],[0. 0.],[1. 1.],382.0
9,9,,[0.52956818 0.57765605],[0.         0.02547771],[0.92045455 1.        ],379.0
10,10,,[0.53709091 0.57923567],[0. 0.],[0.92045455 1.        ],375.0
11,11,,[0.54011364 0.57383439],[0.         0.01910828],[0.92045455 1.        ],372.0
12,12,,[0.54972727 0.57457325],[0. 0.],[0.92045455 1.        ],359.0
13,13,,[0.54656818 0.57785987],[0.         0.00636943],[0.92045455 1.        ],389.0
14,14,,[0.55215909 0.57208917],[0.         0.00636943],[0.92045455 1.        ],365.0
15,15,,[0.55684091 0.57466242],[0.         0.01273885],[0.95454545 1.        ],397.0
16,16,,[0.55593182 0.57797452],[0.         0.01273885],[0.94318182 1.        ],368.0
17,17,,[0.55656818 0.57912102],[0.         0.02547771],[0.94318182 1.        ],372.0
18,18,,[0.56065909 0.5803949 ],[0.         0.01910828],[0.96590909 1.        ],384.0
19,19,,[0.56461364 0.57696815],[0. 0.],[1. 1.],376.0
20,20,,[0.5635     0.57231847],[0. 0.],[1. 1.],381.0
21,21,,[0.56095455 0.57428025],[0. 0.],[1. 1.],388.0
22,22,,[0.5725     0.56053503],[0. 0.],[1. 1.],384.0
23,23,,[0.56902273 0.56216561],[0. 0.],[1. 1.],404.0
24,24,,[0.56336364 0.57132484],[0. 0.],[1. 1.],380.0
25,25,,[0.56863636 0.57128662],[0. 0.],[1. 1.],387.0
26,26,,[0.57340909 0.56717197],[0. 0.],[1. 1.],391.0
27,27,,[0.56575    0.56713376],[0. 0.],[1. 1.],402.0
28,28,,[0.56968182 0.56814013],[0. 0.],[1. 1.],386.0
29,29,,[0.57252273 0.56863694],[0. 0.],[1. 1.],360.0
30,30,,[0.57225    0.56852229],[0. 0.],[1. 1.],380.0
