,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.50160386 -0.00360127],[ 0.24154589 -0.00369992],[ 0.76811594 -0.00345102],
1,1,,[ 0.50443478 -0.00358652],[ 0.22705314 -0.00369992],[ 0.76811594 -0.00349713],391.0
2,2,,[ 0.50629952 -0.00358483],[ 0.24154589 -0.00369964],[ 0.76811594 -0.00352332],383.0
3,3,,[ 0.50992271 -0.00358132],[ 0.24154589 -0.00369964],[ 0.75845411 -0.00348271],392.0
4,4,,[ 0.51243478 -0.00358347],[ 0.24154589 -0.00369964],[ 0.78743961 -0.00348271],373.0
5,5,,[ 0.51519807 -0.00358327],[ 0.24154589 -0.00367633],[ 0.78743961 -0.00349713],377.0
6,6,,[ 0.51547826 -0.00358233],[ 0.24154589 -0.00367633],[ 0.78743961 -0.00349713],360.0
7,7,,[ 0.51745894 -0.00358321],[ 0.24154589 -0.00368926],[ 0.78743961 -0.00349896],382.0
8,8,,[ 0.51910145 -0.00358295],[ 0.23671498 -0.00368561],[ 0.78743961 -0.00352861],364.0
9,9,,[ 0.52177778 -0.00358263],[ 0.24154589 -0.00366887],[ 0.77294686 -0.00348271],369.0
10,10,,[ 0.52371014 -0.00358301],[ 0.24154589 -0.00369922],[ 0.77294686 -0.00348775],383.0
11,11,,[ 0.52263768 -0.00358371],[ 0.24154589 -0.00369992],[ 0.77294686 -0.0035197 ],405.0
12,12,,[ 0.52510145 -0.00358287],[ 0.24154589 -0.00369922],[ 0.77294686 -0.00349896],393.0
13,13,,[ 0.52608696 -0.00358325],[ 0.24154589 -0.00366401],[ 0.77294686 -0.0035204 ],385.0
14,14,,[ 0.52366184 -0.00358335],[ 0.24154589 -0.00369964],[ 0.77294686 -0.00348825],392.0
15,15,,[ 0.52342995 -0.00358528],[ 0.24154589 -0.00369964],[ 0.77294686 -0.00345102],358.0
16,16,,[ 0.52589372 -0.00358308],[ 0.23671498 -0.00369964],[ 0.77294686 -0.00345102],377.0
17,17,,[ 0.52390338 -0.00358361],[ 0.23671498 -0.00369964],[ 0.77294686 -0.00348775],385.0
18,18,,[ 0.52642512 -0.00358311],[ 0.23671498 -0.00369964],[ 0.7826087  -0.00348775],358.0
19,19,,[ 0.52584541 -0.00358288],[ 0.23671498 -0.00369224],[ 0.77294686 -0.00350299],363.0
20,20,,[ 0.5241256  -0.00358383],[ 0.23671498 -0.00369224],[ 0.77294686 -0.00349896],385.0
21,21,,[ 0.51989372 -0.00358424],[ 0.23188406 -0.00369224],[ 0.76811594 -0.00349896],395.0
22,22,,[ 0.51948792 -0.00358374],[ 0.24154589 -0.00366401],[ 0.76811594 -0.00353594],371.0
23,23,,[ 0.52621256 -0.00358307],[ 0.24154589 -0.00366836],[ 0.77294686 -0.0035197 ],369.0
24,24,,[ 0.52448309 -0.00358292],[ 0.24154589 -0.00368561],[ 0.76811594 -0.00349896],390.0
25,25,,[ 0.52531401 -0.00358168],[ 0.24154589 -0.00369992],[ 0.77777778 -0.00348825],381.0
26,26,,[ 0.52228019 -0.003583  ],[ 0.24154589 -0.00369992],[ 0.77777778 -0.00348271],378.0
27,27,,[ 0.52266667 -0.00358118],[ 0.24154589 -0.00368347],[ 0.77777778 -0.00348271],392.0
28,28,,[ 0.51919807 -0.00358116],[ 0.24154589 -0.00366887],[ 0.77777778 -0.00349713],384.0
29,29,,[ 0.52223188 -0.0035817 ],[ 0.24154589 -0.00369922],[ 0.76811594 -0.00345102],380.0
30,30,,[ 0.52268599 -0.00358193],[ 0.24154589 -0.00369224],[ 0.76811594 -0.00349896],379.0
31,31,,[ 0.52115942 -0.00358345],[ 0.24154589 -0.00369224],[ 0.80193237 -0.00350299],378.0
32,32,,[ 0.5202029  -0.00358382],[ 0.24154589 -0.00368561],[ 0.79710145 -0.00348775],376.0
33,33,,[ 0.52038647 -0.00358207],[ 0.24154589 -0.00368561],[ 0.79710145 -0.00348775],387.0
34,34,,[ 0.51662802 -0.00358152],[ 0.24154589 -0.00369992],[ 0.79710145 -0.00348775],382.0
35,35,,[ 0.520657   -0.00358115],[ 0.24154589 -0.00368561],[ 0.79710145 -0.00345102],366.0
36,36,,[ 0.51905314 -0.00358247],[ 0.24154589 -0.00369922],[ 0.75845411 -0.00345102],380.0
37,37,,[ 0.52286957 -0.00358292],[ 0.23188406 -0.00369922],[ 0.76811594 -0.00345102],394.0
38,38,,[ 0.52378744 -0.00358241],[ 0.23188406 -0.00366887],[ 0.76811594 -0.00348775],360.0
39,39,,[ 0.5242029  -0.00358272],[ 0.23188406 -0.00368561],[ 0.76811594 -0.00351675],399.0
40,40,,[ 0.52561353 -0.00358301],[ 0.23188406 -0.00369992],[ 0.76328502 -0.0035197 ],406.0
41,41,,[ 0.5209372  -0.00358284],[ 0.23188406 -0.00367789],[ 0.76328502 -0.0035323 ],392.0
42,42,,[ 0.52103382 -0.00358371],[ 0.23188406 -0.00369992],[ 0.76328502 -0.0035323 ],387.0
43,43,,[ 0.52223188 -0.00358305],[ 0.23188406 -0.00367995],[ 0.76328502 -0.00349713],363.0
44,44,,[ 0.51992271 -0.00358318],[ 0.24154589 -0.00369992],[ 0.79227053 -0.00349713],389.0
45,45,,[ 0.52064734 -0.00358272],[ 0.24154589 -0.00368926],[ 0.79227053 -0.00350299],382.0
46,46,,[ 0.52350725 -0.00358199],[ 0.23671498 -0.00369922],[ 0.79227053 -0.00349713],369.0
47,47,,[ 0.52216425 -0.00358152],[ 0.24154589 -0.00366887],[ 0.79227053 -0.00350299],390.0
48,48,,[ 0.5204058  -0.00358303],[ 0.24154589 -0.00369922],[ 0.77294686 -0.00351271],377.0
49,49,,[ 0.52368116 -0.00358281],[ 0.23671498 -0.00367616],[ 0.77294686 -0.00348271],388.0
50,50,,[ 0.52376812 -0.00358337],[ 0.23671498 -0.00369922],[ 0.77294686 -0.00348825],382.0
