,gen,evals,avg,min,max,nevals
0,0,500.0,[0.23789298 0.76391489],[0. 0.],[1. 1.],
1,1,,[0.26861538 0.73046099],[0. 0.],[1. 1.],384.0
2,2,,[0.2804214  0.71117021],[0. 0.],[1. 1.],381.0
3,3,,[0.29111037 0.70193617],[0. 0.],[1. 1.],385.0
4,4,,[0.29825418 0.69841844],[0. 0.],[1. 1.],382.0
5,5,,[0.30031438 0.69787943],[0. 0.],[1. 1.],381.0
6,6,,[0.29597993 0.70602837],[0. 0.],[1. 1.],382.0
7,7,,[0.30544482 0.68853191],[0. 0.],[1. 1.],383.0
8,8,,[0.32874916 0.66717021],[0. 0.],[1. 1.],363.0
9,9,,[0.33446154 0.66015603],[0. 0.],[1. 1.],388.0
10,10,,[0.3333913  0.66773759],[0. 0.],[1. 1.],395.0
11,11,,[0.34097659 0.6595461 ],[0. 0.],[1. 1.],383.0
12,12,,[0.3396388  0.65930496],[0. 0.],[1. 1.],367.0
13,13,,[0.34273579 0.66239007],[0. 0.],[1. 1.],403.0
14,14,,[0.33608027 0.67364539],[0. 0.],[1. 1.],364.0
15,15,,[0.32264214 0.69231915],[0. 0.],[1. 1.],365.0
16,16,,[0.33470234 0.66922695],[0. 0.],[1. 1.],382.0
17,17,,[0.33561873 0.66510638],[0. 0.],[1. 1.],391.0
18,18,,[0.34462876 0.65060284],[0. 0.],[1. 1.],375.0
19,19,,[0.34749833 0.65202837],[0. 0.],[1. 1.],381.0
20,20,,[0.34223411 0.66075887],[0. 0.],[1. 1.],370.0
21,21,,[0.35121739 0.661     ],[0. 0.],[1. 1.],376.0
22,22,,[0.34761204 0.65670922],[0. 0.],[1. 1.],374.0
23,23,,[0.34023411 0.66514894],[0. 0.],[1. 1.],364.0
24,24,,[0.34286288 0.66376596],[0. 0.],[1. 1.],389.0
25,25,,[0.3419398  0.66929078],[0. 0.],[1. 1.],393.0
26,26,,[0.33286957 0.67858156],[0. 0.],[1. 1.],364.0
27,27,,[0.34442809 0.66929078],[0. 0.],[1. 1.],371.0
28,28,,[0.36058863 0.64902837],[0. 0.],[1. 1.],374.0
29,29,,[0.35608027 0.65250355],[0. 0.],[1. 1.],364.0
30,30,,[0.3498796  0.64992908],[0. 0.],[1. 1.],371.0
31,31,,[0.35512375 0.64338298],[0. 0.],[1. 1.],381.0
32,32,,[0.36604682 0.63208511],[0. 0.],[1. 1.],366.0
33,33,,[0.36761204 0.63600709],[0. 0.],[1. 1.],374.0
34,34,,[0.37769231 0.63402837],[0. 0.],[1. 1.],383.0
35,35,,[0.37887625 0.63224823],[0. 0.],[1. 1.],385.0
36,36,,[0.35970569 0.6511773 ],[0. 0.],[1. 1.],380.0
37,37,,[0.35929097 0.65319149],[0. 0.],[1. 1.],389.0
38,38,,[0.35879599 0.64980142],[0. 0.],[1. 1.],365.0
39,39,,[0.3561806  0.64791489],[0. 0.],[1. 1.],387.0
40,40,,[0.35686957 0.644     ],[0. 0.],[1. 1.],375.0
41,41,,[0.36222074 0.63980851],[0. 0.],[1. 1.],381.0
42,42,,[0.36559197 0.64002837],[0. 0.],[1. 1.],374.0
43,43,,[0.35286957 0.64529787],[0. 0.],[1. 1.],390.0
44,44,,[0.3564214  0.64292199],[0. 0.],[1. 1.],368.0
45,45,,[0.36912375 0.63779433],[0. 0.],[1. 1.],397.0
46,46,,[0.3649699  0.63748227],[0. 0.],[1. 1.],383.0
47,47,,[0.37159866 0.63129078],[0. 0.],[1. 1.],382.0
48,48,,[0.37133779 0.6281844 ],[0. 0.],[1. 1.],372.0
49,49,,[0.36791304 0.62571631],[0. 0.],[1. 1.],375.0
50,50,,[0.36050167 0.62963121],[0. 0.],[1. 1.],381.0
