,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49461962 -0.00085529],[ 0.21170396 -0.00091233],[ 8.10671256e-01 -7.87136722e-04],
1,1,,[ 0.49649225 -0.00083217],[ 0.21342513 -0.00091233],[ 8.10671256e-01 -8.00317249e-04],385.0
2,2,,[ 0.49649225 -0.00082839],[ 0.2151463  -0.00091233],[ 0.79173838 -0.00082184],378.0
3,3,,[ 0.49756627 -0.00082684],[ 0.2151463  -0.00090908],[ 0.78657487 -0.00078714],372.0
4,4,,[ 0.49722892 -0.00082754],[ 0.21342513 -0.00088222],[ 0.78657487 -0.00078714],376.0
5,5,,[ 0.49524613 -0.00082889],[ 0.21170396 -0.00090222],[ 0.7848537  -0.00081185],380.0
6,6,,[ 0.49433735 -0.00082823],[ 0.21170396 -0.00090222],[ 0.78313253 -0.00079049],369.0
7,7,,[ 0.49475731 -0.00082778],[ 0.21170396 -0.00090909],[ 7.95180723e-01 -7.90488995e-04],377.0
8,8,,[ 0.49651979 -0.00082911],[ 0.21170396 -0.00090909],[ 0.79518072 -0.00080584],383.0
9,9,,[ 0.4964957  -0.00082804],[ 0.21170396 -0.00090909],[ 0.79862306 -0.00080032],374.0
10,10,,[ 0.49889157 -0.0008284 ],[ 0.21170396 -0.00090909],[ 0.79518072 -0.00082184],385.0
11,11,,[ 0.49467126 -0.00082797],[ 0.21170396 -0.00090909],[ 0.78657487 -0.00078714],406.0
12,12,,[ 0.49591738 -0.00082928],[ 0.21170396 -0.00090465],[ 7.93459552e-01 -7.87136722e-04],378.0
13,13,,[ 0.49744578 -0.00082979],[ 0.21170396 -0.00089429],[ 0.79345955 -0.00082184],397.0
14,14,,[ 0.4972358 -0.0008287],[ 0.21170396 -0.00090222],[ 0.79345955 -0.00081185],380.0
15,15,,[ 0.50064716 -0.00082839],[ 0.21342513 -0.00091233],[ 0.79345955 -0.00081526],371.0
16,16,,[ 0.4994148  -0.00082754],[ 0.21342513 -0.00091233],[ 0.78657487 -0.00082184],391.0
17,17,,[ 0.4955525  -0.00082699],[ 0.21342513 -0.00088777],[ 0.7848537  -0.00080584],377.0
18,18,,[ 0.49109811 -0.00082801],[ 0.21342513 -0.00090908],[ 0.7848537  -0.00080584],376.0
19,19,,[ 0.4911222  -0.00082727],[ 0.21342513 -0.00090662],[ 8.22719449e-01 -8.05844343e-04],401.0
20,20,,[ 0.49214802 -0.00082792],[ 0.21342513 -0.00090662],[ 8.22719449e-01 -8.05844343e-04],397.0
21,21,,[ 0.48944234 -0.00082775],[ 0.20998279 -0.00090222],[ 0.79001721 -0.00080756],365.0
22,22,,[ 0.49171429 -0.00082668],[ 0.20998279 -0.00090465],[ 0.78657487 -0.00080584],397.0
23,23,,[ 0.48841308 -0.00082719],[ 0.20654045 -0.00090662],[ 0.80034423 -0.00080584],388.0
24,24,,[ 0.48437177 -0.00082814],[ 0.20654045 -0.00088829],[ 8.00344234e-01 -7.87136722e-04],376.0
25,25,,[ 0.48295009 -0.00082729],[ 0.20654045 -0.00090908],[ 8.00344234e-01 -8.00317249e-04],373.0
26,26,,[ 0.48256799 -0.00082707],[ 0.20654045 -0.00090908],[ 0.80034423 -0.00080584],385.0
27,27,,[ 0.48576936 -0.00082843],[ 0.18760757 -0.00091233],[ 0.80034423 -0.00082184],379.0
28,28,,[ 0.48222375 -0.00082807],[ 0.18760757 -0.00090222],[ 0.79345955 -0.00080032],370.0
29,29,,[ 0.48555594 -0.00082803],[ 0.20654045 -0.00090222],[ 0.79173838 -0.00080032],383.0
30,30,,[ 0.4888296  -0.00082842],[ 0.20654045 -0.00090465],[ 7.98623064e-01 -7.87136722e-04],368.0
31,31,,[ 0.48489845 -0.00082804],[ 0.20654045 -0.00090909],[ 0.79862306 -0.00080032],378.0
