,gen,evals,avg,min,max,nevals
0,0,500.0,[0.34383929 0.6956    ],[0. 0.],[1. 1.],
1,1,,[0.350375   0.68515789],[0. 0.],[1. 1.],364.0
2,2,,[0.358875   0.67728421],[0. 0.],[1. 1.],394.0
3,3,,[0.38060714 0.65633684],[0. 0.],[1. 1.],371.0
4,4,,[0.40416071 0.64088421],[0. 0.],[1. 1.],371.0
5,5,,[0.427875   0.62473684],[0. 0.],[1. 1.],397.0
6,6,,[0.44914286 0.60511579],[0. 0.],[1. 1.],350.0
7,7,,[0.44544643 0.61016842],[0. 0.],[1. 1.],399.0
8,8,,[0.42391071 0.62122105],[0. 0.],[1. 1.],376.0
9,9,,[0.42555357 0.62231579],[0. 0.],[1. 1.],384.0
10,10,,[0.45094643 0.60650526],[0. 0.],[1. 1.],388.0
11,11,,[0.43980357 0.61176842],[0. 0.],[1. 1.],385.0
12,12,,[0.44808929 0.60454737],[0. 0.],[1. 1.],393.0
13,13,,[0.46580357 0.58818947],[0. 0.],[1. 1.],391.0
14,14,,[0.44798214 0.60412632],[0. 0.],[1. 1.],382.0
15,15,,[0.44589286 0.61042105],[0. 0.],[1. 1.],387.0
16,16,,[0.44791071 0.61564211],[0. 0.],[1. 1.],376.0
17,17,,[0.46103571 0.60166316],[0. 0.],[1. 1.],368.0
18,18,,[0.47094643 0.59288421],[0. 0.],[1. 1.],389.0
19,19,,[0.46321429 0.59774737],[0. 0.],[1. 1.],399.0
20,20,,[0.45064286 0.61168421],[0. 0.],[1. 1.],381.0
21,21,,[0.43803571 0.61692632],[0. 0.],[1. 1.],382.0
22,22,,[0.44551786 0.61067368],[0. 0.],[1. 1.],361.0
23,23,,[0.43575    0.61808421],[0. 0.],[1. 1.],386.0
24,24,,[0.42994643 0.62345263],[0. 0.],[1. 1.],375.0
25,25,,[0.43314286 0.62427368],[0. 0.],[1. 1.],361.0
26,26,,[0.44253571 0.61570526],[0. 0.],[1. 1.],368.0
27,27,,[0.45121429 0.60802105],[0. 0.],[1. 1.],385.0
28,28,,[0.46948214 0.59825263],[0. 0.],[1. 1.],384.0
29,29,,[0.48153571 0.58549474],[0. 0.],[1. 1.],381.0
30,30,,[0.47503571 0.59812632],[0. 0.],[1. 1.],397.0
31,31,,[0.48180357 0.59976842],[0. 0.],[1. 1.],403.0
32,32,,[0.48505357 0.58465263],[0. 0.],[1. 1.],392.0
33,33,,[0.489875   0.58105263],[0. 0.],[1. 1.],394.0
34,34,,[0.49882143 0.57616842],[0. 0.],[1. 1.],378.0
35,35,,[0.50183929 0.57143158],[0. 0.],[1. 1.],368.0
36,36,,[0.49433929 0.56741053],[0. 0.],[1. 1.],391.0
37,37,,[0.491875   0.56888421],[0. 0.],[1. 1.],379.0
38,38,,[0.48458929 0.57006316],[0. 0.],[1. 1.],351.0
39,39,,[0.47435714 0.58275789],[0. 0.],[1. 1.],371.0
40,40,,[0.47273214 0.57875789],[0. 0.],[1. 1.],398.0
41,41,,[0.46294643 0.58875789],[0. 0.],[1. 1.],381.0
42,42,,[0.45876786 0.59538947],[0. 0.],[1. 1.],363.0
43,43,,[0.46535714 0.58206316],[0. 0.],[1. 1.],376.0
44,44,,[0.46066071 0.58675789],[0. 0.],[1. 1.],375.0
45,45,,[0.46508929 0.58151579],[0. 0.],[1. 1.],394.0
46,46,,[0.46382143 0.58082105],[0. 0.],[1. 1.],393.0
47,47,,[0.45767857 0.58915789],[0. 0.],[1. 1.],386.0
48,48,,[0.45248214 0.59501053],[0. 0.],[1. 1.],358.0
49,49,,[0.45366071 0.60124211],[0. 0.],[1. 1.],372.0
50,50,,[0.45060714 0.60955789],[0. 0.],[1. 1.],387.0
