,gen,nevals
0,1,500
1,2,365
2,3,356
3,4,375
4,5,378
5,6,371
6,7,375
7,8,366
8,9,379
9,10,369
10,11,400
11,12,381
12,13,376
13,14,387
14,15,377
15,16,383
16,17,386
17,18,388
18,19,400
19,20,388
20,21,382
21,22,381
22,23,386
23,24,357
24,25,375
25,26,364
26,27,383
27,28,388
28,29,385
29,30,388
30,31,396
31,32,373
32,33,389
33,34,382
34,35,369
35,36,368
36,37,374
37,38,402
38,39,369
39,40,388
40,41,394
41,42,377
42,43,352
43,44,372
44,45,369
45,46,363
46,47,388
47,48,367
48,49,392
49,50,372
