,gen,nevals
0,1,500
1,2,361
2,3,376
3,4,375
4,5,383
5,6,373
6,7,384
7,8,373
8,9,368
9,10,388
10,11,364
11,12,380
12,13,403
13,14,389
14,15,357
15,16,380
16,17,380
17,18,386
18,19,379
19,20,381
20,21,387
21,22,389
22,23,383
23,24,384
24,25,389
25,26,372
26,27,362
27,28,385
28,29,380
29,30,394
30,31,370
31,32,381
32,33,392
33,34,377
34,35,367
35,36,383
36,37,386
37,38,376
38,39,352
39,40,375
40,41,408
41,42,374
42,43,397
43,44,379
44,45,383
45,46,385
46,47,382
47,48,379
48,49,365
49,50,372
