,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.51909455 -0.29091229],[ 0.25737782 -0.30697353],[ 0.76033835 -0.2765904 ],
1,1,,[ 0.52136391 -0.29022022],[ 0.25737782 -0.30697353],[ 0.76033835 -0.2766066 ],381.0
2,2,,[ 0.5241532  -0.28995593],[ 0.25737782 -0.30281459],[ 0.75968045 -0.27659569],379.0
3,3,,[ 0.52407058 -0.28992564],[ 0.25817669 -0.30464953],[ 0.75968045 -0.27659569],375.0
4,4,,[ 0.52500705 -0.28997356],[ 0.25737782 -0.30456052],[ 0.75968045 -0.2766066 ],363.0
5,5,,[ 0.52915263 -0.28986916],[ 0.25737782 -0.30081669],[ 0.75968045 -0.2797798 ],389.0
6,6,,[ 0.52997914 -0.29026746],[ 0.29055451 -0.30697353],[ 0.75267857 -0.27992521],386.0
7,7,,[ 0.52668393 -0.29023109],[ 0.28355263 -0.30697353],[ 0.72109962 -0.27770125],372.0
8,8,,[ 0.52765724 -0.29026155],[ 0.23280075 -0.30697353],[ 0.72109962 -0.27659569],387.0
9,9,,[ 0.53189521 -0.29009741],[ 0.28355263 -0.30281459],[ 0.76574248 -0.2766066 ],388.0
10,10,,[ 0.53265949 -0.29011613],[ 0.28162594 -0.3069518 ],[ 0.76574248 -0.27943545],390.0
11,11,,[ 0.53229521 -0.28999443],[ 0.28961466 -0.30456052],[ 0.76334586 -0.27770125],358.0
12,12,,[ 0.53024643 -0.28986242],[ 0.28355263 -0.30277557],[ 0.7387688 -0.2765904],371.0
13,13,,[ 0.53219041 -0.28993732],[ 0.28355263 -0.3069518 ],[ 0.76846805 -0.27949962],373.0
14,14,,[ 0.53522406 -0.29003678],[ 0.28355263 -0.30279169],[ 0.76846805 -0.27918653],377.0
15,15,,[ 0.53607895 -0.28995906],[ 0.28355263 -0.30344495],[ 0.76846805 -0.2766066 ],382.0
16,16,,[ 0.53253543 -0.29000193],[ 0.29661654 -0.30344495],[ 0.76846805 -0.27659569],374.0
17,17,,[ 0.5319312  -0.28998823],[ 0.28355263 -0.30344495],[ 0.76846805 -0.27659569],395.0
18,18,,[ 0.53200724 -0.2898286 ],[ 0.28355263 -0.30344495],[ 0.76846805 -0.27916914],391.0
19,19,,[ 0.53120122 -0.2900623 ],[ 0.28355263 -0.30697353],[ 0.76334586 -0.2765904 ],404.0
20,20,,[ 0.52741165 -0.29004219],[ 0.29055451 -0.30353672],[ 0.76334586 -0.27916914],367.0
21,21,,[ 0.52727594 -0.28984058],[ 0.27030075 -0.3068514 ],[ 0.76334586 -0.2765904 ],382.0
22,22,,[ 0.52732246 -0.29004869],[ 0.27030075 -0.30697353],[ 0.76334586 -0.27659569],384.0
23,23,,[ 0.52567961 -0.29007297],[ 0.28082707 -0.3069518 ],[ 0.76334586 -0.2765904 ],385.0
24,24,,[ 0.52266222 -0.29008189],[ 0.28082707 -0.30272263],[ 0.76334586 -0.27918653],357.0
25,25,,[ 0.52389577 -0.28999362],[ 0.28082707 -0.30081669],[ 0.76334586 -0.28055953],393.0
26,26,,[ 0.52648938 -0.29000805],[ 0.28082707 -0.30464953],[ 0.77481203 -0.28055953],367.0
27,27,,[ 0.5296797  -0.29007877],[ 0.28594925 -0.3068514 ],[ 0.77481203 -0.2766066 ],380.0
