,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.40974895 -0.31130711],[ 0.07740586 -0.32809321],[ 0.92259414 -0.28789847],
1,1,,[ 0.41183682 -0.31530947],[ 0.08158996 -0.32732   ],[ 0.92050209 -0.28789847],374.0
2,2,,[ 0.42123013 -0.31632079],[ 0.08158996 -0.32809321],[ 0.92050209 -0.29665408],377.0
3,3,,[ 0.4327113  -0.31655395],[ 0.05857741 -0.32809321],[ 0.92259414 -0.29666739],374.0
4,4,,[ 0.43298326 -0.31608307],[ 0.05857741 -0.32809321],[ 0.92259414 -0.28789847],377.0
5,5,,[ 0.44356904 -0.31594857],[ 0.08786611 -0.32474983],[ 0.92259414 -0.28789847],373.0
6,6,,[ 0.44835565 -0.31618557],[ 0.08368201 -0.32474983],[ 0.92259414 -0.28789847],385.0
7,7,,[ 0.44730544 -0.31634736],[ 0.07740586 -0.32732   ],[ 0.92259414 -0.29713944],366.0
8,8,,[ 0.45107113 -0.31634168],[ 0.06903766 -0.32809321],[ 0.93723849 -0.28789847],382.0
9,9,,[ 0.45658577 -0.31659492],[ 0.06903766 -0.32704535],[ 0.92677824 -0.30026009],382.0
10,10,,[ 0.45931799 -0.31654007],[ 0.06903766 -0.32732   ],[ 0.93305439 -0.28789847],398.0
11,11,,[ 0.45744351 -0.31640908],[ 0.06903766 -0.32458717],[ 0.93305439 -0.30048589],388.0
12,12,,[ 0.45136402 -0.31623316],[ 0.06903766 -0.32458717],[ 0.93305439 -0.29666739],377.0
13,13,,[ 0.45590377 -0.31603475],[ 0.07740586 -0.32464938],[ 0.93305439 -0.28789847],367.0
14,14,,[ 0.45814226 -0.31616217],[ 0.08786611 -0.32809321],[ 0.93305439 -0.28789847],381.0
15,15,,[ 0.4574728  -0.31611274],[ 0.08158996 -0.32809321],[ 0.92259414 -0.29504245],392.0
16,16,,[ 0.44990377 -0.31661905],[ 0.08158996 -0.32581957],[ 0.92259414 -0.30105055],384.0
17,17,,[ 0.44408787 -0.3163889 ],[ 0.08786611 -0.32378261],[ 0.92259414 -0.29998301],380.0
18,18,,[ 0.44505858 -0.31615383],[ 0.08786611 -0.32732   ],[ 0.93096234 -0.28985664],372.0
19,19,,[ 0.44920502 -0.3163847 ],[ 0.08786611 -0.32323186],[ 0.93305439 -0.29504245],370.0
20,20,,[ 0.44855649 -0.31639347],[ 0.08786611 -0.32442024],[ 0.93305439 -0.29667777],383.0
21,21,,[ 0.44257741 -0.31632179],[ 0.07949791 -0.32732   ],[ 0.93305439 -0.29361957],378.0
22,22,,[ 0.444841   -0.31634835],[ 0.06694561 -0.32581957],[ 0.93305439 -0.28789847],389.0
23,23,,[ 0.44425105 -0.31656818],[ 0.06903766 -0.32732   ],[ 0.93305439 -0.29734026],381.0
24,24,,[ 0.44155649 -0.31633109],[ 0.06903766 -0.32458717],[ 0.93305439 -0.28789847],390.0
25,25,,[ 0.44330544 -0.31641713],[ 0.06903766 -0.32458717],[ 0.93305439 -0.28985664],383.0
26,26,,[ 0.4477364  -0.31643175],[ 0.09205021 -0.32697536],[ 0.93305439 -0.29665408],389.0
27,27,,[ 0.44549372 -0.31640405],[ 0.09205021 -0.32809321],[ 0.93305439 -0.29504245],386.0
28,28,,[ 0.44541423 -0.31654941],[ 0.09205021 -0.32809321],[ 0.93933054 -0.29665408],377.0
29,29,,[ 0.44539331 -0.31676196],[ 0.05857741 -0.32809321],[ 0.93933054 -0.28789847],387.0
30,30,,[ 0.45176987 -0.31625316],[ 0.05857741 -0.32173829],[ 0.93933054 -0.29361957],362.0
31,31,,[ 0.45767364 -0.31599279],[ 0.06066946 -0.32235157],[ 0.93933054 -0.28985664],362.0
32,32,,[ 0.45458159 -0.31616034],[ 0.08158996 -0.32704535],[ 0.93933054 -0.29504245],339.0
33,33,,[ 0.4527364  -0.31622758],[ 0.10669456 -0.32704535],[ 0.94351464 -0.28789847],379.0
34,34,,[ 0.45232218 -0.31638468],[ 0.06694561 -0.32809321],[ 0.94351464 -0.29713944],385.0
35,35,,[ 0.45243096 -0.31640219],[ 0.06903766 -0.32732   ],[ 0.94560669 -0.29668911],377.0
36,36,,[ 0.45167782 -0.31627841],[ 0.07740586 -0.32581957],[ 0.94351464 -0.29666739],386.0
37,37,,[ 0.45299163 -0.31603141],[ 0.10460251 -0.32809321],[ 0.94351464 -0.29665408],379.0
38,38,,[ 0.44696653 -0.31641337],[ 0.08995816 -0.32809321],[ 0.94351464 -0.29665408],404.0
39,39,,[ 0.45077406 -0.31626473],[ 0.08995816 -0.32809321],[ 0.94351464 -0.29504245],353.0
40,40,,[ 0.44687448 -0.31631984],[ 0.08995816 -0.32809321],[ 0.94351464 -0.29725677],407.0
41,41,,[ 0.44325941 -0.31624742],[ 0.09414226 -0.32809321],[ 0.94351464 -0.29667777],383.0
42,42,,[ 0.44259414 -0.31626321],[ 0.08786611 -0.32809321],[ 0.90376569 -0.29772096],379.0
43,43,,[ 0.44128033 -0.3161107 ],[ 0.07949791 -0.3252091 ],[ 0.92259414 -0.28789847],395.0
