,gen,nevals
0,1,500
1,2,368
2,3,394
3,4,386
4,5,362
5,6,386
6,7,378
7,8,384
8,9,381
9,10,372
10,11,389
11,12,388
12,13,395
13,14,392
14,15,385
15,16,377
16,17,391
17,18,384
18,19,384
19,20,392
20,21,386
21,22,400
22,23,369
23,24,382
24,25,375
25,26,368
26,27,375
27,28,379
28,29,391
29,30,372
30,31,385
31,32,362
32,33,385
33,34,391
34,35,388
35,36,387
36,37,385
37,38,382
38,39,392
39,40,385
40,41,385
41,42,388
42,43,378
43,44,389
44,45,357
45,46,382
46,47,372
47,48,395
48,49,391
49,50,355
