,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.52851571 -0.25920142],[ 0.20298929 -0.26451006],[ 0.86606109 -0.25357339],
1,1,,[ 0.53305436 -0.25743487],[ 0.2327736  -0.26337501],[ 0.86287638 -0.25357339],394.0
2,2,,[ 0.53895795 -0.2572508 ],[ 0.23603069 -0.26304056],[ 0.86287638 -0.25357339],387.0
3,3,,[ 0.54548531 -0.25724095],[ 0.25636943 -0.26451006],[ 0.86287638 -0.25357339],357.0
4,4,,[ 0.54566401 -0.25722029],[ 0.22734511 -0.26301288],[ 0.856326   -0.25527171],360.0
5,5,,[ 0.55786523 -0.25725496],[ 0.2395773  -0.26240483],[ 0.856326   -0.25460534],401.0
6,6,,[ 0.56229915 -0.25731593],[ 0.2395773  -0.26278373],[ 0.856326   -0.25461239],364.0
7,7,,[ 0.56438723 -0.25737167],[ 0.26237695 -0.26301288],[ 0.856326   -0.25480553],387.0
8,8,,[ 0.56669123 -0.25736939],[ 0.21580052 -0.26445744],[ 0.856326   -0.25457968],401.0
9,9,,[ 0.5679075  -0.25732999],[ 0.25387232 -0.26301288],[ 0.856326   -0.25476444],378.0
10,10,,[ 0.57070976 -0.25728759],[ 0.2475029  -0.26445744],[ 0.856326   -0.25364011],368.0
11,11,,[ 0.5746989  -0.25726974],[ 0.32049797 -0.26445744],[ 0.856326   -0.25357339],361.0
12,12,,[ 0.57300565 -0.25724126],[ 0.24652577 -0.26338624],[ 0.856326   -0.25364011],379.0
13,13,,[ 0.5739916  -0.25726338],[ 0.32049797 -0.26237001],[ 0.84995657 -0.25364011],367.0
14,14,,[ 0.57357404 -0.25719395],[ 0.32194557 -0.26337501],[ 0.84995657 -0.25461239],389.0
15,15,,[ 0.57389295 -0.25726157],[ 0.3265055  -0.26338624],[ 0.84995657 -0.25460534],385.0
16,16,,[ 0.57386566 -0.257316  ],[ 0.3265055  -0.26338624],[ 0.84995657 -0.25607646],387.0
17,17,,[ 0.57143059 -0.25737125],[ 0.27167776 -0.26354618],[ 0.84995657 -0.25461239],378.0
18,18,,[ 0.57254075 -0.25728366],[ 0.26523596 -0.26354618],[ 0.84995657 -0.25413144],396.0
19,19,,[ 0.57131854 -0.25727383],[ 0.19386943 -0.26350361],[ 0.85107846 -0.25502909],381.0
20,20,,[ 0.56985025 -0.25725043],[ 0.26892733 -0.26451006],[ 0.84970324 -0.25357339],369.0
21,21,,[ 0.56970462 -0.25726238],[ 0.26892733 -0.26242035],[ 0.84970324 -0.25364011],386.0
22,22,,[ 0.5708501 -0.2572224],[ 0.23863636 -0.26354618],[ 0.84745947 -0.25480553],377.0
23,23,,[ 0.57019195 -0.25729586],[ 0.29234221 -0.26270543],[ 0.84745947 -0.25502909],378.0
24,24,,[ 0.56920056 -0.25728909],[ 0.27641865 -0.26270543],[ 0.84745947 -0.25418755],375.0
25,25,,[ 0.56932339 -0.25723314],[ 0.27710625 -0.26445744],[ 0.84745947 -0.25357339],389.0
26,26,,[ 0.57015685 -0.25723908],[ 0.29690214 -0.26451006],[ 0.84651853 -0.25357339],363.0
27,27,,[ 0.56878098 -0.25721362],[ 0.29690214 -0.26451006],[ 0.84177765 -0.25364011],385.0
28,28,,[ 0.56737218 -0.25723582],[ 0.27992907 -0.262892  ],[ 0.84109004 -0.25457968],384.0
29,29,,[ 0.56852497 -0.25722288],[ 0.27992907 -0.26283201],[ 0.84109004 -0.25480553],400.0
30,30,,[ 0.56867907 -0.25718648],[ 0.24240012 -0.26283201],[ 0.84109004 -0.25457968],390.0
31,31,,[ 0.57275159 -0.25724016],[ 0.27992907 -0.26445744],[ 0.8649392  -0.25505107],380.0
32,32,,[ 0.57159431 -0.25726198],[ 0.27992907 -0.26445744],[ 0.8649392  -0.25357339],397.0
33,33,,[ 0.57118341 -0.25728775],[ 0.27992907 -0.26445744],[ 0.8649392  -0.25418755],390.0
34,34,,[ 0.57252533 -0.25725831],[ 0.25151998 -0.26350361],[ 0.8649392  -0.25457968],394.0
35,35,,[ 0.56949392 -0.25727628],[ 0.25151998 -0.26445744],[ 0.8649392  -0.25457983],385.0
36,36,,[ 0.57295882 -0.25726579],[ 0.27992907 -0.26354618],[ 0.85607267 -0.25461239],382.0
37,37,,[ 0.57021403 -0.25731297],[ 0.27992907 -0.26350361],[ 0.85607267 -0.25457968],394.0
38,38,,[ 0.56841973 -0.25721644],[ 0.23758686 -0.26350361],[ 0.85607267 -0.25508323],370.0
39,39,,[ 0.56835046 -0.2572857 ],[ 0.23758686 -0.26301288],[ 0.85288796 -0.25364011],397.0
40,40,,[ 0.56728699 -0.25729133],[ 0.23758686 -0.26337501],[ 0.85288796 -0.25364011],374.0
41,41,,[ 0.56628699 -0.25729212],[ 0.23758686 -0.26451006],[ 0.85382889 -0.25364011],370.0
42,42,,[ 0.56777649 -0.2572612 ],[ 0.23689925 -0.26451006],[ 0.85382889 -0.25457983],392.0
43,43,,[ 0.56584721 -0.25732281],[ 0.24207441 -0.26283947],[ 0.85382889 -0.25418755],394.0
44,44,,[ 0.57033975 -0.2572476 ],[ 0.25206283 -0.26283947],[ 0.85382889 -0.25413144],392.0
45,45,,[ 0.56995411 -0.25721954],[ 0.21616242 -0.26445744],[ 0.85382889 -0.25413144],372.0
46,46,,[ 0.56902953 -0.25715064],[ 0.29585263 -0.26337501],[ 0.85382889 -0.25357339],381.0
47,47,,[ 0.56633367 -0.25723867],[ 0.24077157 -0.26337501],[ 0.85382889 -0.25457968],387.0
48,48,,[ 0.56639382 -0.2573149 ],[ 0.24077157 -0.26301288],[ 0.85382889 -0.2561198 ],377.0
49,49,,[ 0.56733418 -0.25722136],[ 0.33338159 -0.26301288],[ 0.85382889 -0.25413144],382.0
50,50,,[ 0.56652483 -0.25735295],[ 0.26505501 -0.26451006],[ 0.85382889 -0.25461239],381.0
