,gen,nevals
0,1,500
1,2,375
2,3,375
3,4,352
4,5,383
5,6,351
6,7,396
7,8,392
8,9,373
9,10,387
10,11,369
11,12,376
12,13,370
13,14,374
14,15,406
15,16,373
16,17,364
17,18,362
18,19,354
19,20,389
20,21,385
21,22,367
22,23,378
23,24,382
24,25,376
25,26,400
26,27,387
27,28,367
28,29,387
29,30,390
30,31,377
31,32,382
32,33,400
33,34,378
34,35,367
35,36,387
36,37,367
37,38,361
38,39,369
39,40,381
40,41,373
41,42,378
42,43,371
43,44,380
44,45,367
45,46,367
46,47,361
47,48,395
48,49,368
49,50,375
