,gen,nevals
0,1,500
1,2,368
2,3,385
3,4,372
4,5,371
5,6,370
6,7,371
7,8,372
8,9,381
9,10,395
10,11,385
11,12,365
12,13,395
13,14,381
14,15,411
15,16,391
16,17,371
17,18,394
18,19,365
19,20,349
20,21,390
21,22,390
22,23,396
23,24,387
24,25,388
25,26,366
26,27,381
27,28,394
28,29,354
29,30,387
30,31,378
31,32,370
32,33,393
33,34,374
34,35,397
35,36,381
36,37,378
37,38,370
38,39,380
39,40,369
40,41,379
41,42,375
42,43,382
43,44,384
44,45,375
45,46,384
46,47,394
47,48,354
48,49,374
49,50,344
