,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.48562823 -0.32147828],[ 0.18932874 -0.336558  ],[ 0.79690189 -0.30467404],
1,1,,[ 0.48774871 -0.3188    ],[ 0.18932874 -0.33648438],[ 0.79690189 -0.30608665],390.0
2,2,,[ 0.48791738 -0.31811653],[ 0.18932874 -0.33515536],[ 0.80034423 -0.31041057],376.0
3,3,,[ 0.48643029 -0.31804058],[ 0.18932874 -0.336558  ],[ 0.79690189 -0.30886355],374.0
4,4,,[ 0.48693632 -0.3177246 ],[ 0.19965577 -0.33214744],[ 0.79690189 -0.30608665],388.0
5,5,,[ 0.48713941 -0.31806714],[ 0.16523236 -0.33215628],[ 0.82444062 -0.3091471 ],367.0
6,6,,[ 0.484      -0.31807912],[ 0.16523236 -0.336558  ],[ 0.82444062 -0.30984979],373.0
7,7,,[ 0.48214114 -0.31780819],[ 0.16523236 -0.33204711],[ 0.82444062 -0.30933872],376.0
8,8,,[ 0.48272633 -0.31795935],[ 0.16523236 -0.33527695],[ 0.82444062 -0.30827897],378.0
9,9,,[ 0.48537005 -0.3181497 ],[ 0.16523236 -0.33527695],[ 0.82444062 -0.31086703],372.0
10,10,,[ 0.49292255 -0.31801446],[ 0.19965577 -0.33426909],[ 0.82444062 -0.30467404],378.0
11,11,,[ 0.4935284  -0.31817579],[ 0.19965577 -0.33320636],[ 0.82444062 -0.3089046 ],381.0
12,12,,[ 0.4937315  -0.31801819],[ 0.19965577 -0.33527695],[ 0.82444062 -0.30919393],365.0
13,13,,[ 0.49603098 -0.3179511 ],[ 0.20481928 -0.33527695],[ 0.82616179 -0.30833974],377.0
14,14,,[ 0.4977969  -0.31792487],[ 0.21170396 -0.33527695],[ 0.82616179 -0.30919393],362.0
15,15,,[ 0.49732874 -0.31804902],[ 0.21342513 -0.33527695],[ 0.82616179 -0.30608665],371.0
16,16,,[ 0.49762823 -0.31793538],[ 0.19965577 -0.33617988],[ 0.82616179 -0.30827897],373.0
17,17,,[ 0.49419277 -0.31799285],[ 0.1979346 -0.336558 ],[ 0.82616179 -0.30827897],384.0
18,18,,[ 0.49301893 -0.31788952],[ 0.1979346 -0.336558 ],[ 0.82616179 -0.30608665],393.0
19,19,,[ 0.49831325 -0.31778712],[ 0.1858864  -0.33648438],[ 0.83304647 -0.30608665],378.0
20,20,,[ 0.50045095 -0.31783616],[ 0.21170396 -0.33377655],[ 0.83304647 -0.31041395],390.0
