,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49895652 -0.28638236],[ 0.25603865 -0.30382312],[ 0.74396135 -0.27246842],
1,1,,[ 0.50477295 -0.28391789],[ 0.26086957 -0.30382312],[ 0.74396135 -0.27256436],392.0
2,2,,[ 0.50825121 -0.28317729],[ 0.26086957 -0.30382312],[ 0.73913043 -0.27275955],357.0
3,3,,[ 0.51150725 -0.28320965],[ 0.29951691 -0.30382312],[ 0.73913043 -0.2724866 ],409.0
4,4,,[ 0.51477295 -0.28339269],[ 0.27536232 -0.30212032],[ 0.73913043 -0.2724866 ],374.0
5,5,,[ 0.51721739 -0.28357793],[ 0.27536232 -0.30200554],[ 0.73913043 -0.27583666],365.0
6,6,,[ 0.51795169 -0.28353764],[ 0.26570048 -0.30200554],[ 0.74396135 -0.27295566],369.0
7,7,,[ 0.51968116 -0.28331034],[ 0.26570048 -0.30379817],[ 0.74396135 -0.27275955],389.0
8,8,,[ 0.51945894 -0.28326513],[ 0.27536232 -0.29728983],[ 0.74396135 -0.27589077],356.0
9,9,,[ 0.52340097 -0.2832166 ],[ 0.2705314  -0.29533587],[ 0.74396135 -0.2724866 ],380.0
10,10,,[ 0.52345894 -0.28324056],[ 0.26570048 -0.29743151],[ 0.74879227 -0.2724866 ],396.0
11,11,,[ 0.52401932 -0.28326927],[ 0.28502415 -0.29721659],[ 0.74879227 -0.2724866 ],352.0
12,12,,[ 0.52755556 -0.28331006],[ 0.28502415 -0.29721315],[ 0.74879227 -0.27452576],410.0
13,13,,[ 0.52780676 -0.28325225],[ 0.26570048 -0.29743151],[ 0.74879227 -0.27471909],378.0
14,14,,[ 0.52330435 -0.28342215],[ 0.28502415 -0.30212032],[ 0.74879227 -0.27611755],380.0
15,15,,[ 0.5237971 -0.2833888],[ 0.28019324 -0.29522218],[ 0.74879227 -0.27366605],387.0
16,16,,[ 0.5238744  -0.28330903],[ 0.25603865 -0.29743151],[ 0.74879227 -0.27452448],374.0
17,17,,[ 0.52542029 -0.2834308 ],[ 0.25603865 -0.30382312],[ 0.74879227 -0.27452448],375.0
18,18,,[ 0.5272657  -0.28327175],[ 0.25603865 -0.30382312],[ 0.7826087 -0.2724866],383.0
19,19,,[ 0.52808696 -0.28353882],[ 0.25120773 -0.30382312],[ 0.75845411 -0.27246842],407.0
20,20,,[ 0.5286087  -0.28343447],[ 0.25120773 -0.30379817],[ 0.74396135 -0.2724866 ],392.0
21,21,,[ 0.52691787 -0.28338598],[ 0.25120773 -0.29737166],[ 0.73913043 -0.27368124],377.0
22,22,,[ 0.52403865 -0.28340032],[ 0.26086957 -0.29697661],[ 0.73429952 -0.27558737],379.0
23,23,,[ 0.52616425 -0.2833323 ],[ 0.26570048 -0.30212032],[ 0.73429952 -0.27558737],386.0
24,24,,[ 0.52254106 -0.28325247],[ 0.24637681 -0.29657953],[ 0.73429952 -0.27581021],401.0
25,25,,[ 0.52320773 -0.28342179],[ 0.24637681 -0.29709477],[ 0.73429952 -0.2724866 ],366.0
26,26,,[ 0.52368116 -0.28338107],[ 0.26086957 -0.30382312],[ 0.74879227 -0.27452576],372.0
27,27,,[ 0.5287343  -0.28317559],[ 0.26570048 -0.29721315],[ 0.74879227 -0.27572388],404.0
28,28,,[ 0.52848309 -0.28324526],[ 0.26570048 -0.29737166],[ 0.74879227 -0.27581021],383.0
29,29,,[ 0.52766184 -0.28336076],[ 0.26570048 -0.29728983],[ 0.74396135 -0.27366605],383.0
30,30,,[ 0.526657   -0.28332483],[ 0.29468599 -0.29721315],[ 0.75362319 -0.27366605],377.0
31,31,,[ 0.5227343  -0.28333703],[ 0.26570048 -0.30212032],[ 0.75362319 -0.27768001],376.0
32,32,,[ 0.52347826 -0.28333338],[ 0.26570048 -0.29721315],[ 0.75362319 -0.27275955],375.0
33,33,,[ 0.52617391 -0.28331825],[ 0.26570048 -0.29643943],[ 0.76811594 -0.2724866 ],388.0
34,34,,[ 0.52671498 -0.28322488],[ 0.30434783 -0.30379817],[ 0.76811594 -0.2724866 ],381.0
35,35,,[ 0.52766184 -0.28320805],[ 0.28502415 -0.29643943],[ 0.76811594 -0.27368124],363.0
36,36,,[ 0.52657005 -0.28316105],[ 0.28502415 -0.29643943],[ 0.79227053 -0.27279108],395.0
37,37,,[ 0.52599034 -0.28331055],[ 0.24637681 -0.29737166],[ 0.79227053 -0.27246842],383.0
