,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.51802491 -0.08823848],[ 0.25850564 -0.08888436],[ 0.78139098 -0.08789796],
1,1,,[ 0.5211907  -0.08805972],[ 0.22133459 -0.08888436],[ 0.78139098 -0.08794007],398.0
2,2,,[ 0.52416664 -0.08801153],[ 0.25850564 -0.08887059],[ 0.78139098 -0.08794007],360.0
3,3,,[ 0.52454192 -0.08800237],[ 0.25037594 -0.08887059],[ 0.78139098 -0.08789796],389.0
4,4,,[ 0.52659765 -0.08799545],[ 0.25850564 -0.08883562],[ 0.78139098 -0.08789796],367.0
5,5,,[ 0.53048759 -0.08799151],[ 0.25850564 -0.08880345],[ 0.7818609  -0.08789796],367.0
6,6,,[ 0.5283469  -0.08800406],[ 0.21926692 -0.08883924],[ 0.7818609  -0.08789796],375.0
7,7,,[ 0.5247781  -0.08801113],[ 0.25404135 -0.08883939],[ 0.7818609 -0.0879154],376.0
8,8,,[ 0.52865789 -0.08802333],[ 0.25404135 -0.0888834 ],[ 0.7818609 -0.0879154],384.0
9,9,,[ 0.52844211 -0.08802154],[ 0.25404135 -0.0888834 ],[ 0.7818609  -0.08794007],384.0
10,10,,[ 0.52991607 -0.08801689],[ 0.25850564 -0.08883793],[ 0.78966165 -0.08794773],385.0
11,11,,[ 0.53009925 -0.08802741],[ 0.25850564 -0.08888436],[ 0.78966165 -0.08795729],380.0
12,12,,[ 0.53086006 -0.08801501],[ 0.27030075 -0.08887059],[ 0.78505639 -0.08789796],366.0
13,13,,[ 0.53142237 -0.08800585],[ 0.27683271 -0.08885613],[ 0.78505639 -0.08794007],398.0
14,14,,[ 0.53242462 -0.08801866],[ 0.22293233 -0.08885613],[ 0.78505639 -0.08794007],383.0
15,15,,[ 0.53160583 -0.08801567],[ 0.28237782 -0.0888481 ],[ 0.78505639 -0.08789796],400.0
16,16,,[ 0.53164154 -0.0880014 ],[ 0.27030075 -0.08883793],[ 0.78505639 -0.0879154 ],380.0
17,17,,[ 0.53057914 -0.08801751],[ 0.25418233 -0.08888436],[ 0.78505639 -0.08795652],387.0
18,18,,[ 0.53085714 -0.08801457],[ 0.25418233 -0.08885417],[ 0.78505639 -0.08794007],373.0
19,19,,[ 0.53384746 -0.08802188],[ 0.28801692 -0.08887063],[ 0.76719925 -0.08794965],355.0
20,20,,[ 0.5284656 -0.0880144],[ 0.27030075 -0.08888436],[ 0.76719925 -0.08794746],372.0
21,21,,[ 0.5295453  -0.08801154],[ 0.27030075 -0.0888481 ],[ 0.76273496 -0.08789796],381.0
22,22,,[ 0.53004464 -0.08801288],[ 0.26968985 -0.08885582],[ 0.77213346 -0.08789796],381.0
23,23,,[ 0.52987632 -0.08801601],[ 0.25625    -0.08885582],[ 0.76607143 -0.08794965],387.0
24,24,,[ 0.53079436 -0.08801172],[ 0.21926692 -0.08885613],[ 0.77753759 -0.08794773],398.0
25,25,,[ 0.5322266  -0.08801205],[ 0.21926692 -0.08884398],[ 0.77753759 -0.08795729],379.0
26,26,,[ 0.53130404 -0.08799644],[ 0.21926692 -0.08883999],[ 0.77753759 -0.08795729],378.0
27,27,,[ 0.53362425 -0.0879951 ],[ 0.21926692 -0.08887063],[ 0.77753759 -0.08795652],382.0
28,28,,[ 0.53526269 -0.08799979],[ 0.27030075 -0.08883999],[ 0.77739662 -0.08794965],378.0
29,29,,[ 0.53518506 -0.08801089],[ 0.21926692 -0.0888834 ],[ 0.77739662 -0.08794592],389.0
30,30,,[ 0.53396617 -0.08801833],[ 0.21926692 -0.0888834 ],[ 0.77739662 -0.08789796],381.0
31,31,,[ 0.53832989 -0.08800242],[ 0.23265977 -0.08885417],[ 0.77739662 -0.08789796],388.0
32,32,,[ 0.53723083 -0.08801006],[ 0.27095865 -0.08884398],[ 0.78359962 -0.08795269],369.0
33,33,,[ 0.5396297  -0.08800528],[ 0.26917293 -0.08885613],[ 0.78359962 -0.08789796],374.0
34,34,,[ 0.53933994 -0.08800459],[ 0.26823308 -0.08883939],[ 0.77739662 -0.08794754],385.0
35,35,,[ 0.53803064 -0.08800184],[ 0.24431391 -0.08887063],[ 0.78139098 -0.08794754],364.0
36,36,,[ 0.53464455 -0.08801274],[ 0.21860902 -0.08887063],[ 0.78139098 -0.08794773],381.0
37,37,,[ 0.53456165 -0.08801666],[ 0.21860902 -0.08885417],[ 0.78139098 -0.08789796],384.0
38,38,,[ 0.53391316 -0.08800963],[ 0.21860902 -0.08885417],[ 0.78139098 -0.08789796],377.0
39,39,,[ 0.53652077 -0.08800656],[ 0.22406015 -0.08883999],[ 0.79844925 -0.08789796],381.0
40,40,,[ 0.53670188 -0.08801575],[ 0.22406015 -0.08887063],[ 0.79844925 -0.08794965],375.0
41,41,,[ 0.5346218 -0.0880246],[ 0.22406015 -0.08885613],[ 0.78139098 -0.08796062],384.0
42,42,,[ 0.53528477 -0.08801646],[ 0.22406015 -0.08884029],[ 0.78139098 -0.08794746],381.0
