,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49253356 -0.33557276],[ 0.20137694 -0.35905959],[ 0.78313253 -0.31649163],
1,1,,[ 0.4906747  -0.33287754],[ 0.20309811 -0.35531585],[ 0.78141136 -0.31873264],380.0
2,2,,[ 0.49455077 -0.33226162],[ 0.19104991 -0.35255147],[ 0.8020654  -0.32084307],388.0
3,3,,[ 0.49313597 -0.33224691],[ 0.19104991 -0.35305647],[ 0.8020654  -0.31695747],366.0
4,4,,[ 0.48981756 -0.33224828],[ 0.20309811 -0.35305647],[ 0.79001721 -0.31649163],371.0
5,5,,[ 0.49162478 -0.33244178],[ 0.20309811 -0.35531585],[ 0.8020654  -0.32117285],380.0
6,6,,[ 0.49069535 -0.3321296 ],[ 0.20309811 -0.34828915],[ 0.8020654  -0.32112004],373.0
7,7,,[ 0.49174871 -0.33229595],[ 0.1686747  -0.35905959],[ 0.80722892 -0.31785115],369.0
8,8,,[ 0.49412048 -0.33234917],[ 0.19104991 -0.35531585],[ 0.8313253  -0.32112004],373.0
9,9,,[ 0.49660929 -0.3324442 ],[ 0.1686747  -0.35531585],[ 0.79173838 -0.31661419],379.0
10,10,,[ 0.49682616 -0.33246118],[ 0.1686747  -0.35531585],[ 0.8020654  -0.31661419],375.0
11,11,,[ 0.49841308 -0.33231027],[ 0.19104991 -0.35531585],[ 0.8020654  -0.32208537],364.0
12,12,,[ 0.49360757 -0.33249966],[ 0.19104991 -0.35531585],[ 0.8020654  -0.31661419],379.0
13,13,,[ 0.49535284 -0.33226955],[ 0.19104991 -0.35531585],[ 0.8020654  -0.32208537],390.0
14,14,,[ 0.49657831 -0.33231342],[ 0.20309811 -0.35053007],[ 0.80895009 -0.31661419],380.0
15,15,,[ 0.49538382 -0.33237066],[ 0.20309811 -0.35053007],[ 0.80895009 -0.31695747],357.0
16,16,,[ 0.49614458 -0.33236806],[ 0.20309811 -0.35303962],[ 0.80895009 -0.31661419],395.0
17,17,,[ 0.49673322 -0.33223016],[ 0.20309811 -0.35305647],[ 0.80895009 -0.31649163],390.0
18,18,,[ 0.49481583 -0.33226129],[ 0.20309811 -0.35305647],[ 0.80895009 -0.31654166],392.0
19,19,,[ 0.49187263 -0.33249856],[ 0.20309811 -0.35152697],[ 0.80895009 -0.31654166],366.0
20,20,,[ 0.49295009 -0.33244019],[ 0.20309811 -0.35303962],[ 0.80378657 -0.31759554],399.0
21,21,,[ 0.49469535 -0.33257554],[ 0.20309811 -0.35905959],[ 0.80378657 -0.31661419],374.0
22,22,,[ 0.49026506 -0.33229284],[ 0.20309811 -0.3492812 ],[ 0.80378657 -0.31759554],402.0
23,23,,[ 0.49338038 -0.33247866],[ 0.20309811 -0.35647855],[ 0.80378657 -0.31661419],379.0
24,24,,[ 0.4953494 -0.3324637],[ 0.20654045 -0.35905959],[ 0.80378657 -0.31654166],380.0
25,25,,[ 0.49571429 -0.33230405],[ 0.20654045 -0.35531585],[ 0.80378657 -0.32063417],366.0
26,26,,[ 0.49706368 -0.33225036],[ 0.20654045 -0.35905959],[ 0.80378657 -0.31785115],399.0
27,27,,[ 0.49569019 -0.33226475],[ 0.1686747  -0.34828915],[ 0.79173838 -0.31922779],373.0
28,28,,[ 0.49569019 -0.33253322],[ 0.20481928 -0.35647855],[ 0.79173838 -0.31922779],383.0
29,29,,[ 0.49707745 -0.33242506],[ 0.20481928 -0.35531585],[ 0.8020654  -0.32197336],398.0
30,30,,[ 0.50176936 -0.33239229],[ 0.20481928 -0.34842757],[ 0.80034423 -0.31759554],371.0
31,31,,[ 0.50482272 -0.33263119],[ 0.18760757 -0.35531585],[ 0.80034423 -0.32239871],371.0
32,32,,[ 0.50081583 -0.33223957],[ 0.18760757 -0.35255147],[ 0.80034423 -0.31695747],386.0
33,33,,[ 0.49637866 -0.33244207],[ 0.18760757 -0.35305647],[ 0.79173838 -0.31759554],377.0
34,34,,[ 0.49292255 -0.33244982],[ 0.18760757 -0.35374914],[ 0.79173838 -0.32075806],361.0
35,35,,[ 0.49135972 -0.33237661],[ 0.18760757 -0.35255147],[ 0.79173838 -0.31785115],376.0
36,36,,[ 0.49       -0.33230737],[ 0.18760757 -0.35905959],[ 0.79173838 -0.31654166],375.0
37,37,,[ 0.49320826 -0.33227164],[ 0.19621343 -0.34805517],[ 0.79173838 -0.32117738],376.0
38,38,,[ 0.4955284  -0.33228446],[ 0.19621343 -0.35374914],[ 0.79173838 -0.31922779],377.0
39,39,,[ 0.50007917 -0.3323902 ],[ 0.20998279 -0.35255147],[ 0.79173838 -0.31785115],391.0
40,40,,[ 0.49688812 -0.33215341],[ 0.20826162 -0.34934544],[ 0.79173838 -0.31873264],377.0
41,41,,[ 0.49447504 -0.33227988],[ 0.20826162 -0.3503897 ],[ 0.80034423 -0.31695747],392.0
42,42,,[ 0.49101549 -0.33227595],[ 0.18072289 -0.35531585],[ 0.80034423 -0.31695747],383.0
43,43,,[ 0.49214114 -0.33238955],[ 0.1686747  -0.35647855],[ 0.80034423 -0.31695747],379.0
44,44,,[ 0.49328055 -0.33220125],[ 0.18072289 -0.35647855],[ 0.79690189 -0.31695747],375.0
45,45,,[ 0.49248537 -0.33208698],[ 0.18072289 -0.35647855],[ 0.80034423 -0.32075806],361.0
46,46,,[ 0.48907401 -0.33240758],[ 0.18072289 -0.35905959],[ 0.79345955 -0.32460844],391.0
47,47,,[ 0.4926506  -0.33236494],[ 0.18244406 -0.35152697],[ 0.79345955 -0.32435074],380.0
48,48,,[ 0.48999312 -0.33227937],[ 0.18244406 -0.3503897 ],[ 0.78829604 -0.31769344],372.0
49,49,,[ 0.49374871 -0.33218201],[ 0.18244406 -0.35152697],[ 0.8020654  -0.32063417],363.0
50,50,,[ 0.4922926 -0.332385 ],[ 0.18244406 -0.3503897 ],[ 0.8020654  -0.31785115],361.0
