,gen,nevals
0,1,500
1,2,380
2,3,358
3,4,383
4,5,391
5,6,384
6,7,383
7,8,388
8,9,360
9,10,388
10,11,409
11,12,359
12,13,370
13,14,399
14,15,374
15,16,378
16,17,388
17,18,354
18,19,361
19,20,394
20,21,365
21,22,376
22,23,379
23,24,400
24,25,370
25,26,387
26,27,365
27,28,385
28,29,359
29,30,375
30,31,407
31,32,391
32,33,394
33,34,373
34,35,362
35,36,370
36,37,381
37,38,365
38,39,370
39,40,388
40,41,395
41,42,403
42,43,391
43,44,375
44,45,362
45,46,383
46,47,372
47,48,364
48,49,384
49,50,365
