,gen,nevals
0,1,500
1,2,396
2,3,390
3,4,385
4,5,365
5,6,373
6,7,369
7,8,370
8,9,358
9,10,383
10,11,379
11,12,363
12,13,376
13,14,350
14,15,376
15,16,372
16,17,389
17,18,389
18,19,367
19,20,377
20,21,370
21,22,387
22,23,375
23,24,376
24,25,410
25,26,380
26,27,382
27,28,387
28,29,386
29,30,397
30,31,362
31,32,381
32,33,381
33,34,388
34,35,368
35,36,385
36,37,366
37,38,371
38,39,382
39,40,382
40,41,394
41,42,380
42,43,382
43,44,386
44,45,372
45,46,381
46,47,376
47,48,376
48,49,370
49,50,372
